tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse,,,,,,,
1500,1498,1,1,1,1,0.001416,0.059766,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00203997,0.00179998,0.00203998,-0.00179951,1,1,1,1,,,,,,,
1502,1501,1,1,1,1,0.000773,-0.008866,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.370688,0.0643296,0.370802,-0.0656364,1,1,1,1,,,,,,,
1503,1501,1,1,1,1,0.001172,0.060599,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000689999,0.00354995,0.000690015,-0.00354913,1,1,1,1,,,,,,,
1505,1504,1,1,1,1,0.00087,-0.00775,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.192629,-0.0852093,0.192664,0.0848976,1,1,1,1,,,,,,,
1506,1504,1,1,1,1,0.001631,0.072582,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0219296,0.0954993,0.0219437,-0.0948748,1,1,1,1,,,,,,,
1508,1507,1,1,1,1,0.000694,-0.01,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.213527,0.0319399,0.213556,-0.0323609,1,1,1,1,,,,,,,
1509,1507,1,1,1,1,0.00293,0.074749,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0026599,0.00115999,0.00265992,-0.00115942,1,1,1,1,,,,,,,
1511,1510,1,1,1,1,0.000416,-0.006219,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.36442,0.142219,0.364475,-0.143056,1,1,1,1,,,,,,,
1512,1510,1,1,1,1,0.003214,0.110548,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00277007,0.0296898,0.00277256,-0.029604,1,1,1,1,,,,,,,
1514,1513,1,1,1,1,0.000302,-0.00781,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.313284,0.103849,0.313313,-0.104601,1,1,1,1,,,,,,,
1515,1513,1,1,1,1,0.002798,0.108862,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000149909,0.0134299,-0.000149466,-0.0134126,1,1,1,1,,,,,,,
1517,1516,1,1,1,1,0.001342,-0.007554,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0143003,0.0958399,0.0143134,-0.0959137,1,1,1,1,,,,,,,
1518,1516,1,1,1,1,0.00262,0.088333,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0085616,-0.182711,-0.0084674,0.185887,1,1,1,1,,,,,,,
1520,1519,1,1,1,1,0.001427,-0.007826,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.0197353,0.14097,-0.0197051,-0.141136,1,1,1,1,,,,,,,
1521,1519,1,1,1,1,0.002456,0.088499,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00230884,-0.18708,0.00240184,0.190432,1,1,1,1,,,,,,,
1523,1522,1,1,1,1,0.000851,-0.009541,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.161295,-0.0691891,0.161315,0.0689605,1,1,1,1,,,,,,,
1524,1522,1,1,1,1,0.002268,0.072287,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000778747,0.0965589,-0.00076246,-0.0960398,1,1,1,1,,,,,,,
1526,1525,1,1,1,1,0.002932,-0.016586,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.0709304,-0.02348,0.0709448,0.0233982,1,1,1,1,,,,,,,
1527,1525,1,1,1,1,0.004174,0.145329,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0678989,-0.02495,-0.0678795,0.0256258,1,1,1,1,,,,,,,
1529,1528,1,1,1,1,0.000146,-0.006866,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.256209,-0.05821,0.256218,0.0577895,1,1,1,1,,,,,,,
1530,1528,1,1,1,1,0.002251,0.0598,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.251226,-0.0634801,0.251361,0.0670736,1,1,1,1,,,,,,,
1532,1531,1,1,1,1,0.000578,-0.005917,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.427007,0.0316101,0.427106,-0.0326232,1,1,1,1,,,,,,,
1533,1531,1,1,1,1,0.000958,0.044972,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00172998,-0.00563997,-0.00172995,0.00564143,1,1,1,1,,,,,,,
1535,1534,1,1,1,1,0.000586,-0.005879,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.425748,-0.0660094,0.42585,0.0649911,1,1,1,1,,,,,,,
1536,1534,1,1,1,1,0.000958,0.045104,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000780457,0.0913994,0.00078787,-0.0910504,1,1,1,1,,,,,,,
1541,1540,1,1,1,1,0.000983,-0.005832,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.211638,0.00853015,0.211678,-0.00876867,1,1,1,1,,,,,,,
1542,1540,1,1,1,1,0.001834,0.070749,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000450007,0.279598,0.000576143,-0.274732,1,1,1,1,,,,,,,
1544,1543,1,1,1,1,0.000794,-0.013098,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.156228,0.396079,0.156372,-0.398448,1,1,1,1,,,,,,,
1545,1543,1,1,1,1,0.001132,0.1495,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.187979,-0.383919,0.188211,0.414495,1,1,1,1,,,,,,,
1547,1546,1,1,1,1,0.000696,-0.007732,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.599777,-0.0382095,0.600019,0.0355187,1,1,1,1,,,,,,,
1548,1546,1,1,1,1,0.001448,0.057599,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0113404,0.102899,0.0113552,-0.102311,1,1,1,1,,,,,,,
1550,1549,1,1,1,1,0.000652,-0.006635,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.335663,0.0747294,0.335734,-0.0754433,1,1,1,1,,,,,,,
1551,1549,1,1,1,1,0.003074,0.210694,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0618054,-0.00796992,0.0618163,0.00871603,1,1,1,1,,,,,,,
1553,1552,1,1,1,1,0.00065,-0.007722,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.356019,-0.166708,0.356112,0.165601,1,1,1,1,,,,,,,
1554,1552,1,1,1,1,0.003055,0.211888,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0518575,0.0895286,0.0518869,-0.0874904,1,1,1,1,,,,,,,
1558,1557,1,1,1,1,0.000567,-0.0125,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.155229,-0.0176499,0.155243,0.0173556,1,1,1,1,,,,,,,
1559,1557,1,1,1,1,0.002382,0.074167,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01041,0.0271499,0.0104119,-0.0270896,1,1,1,1,,,,,,,
1561,1560,1,1,1,1,0.001807,-0.009128,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.164548,0.02639,0.164596,-0.0266337,1,1,1,1,,,,,,,
1562,1560,1,1,1,1,0.002042,0.074457,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00313995,0.00139999,0.00313997,-0.00139915,1,1,1,1,,,,,,,
1565,1564,1,1,1,1,0.000794,-0.010675,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.07484,0.196249,1.07566,-0.207226,1,1,1,1,,,,,,,
1566,1564,1,1,1,1,0.001132,0.043612,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.06769,0.161588,1.06881,-0.118374,1,1,1,1,,,,,,,
1568,1567,1,1,1,1,0.000605,-0.007769,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.137598,0.0812193,0.137615,-0.0814359,1,1,1,1,,,,,,,
1569,1567,1,1,1,1,0.001491,0.058563,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.338852,-0.0849593,0.339053,0.0928496,1,1,1,1,,,,,,,
1571,1570,1,1,1,1,0.00072,-0.007032,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.181045,0.112809,0.18108,-0.113158,1,1,1,1,,,,,,,
1572,1570,1,1,1,1,0.001524,0.058631,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.301532,-0.111769,0.301706,0.118476,1,1,1,1,,,,,,,
1574,1573,1,1,1,1,0.000681,-0.007066,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.112946,0.02957,0.112956,-0.0296671,1,1,1,1,,,,,,,
1575,1573,1,1,1,1,0.001456,0.060333,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0018,-0.0006,0.00180001,0.000600219,1,1,1,1,,,,,,,
1577,1576,1,1,1,1,0.000643,-0.006427,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.111616,0.02959,0.111624,-0.0296764,1,1,1,1,,,,,,,
1578,1576,1,1,1,1,0.001468,0.060433,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00246,-0.0006,0.00246001,0.000600391,1,1,1,1,,,,,,,
1580,1579,1,1,1,1,0.000784,-0.008465,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.316123,0.00320016,0.316199,-0.00402367,1,1,1,1,,,,,,,
1581,1579,1,1,1,1,0.001796,0.059465,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0145998,-0.00417998,0.0146002,0.00419333,1,1,1,1,,,,,,,
1583,1582,1,1,1,1,0.000707,-0.004433,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.529723,-0.0641591,0.529921,0.0629181,1,1,1,1,,,,,,,
1584,1582,1,1,1,1,0.001248,0.0571,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000730155,0.0895994,0.000739907,-0.0891533,1,1,1,1,,,,,,,
1586,1585,1,1,1,1,0.000696,-0.005433,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.525947,-0.0635492,0.526139,0.0620498,1,1,1,1,,,,,,,
1587,1585,1,1,1,1,0.001497,0.0581,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00177019,0.0891095,0.00178176,-0.0886602,1,1,1,1,,,,,,,
1589,1588,1,1,1,1,0.000505,-0.005832,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.261007,0.00166013,0.261037,-0.00201428,1,1,1,1,,,,,,,
1590,1588,1,1,1,1,0.001473,0.050333,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00500992,0.00147999,0.00500995,-0.00147877,1,1,1,1,,,,,,,
1592,1591,1,1,1,1,0.000509,-0.005972,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.262337,-0.0972092,0.262372,0.0967927,1,1,1,1,,,,,,,
1593,1591,1,1,1,1,0.001484,0.050359,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00433996,0.0950594,0.00435184,-0.0946561,1,1,1,1,,,,,,,
1595,1594,1,1,1,1,0.000473,-0.006388,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.322993,0.02773,0.323045,-0.0284285,1,1,1,1,,,,,,,
1596,1594,1,1,1,1,0.001336,0.047665,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.0377502,0.00629,0.0377523,-0.00621745,1,1,1,1,,,,,,,
1598,1597,1,1,1,1,0.000473,-0.006522,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.367295,0.01487,0.367361,-0.0157876,1,1,1,1,,,,,,,
1599,1597,1,1,1,1,0.001342,0.04794,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.000959797,0.01457,0.000960094,-0.0145594,1,1,1,1,,,,,,,
1601,1600,1,1,1,1,0.001002,-0.005873,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.333448,-0.0192595,0.333557,0.018621,1,1,1,1,,,,,,,
1602,1600,1,1,1,1,0.001871,0.070957,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0285996,0.0448097,0.0286047,-0.0446155,1,1,1,1,,,,,,,
1609,1608,1,1,1,1,0.000578,-0.008032,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.331388,-0.0681299,0.331458,0.0671615,1,1,1,1,,,,,,,
1610,1608,1,1,1,1,0.001486,0.060832,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00483,-0.00056,0.00483004,0.000561516,1,1,1,1,,,,,,,
1612,1611,1,1,1,1,0.000569,-0.007967,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.329248,-0.0681599,0.329316,0.0672112,1,1,1,1,,,,,,,
1613,1611,1,1,1,1,0.001487,0.0607,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0043,-0.00059,0.00430003,0.000591205,1,1,1,1,,,,,,,
1615,1614,1,1,1,1,0.000539,-0.006749,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.914826,-0.41576,0.915394,0.408642,1,1,1,1,,,,,,,
1616,1614,1,1,1,1,0.000977,0.048299,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.00363032,0.21856,0.00367825,-0.21619,1,1,1,1,,,,,,,
1618,1617,1,1,1,1,0.000544,-0.006749,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.922005,-0.34193,0.922551,0.335156,1,1,1,1,,,,,,,
1619,1617,1,1,1,1,0.000991,0.048193,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.00354027,0.18686,0.00357566,-0.185138,1,1,1,1,,,,,,,
1621,1620,1,1,1,1,0.000514,-0.005972,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.260081,0.0842095,0.26012,-0.0846599,1,1,1,1,,,,,,,
1622,1620,1,1,1,1,0.001257,0.05125,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000780006,0.00686994,0.000780067,-0.00686747,1,1,1,1,,,,,,,
1624,1623,1,1,1,1,0.000504,-0.006306,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.259652,0.0847995,0.25969,-0.0852743,1,1,1,1,,,,,,,
1625,1623,1,1,1,1,0.001252,0.051582,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00225998,0.00718994,0.00226006,-0.00718699,1,1,1,1,,,,,,,
1627,1626,1,1,1,1,0.000556,-0.007599,0,0,0,0,0,0,1.056522,0,0,0,0,0,0,-0.454439,-0.0342096,0.45456,0.0325488,1,1,1,1,,,,,,,
1628,1626,1,1,1,1,0.001899,0.057733,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000880001,0.0728795,0.000890523,-0.0725596,1,1,1,1,,,,,,,
1630,1629,1,1,1,1,0.000473,-0.006578,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.209699,0.04655,0.209724,-0.0468898,1,1,1,1,,,,,,,
1631,1629,1,1,1,1,0.001361,0.04786,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,0.0895256,0.03414,-0.0895117,-0.0336505,1,1,1,1,,,,,,,
1633,1632,1,1,1,1,0.000471,-0.007749,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.27696,-0.399586,1.27781,0.385507,1,1,1,1,,,,,,,
1634,1632,1,1,1,1,0.001297,0.051853,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00161153,0.189182,0.00165795,-0.187326,1,1,1,1,,,,,,,
1636,1635,1,1,1,1,0.000473,-0.007722,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.27459,-0.398656,1.27544,0.384683,1,1,1,1,,,,,,,
1637,1635,1,1,1,1,0.001285,0.05211,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00102149,0.189672,0.0010677,-0.187798,1,1,1,1,,,,,,,
1639,1638,1,1,1,1,0.000533,-0.006365,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.0833116,-0.0909595,-0.0833037,0.0908646,1,1,1,1,,,,,,,
1640,1638,1,1,1,1,0.001285,0.059565,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00356014,0.0935594,0.00357107,-0.0930527,1,1,1,1,,,,,,,
1642,1641,1,1,1,1,0.000529,-0.0068,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.0859911,0.00445994,-0.0859873,-0.00450938,1,1,1,1,,,,,,,
1643,1641,1,1,1,1,0.001282,0.060198,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00410995,-0.000399998,0.00410997,0.000401005,1,1,1,1,,,,,,,
1645,1644,1,1,1,1,0.00066,-0.007367,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.183604,0.134469,0.183638,-0.134851,1,1,1,1,,,,,,,
1646,1644,1,1,1,1,0.001412,0.060433,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00109,0.00793993,0.00109009,-0.00793606,1,1,1,1,,,,,,,
1648,1647,1,1,1,1,0.00056,-0.006777,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.234865,-0.0143497,0.234896,0.0139755,1,1,1,1,,,,,,,
1649,1647,1,1,1,1,0.001267,0.053384,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00446934,0.197408,-0.00442109,-0.195375,1,1,1,1,,,,,,,
1651,1650,1,1,1,1,0.000662,-0.007766,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.182845,0.0313998,0.182866,-0.0316438,1,1,1,1,,,,,,,
1652,1650,1,1,1,1,0.001238,0.060832,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00113011,0.0250896,0.00113082,-0.0250547,1,1,1,1,,,,,,,
1654,1653,1,1,1,1,0.000662,-0.007766,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.181404,0.0500895,0.181426,-0.0503406,1,1,1,1,,,,,,,
1655,1653,1,1,1,1,0.001238,0.060832,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00239989,0.00734989,0.00239996,-0.00734657,1,1,1,1,,,,,,,
1657,1656,1,1,1,1,0.002193,-0.010794,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.174128,-0.0518093,0.174196,0.0514746,1,1,1,1,,,,,,,
1658,1656,1,1,1,1,0.002601,0.12603,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0856584,-0.0398097,0.0856804,0.0408772,1,1,1,1,,,,,,,
1660,1659,1,1,1,1,0.000465,-0.006522,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.301526,0.122998,0.301564,-0.123525,1,1,1,1,,,,,,,
1661,1659,1,1,1,1,0.001132,0.050805,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00202912,0.00382992,-0.0020291,-0.00382919,1,1,1,1,,,,,,,
1663,1662,1,1,1,1,0.000495,-0.006499,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.253912,0.204046,0.253952,-0.204566,1,1,1,1,,,,,,,
1664,1662,1,1,1,1,0.001193,0.050554,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00136936,0.00437989,-0.00136934,-0.00437909,1,1,1,1,,,,,,,
1666,1665,1,1,1,1,0.000575,-0.00686,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.000599771,0.00718986,0.000599799,-0.00719019,1,1,1,1,,,,,,,
1667,1665,1,1,1,1,0.001378,0.050527,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.296188,0.115987,0.296316,-0.111295,1,1,1,1,,,,,,,
1670,1669,1,1,1,1,0.002223,-0.010794,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.253107,-0.102429,0.253265,0.101661,1,1,1,1,,,,,,,
1671,1669,1,1,1,1,0.00258,0.126348,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.101848,-0.0178999,0.101875,0.0191967,1,1,1,1,,,,,,,
1673,1672,1,1,1,1,0.000677,-0.008,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.266017,-0.0345796,0.266061,0.0340549,1,1,1,1,,,,,,,
1674,1672,1,1,1,1,0.001503,0.060465,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00078998,0.00175999,0.000789986,-0.00175978,1,1,1,1,,,,,,,
1676,1675,1,1,1,1,0.000698,-0.007233,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.554562,-0.0288498,0.554767,0.0267201,1,1,1,1,,,,,,,
1677,1675,1,1,1,1,0.001641,0.0571,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00156,0.00291999,0.00156001,-0.0029194,1,1,1,1,,,,,,,
1679,1678,1,1,1,1,0.000716,-0.007465,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.39239,-0.0350094,0.392493,0.0339348,1,1,1,1,,,,,,,
1680,1678,1,1,1,1,0.001635,0.057259,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00667066,0.0798092,0.0066803,-0.0794714,1,1,1,1,,,,,,,
1682,1681,1,1,1,1,0.001072,-0.010541,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.211149,-0.0046196,0.211195,0.00417141,1,1,1,1,,,,,,,
1683,1681,1,1,1,1,0.002002,0.077957,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00046005,0.00593991,0.000460118,-0.00593727,1,1,1,1,,,,,,,
1685,1684,1,1,1,1,0.000604,-0.007766,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.261461,-0.0341692,0.261501,0.033652,1,1,1,1,,,,,,,
1686,1684,1,1,1,1,0.0018,0.058365,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00105003,0.00537992,0.00105008,-0.00537824,1,1,1,1,,,,,,,
1688,1687,1,1,1,1,0.000586,-0.007051,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.167934,-0.0418699,0.167952,0.0416419,1,1,1,1,,,,,,,
1689,1687,1,1,1,1,0.001314,0.04911,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.000559329,-0.00377999,0.00055935,0.00378077,1,1,1,1,,,,,,,
1691,1690,1,1,1,1,0.000594,-0.007164,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.170884,-0.0430099,0.170904,0.0427697,1,1,1,1,,,,,,,
1692,1690,1,1,1,1,0.001314,0.049716,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.000569347,-0.00313,0.000569362,0.00313054,1,1,1,1,,,,,,,
1694,1693,1,1,1,1,0.000473,-0.007605,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.377171,-0.00683963,0.377236,0.00579962,1,1,1,1,,,,,,,
1695,1693,1,1,1,1,0.001493,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000879968,-0.000419995,-0.000879967,0.00042005,1,1,1,1,,,,,,,
1697,1696,1,1,1,1,0.000454,-0.006444,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.120933,0.07339,0.120944,-0.0735344,1,1,1,1,,,,,,,
1698,1696,1,1,1,1,0.001357,0.047943,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.00078858,0.00644,0.000788644,-0.00643775,1,1,1,1,,,,,,,
1700,1699,1,1,1,1,0.000722,-0.007333,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.154372,0.133348,0.154402,-0.133651,1,1,1,1,,,,,,,
1701,1699,1,1,1,1,0.001374,0.0596,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00162994,0.00129998,0.00162995,-0.00129972,1,1,1,1,,,,,,,
1703,1702,1,1,1,1,0.000527,-0.006881,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.748733,-0.0355594,0.749005,0.0320125,1,1,1,1,,,,,,,
1704,1702,1,1,1,1,0.00104,0.048444,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00253987,0.00411997,-0.00253985,-0.00411893,1,1,1,1,,,,,,,
1706,1705,1,1,1,1,0.000676,-0.007867,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.423202,0.00594021,0.423319,-0.00730216,1,1,1,1,,,,,,,
1707,1705,1,1,1,1,0.001521,0.0604,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0389095,0.0696395,0.0389188,-0.0692712,1,1,1,1,,,,,,,
1709,1708,1,1,1,1,0.000624,-0.006198,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.013496,0.101929,0.0135027,-0.101996,1,1,1,1,,,,,,,
1710,1708,1,1,1,1,0.00104,0.060132,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,0.01356,0.00230998,-0.0135598,-0.00229834,1,1,1,1,,,,,,,
1712,1711,1,1,1,1,0.000654,-0.006267,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.00609437,0.0972591,-0.00608801,-0.0973201,1,1,1,1,,,,,,,
1713,1711,1,1,1,1,0.001049,0.060397,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.00142992,0.00579995,0.00142995,-0.00579774,1,1,1,1,,,,,,,
1715,1714,1,1,1,1,0.000945,-0.008541,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.219008,-0.0124698,0.219049,0.0120969,1,1,1,1,,,,,,,
1716,1714,1,1,1,1,0.001934,0.074042,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.00E-05,0.282099,0.00020457,-0.276948,1,1,1,1,,,,,,,
1718,1717,1,1,1,1,0.000599,-0.007032,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0047067,0.01051,0.00470678,-0.0105109,1,1,1,1,,,,,,,
1719,1717,1,1,1,1,0.001399,0.059499,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,0.063761,-0.0619901,-0.0637499,0.0624616,1,1,1,1,,,,,,,
1721,1720,1,1,1,1,0.000599,-0.007098,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0046662,0.01022,0.00466627,-0.0102209,1,1,1,1,,,,,,,
1722,1720,1,1,1,1,0.001408,0.059633,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.00466973,-0.0833901,0.00467964,0.0838099,1,1,1,1,,,,,,,
1724,1723,1,1,1,1,0.000416,-0.007127,0,0,0,0,0,0,1.043478,0,0,0,0,0,0,-0.410928,0.0115601,0.410995,-0.0127088,1,1,1,1,,,,,,,
1725,1723,1,1,1,1,0.00138,0.059792,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00137003,0.0106699,0.00137018,-0.0106633,1,1,1,1,,,,,,,
1727,1726,1,1,1,1,0.00069,-0.007098,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.300591,0.00628014,0.300654,-0.00693449,1,1,1,1,,,,,,,
1728,1726,1,1,1,1,0.001371,0.059565,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000949975,0.00558997,-0.00094993,-0.00558802,1,1,1,1,,,,,,,
1730,1729,1,1,1,1,0.00049,-0.006333,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.742238,0.0639599,0.742494,-0.0672584,1,1,1,1,,,,,,,
1731,1729,1,1,1,1,0.001146,0.05011,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.000220029,0.00499994,0.000220056,-0.00499876,1,1,1,1,,,,,,,
1733,1732,1,1,1,1,0.000191,-0.007805,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.410545,-0.00363983,0.410576,0.00237814,1,1,1,1,,,,,,,
1734,1732,1,1,1,1,0.001509,0.05186,0,0,0,0,0,0,1.040541,0,0,0,0,0,0,-0.00042004,0.0082199,0.000420138,-0.00821653,1,1,1,1,,,,,,,
1736,1735,1,1,1,1,0.00052,-0.007164,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.499581,-0.16217,0.499725,0.160185,1,1,1,1,,,,,,,
