bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
721,123_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982516,-2.08384,2.30E-07,-2.31E-08,1,0,0
722,2230,0,1,1,0.974664,-4.00498,0.01228,0.00854,0,0,10,10.5,0,0,0,0,0,0.982189,-2.10523,-0.0122799,-0.00853999,1,0,0
723,2241,0,1,2,1.01563,-6.41524,0,0,0.61305,0.20045,13,13.8,105,-60,0,0,0,1.01563,-4.47848,0.613037,-0.898846,1,0,0
724,2243,0,1,2,1.01606,-2.02772,0,0,1.89041,0.2789,13,13.8,105,-60,0,0,0,1.01606,-0.360742,1.89035,-0.817818,1,0,0
725,2250,0,1,2,0.984613,-0.75731,0,0,0.64179,-0.0136,10,10.5,36,-20,0,0,0,0.984613,1.43137,0.641788,-0.177367,1,0,0
726,814,0,1,2,0.974759,-5.03164,0.25389,0.09114,3.61994,1.26638,22,22,290.59,-290.59,0,0,0,0.974759,-2.64507,3.366,-2.06295,1,0,0
727,1066,0,1,2,1.044,-7.70964,0.19248,0.22575,3.64125,0.06342,20,20,290.59,-80,0,0,0,1.044,-5.39367,3.44852,-3.48608,1,0,0
728,1044,0,1,2,0.942748,-7.2543,0.18999,0.18229,2.06159,-0.10943,24,24,204.52,-45,0,0,0,0.942748,-4.95041,1.87159,-1.8091,1,0,0
729,147_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.960423,-3.58073,9.30E-09,-7.38E-09,1,0,0
730,1372,0,1,1,0.988893,-5.25196,0.08757,0.0453,0,0,35,35,0,0,0,0,0,0.99646,-3.88784,-0.0875694,-0.0452998,1,0,0
731,1374,0,1,2,0.977312,-0.440401,0.05597,0.12934,0.79965,0.35758,13,13.8,83.67,-5,0,0,0,0.977312,0.889391,0.743678,0.148464,1,0,0
732,542,0,1,2,0.947637,-5.82236,0.01841,0,0.26801,-0.03278,10,10.5,57.02,-57.02,0,0,0,0.947637,-3.69457,0.2496,-0.205025,1,0,0
733,154_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.950481,-1.04873,-2.06E-06,2.21E-09,1,0,0
734,682,0,1,1,0.992235,-2.83659,0.00316,-0.00708,0,0,35,35,0,0,0,0,0,0.989924,-1.07406,-0.00315952,0.00708,1,0,0
735,683,0,1,2,0.952174,-2.94844,0,0,0.17238,0.06238,10,10.5,180,-40,0,0,0,0.952174,-1.17002,0.172382,-0.113015,1,0,0
736,776,0,1,2,0.951152,-3.21856,0,0,0.14856,0.03408,10,10.5,34.08,-34.08,0,0,0,0.951152,-1.29025,0.14856,-0.0126815,1,0,0
737,1494,0,1,2,0.941015,3.23335,0,0,0.31927,-0.03619,10,10.5,33.47,-33.47,0,0,0,0.941015,4.85847,0.31927,-0.0658871,1,0,0
738,1782,0,1,2,0.961654,0.523863,0,0,0.5628,0.06525,13,13.8,58.12,-58.12,0,0,0,0.961654,2.16646,0.5628,-0.0473186,1,0,0
739,1785,0,1,2,0.947935,-0.467406,0,0,0.06955,-0.01407,10,10.5,49.58,-50,0,0,0,0.947935,1.18137,0.0695499,-0.0608663,1,0,0
740,1821,0,1,2,0.94936,-11.8858,0,0,0.3118,-0.02858,10,10.5,31.94,-40,0,0,0,0.94936,-9.32322,0.311799,-0.267673,1,0,0
