bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
760,2335,0,1,2,0.924536,1.32487,0,0,1.31341,-0.25405,15,15.75,169.52,-300,0,0,0,0.924536,3.54799,1.31339,-0.769034,0,0,0
761,2340,0,1,2,0.954632,2.37947,0,0,0.16615,0.03648,10,10.5,47.5,-40,0,0,0,0.954632,4.65657,0.16615,0.0160251,1,0,0
762,2347,0,1,2,0.960991,1.93354,0,0,0.42407,0.06377,15,15.75,58.12,-60,0,0,0,0.960991,4.18886,0.424067,-0.00252429,0,0,0
763,2352,0,1,2,0.965143,-1.56677,0,0,0.32894,-0.00756,10,10.5,49.58,-50,0,0,0,0.965143,0.986523,0.328938,0.00170684,1,0,0
764,2355,0,1,2,0.955687,1.04981,0,0,0.90679,-0.01427,15,15.75,129.54,-100,0,0,0,0.955687,3.40764,0.906789,-0.245632,1,0,0
765,2356,0,1,2,0.951887,3.88653,0,0,1.84071,-0.03334,15,15.75,129.54,-100,0,0,0,0.951887,6.20957,1.84071,-0.263338,1,0,0
766,2359,0,1,2,0.933074,3.25734,0,0,0.03593,0.00669,10,10.5,14.88,-14.88,0,0,0,0.933074,5.50507,0.0359291,-0.0133352,1,0,0
767,2363,0,1,2,0.949648,2.76187,0,0,0.36113,-0.03428,10,10.5,49.58,-60,0,0,0,0.949648,5.03031,0.361127,-0.078195,0,0,0
768,2366,0,1,2,0.927311,7.07996,0,0,0.52562,-0.06811,10,10.5,26.64,-23,0,0,0,0.927311,8.584,0.525623,-0.112299,0,0,0
769,2367,0,1,2,0.953637,-0.499573,0,0,0.01514,0.0165,10,10.5,26.64,-23,0,0,0,0.953637,1.08946,0.0151395,-0.0293433,0,0,0
770,2370,0,1,2,0.967976,-1.29208,0,0,0.49262,0.02725,13,13.8,62,-70,0,0,0,0.967976,1.26241,0.492615,0.0394315,1,0,0
771,2372,0,1,2,0.973766,-3.40748,0,0,0.21202,-0.02197,10,10.5,26.16,-36,0,0,0,0.973766,-0.442502,0.212019,-0.10028,1,0,0
772,2373,0,1,2,0.974575,-1.476,0,0,0.19954,-0.00712,10,10.5,13.08,-18,0,0,0,0.974575,1.46069,0.199539,-0.0487395,1,0,0
773,2375,0,1,2,0.962117,-0.285996,0,0,0.02431,0.06698,13,13.8,58.12,-45,0,0,0,0.962117,1.98558,0.0243121,0.00842302,0,0,0
774,2378,0,1,2,0.977369,-5.99654,0,0,0.15335,-0.00763,10,10.5,31,-20,0,0,0,0.977369,-2.98862,0.15335,-0.102843,1,0,0
775,2385,0,1,2,0.909458,-1.44669,0,0,0.23201,-0.16092,13,13.8,31.48,-30,0,0,0,0.909458,0.945198,0.232008,-0.29139,0,0,0
776,2393,0,1,2,0.947384,6.33463,0,0,4.91473,-0.24889,20,20,266.38,-250,0,0,0,0.947384,8.56968,4.9147,-0.975379,0,0,0
777,2394,0,1,2,0.944044,8.03832,0,0,5.98702,-0.23065,20,20,266.38,-250,0,0,0,0.944044,10.2413,5.98698,-0.952774,0,0,0
778,2395,0,1,2,0.954396,0.286048,0,0,0.87458,-0.22469,20,20,266.38,-250,0,0,0,0.954396,2.63309,0.874577,-0.950016,0,0,0
779,2397,0,1,2,0.949866,5.76593,0,0,4.52008,-0.19001,20,20,266.38,-250,0,0,0,0.949866,8.0114,4.52005,-0.913137,0,0,0
780,2382,0,1,2,0.96586,3.70232,0,0,0.13118,0.04611,10,10.5,29.74,-16,0,0,0,0.96586,5.92846,0.13118,0.0445108,1,0,0
781,2383,0,1,2,0.968534,6.10064,0,0,0.32029,0.06389,10,10.5,29.74,-16,0,0,0,0.968534,8.32579,0.32029,0.0622907,1,0,0
782,2389,0,1,2,0.930845,6.86662,0,0,0.49265,-0.06582,10,10.5,24.2,-20,0,0,0,0.930845,8.37695,0.492653,-0.111703,0,0,0
783,2418,0,1,2,0.942942,-5.80381,0,0,0.10124,-0.05987,13,13.8,35.08,-30,0,0,0,0.942942,-3.07631,0.10124,-0.102116,0,0,0
784,2420,0,1,2,0.955021,-6.5051,0,0,0,0,13,13.8,35.08,-30,0,0,0,0.955021,-3.7731,1.60E-05,-0.0426054,0,0,0
