bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,,
168,1891,0,1,1,0.995205,-6.56851,0,0,0,0,220,230,0,0,0,0,0,0.998651,-6.2636,-8.81E-09,-1.61E-07,1,0,0,,,,,,,,
169,1019,0,1,1,1.01141,-8.40695,0,0,0,0,220,230,0,0,0,0,0,1.04065,-8.31329,-0.000204504,-0.00075771,1,0,0,,,,,,,,
170,2031,0,1,1,1.01173,-8.31931,0,0,0,0,220,230,0,0,0,0,0,1.04053,-8.22513,3.77E-05,0.000210923,1,0,0,,,,,,,,
171,2057,0,1,1,1.01089,-13.9936,0,0,0,0,500,525,0,0,0,0,0,1.02419,-13.5362,8.65E-05,0.000924649,1,0,0,,,,,,,,
172,1585,0,1,1,1.00307,-19.7186,0,0,0,0,220,230,0,0,0,0,0,0.999202,-19.21,-0.00211697,0.00503281,1,0,0,,,,,,,,
173,626,0,1,1,1.00524,-17.932,0,0,0,0,220,230,0,0,0,0,0,1.00545,-17.439,-0.00129458,-0.00659788,1,0,0,,,,,,,,
174,9067,0,1,1,1.01271,-15.9902,0,0,0,0,220,230,0,0,0,0,0,1.02063,-15.3508,-2.45E-08,-3.14E-06,1,0,0,,,,,,,,
175,2135,0,1,1,1.00355,1.93139,0,0,0,0,220,230,0,0,0,0,0,0.992832,2.3464,6.58E-05,0.000175016,1,0,0,,,,,,,,
176,1682,0,1,1,1.00507,-21.3567,0,0,0,0,220,230,0,0,0,0,0,1.03578,-20.5372,-0.000822412,0.00048908,1,0,0,,,,,,,,
177,421,0,1,1,1.00486,-21.0126,0,0,0,0,220,230,0,0,0,0,0,1.04856,-20.2018,-0.000532209,0.000133037,1,0,0,,,,,,,,
178,2950,0,1,1,1.00488,-20.9432,0,0,0,0,220,230,0,0,0,0,0,1.04842,-20.1449,0.000122971,-0.000310546,1,0,0,,,,,,,,
179,1642,0,1,1,1.00306,-8.80618,0,0,0,0,220,230,0,0,0,0,0,1.00877,-8.4776,3.24E-05,0.000123308,1,0,0,,,,,,,,
180,2598,0,1,1,1.00733,-20.4957,0,0,0,0,220,230,0,0,0,0,0,1.02861,-19.8107,-3.19E-06,2.65E-05,1,0,0,,,,,,,,
181,2147,0,1,1,1.01293,-5.75616,0,0,0,0,500,525,0,0,0,0,0,1.01948,-5.46909,0.000508152,0.000312134,1,0,0,,,,,,,,
182,2151,0,1,1,1.00275,1.44578,0,0,0,0,220,230,0,0,0,0,0,0.99116,1.85867,2.85E-05,6.91E-05,1,0,0,,,,,,,,
183,2340,0,1,1,1.00194,-21.7813,0,0,0,0,220,230,0,0,0,0,0,1.04521,-20.9079,-4.11E-06,0.000231135,1,0,0,,,,,,,,
184,711,0,1,1,1.00517,-16.1391,0,0,0,0,220,230,0,0,0,0,0,1.03913,-15.5495,-0.000577308,0.000256705,1,0,0,,,,,,,,
185,2161,0,1,1,0.997211,-5.74957,0,0,0,0,220,230,0,0,0,0,0,0.999392,-5.44599,1.51E-05,6.06E-05,1,0,0,,,,,,,,
186,2343,0,1,1,1.0048,-20.8348,0,0,0,0,220,230,0,0,0,0,0,1.04405,-20.0047,-0.000822536,0.000619831,1,0,0,,,,,,,,
187,938,0,1,1,1.00821,-13.2989,0,0,0,0,500,525,0,0,0,0,0,1.02418,-12.8673,-0.000737215,0.01258,1,0,0,,,,,,,,
188,707,0,1,1,1.00509,-20.6632,0,0,0,0,220,230,0,0,0,0,0,1.04261,-19.8353,5.67E-05,0.000588334,1,0,0,,,,,,,,
189,1856,0,1,1,0.993057,-7.33458,0,0,0,0,220,230,0,0,0,0,0,1.0011,-7.04537,0.000832768,-0.00298295,1,0,0,,,,,,,,
190,2601,0,1,1,0.996808,-7.28973,0,0,0,0,220,230,0,0,0,0,0,1.00439,-6.99811,-1.91E-05,-3.40E-05,1,0,0,,,,,,,,
191,2635,0,1,1,1.00725,-20.2237,0,-0.01973,0,0,220,230,0,0,0,0,0,1.02854,-19.5524,-0.000484567,0.0201549,1,0,0,,,,,,,,
192,2608,0,1,1,1.00062,-19.1429,0,0,0,0,500,525,0,0,0,0,0,1.0334,-18.4901,4.88E-05,0.00056469,1,0,0,,,,,,,,
193,2658,0,1,1,0.995411,-18.3001,0,0,0,0,220,230,0,0,0,0,0,1.06971,-17.2233,-0.000666681,-0.000842324,1,0,0,,,,,,,,
194,2642,0,1,1,0.990328,-16.694,0,0,0,0,220,230,0,0,0,0,0,1.06771,-15.8634,-0.000522096,0.000614055,1,0,0,,,,,,,,
195,437,0,1,1,1.00736,-19.5708,0,0,0,0,220,230,0,0,0,0,0,1.03,-18.9441,-0.00101988,0.000750938,1,0,0,,,,,,,,
196,2672,0,1,1,1.00283,-18.2061,0,-0.04453,0,0,220,230,0,0,0,0,0,1.00238,-17.7095,-0.00063642,0.0451021,1,0,0,,,,,,,,
197,2679,0,1,1,0.992275,-16.7473,0,0,0,0,220,230,0,0,0,0,0,1.07902,-15.8982,-0.000269755,-0.000396455,1,0,0,,,,,,,,
198,2169,0,1,1,1.01183,-4.34947,0,0,0,0,220,230,0,0,0,0,0,1.02118,-4.30512,0.000210653,0.000438969,1,0,0,,,,,,,,
199,1909,0,1,1,1.00512,-15.1691,0,0,0,0,220,230,0,0,0,0,0,1.00343,-14.6529,4.96E-05,0.000201476,1,0,0,,,,,,,,
200,2183,0,1,1,1.00127,-9.26737,0,0,0,0,220,230,0,0,0,0,0,0.98397,-8.88415,4.84E-05,0.000127293,1,0,0,,,,,,,,
201,2164,0,1,1,1.00278,-8.76322,0,0,0,0,220,230,0,0,0,0,0,0.987007,-8.37419,1.55E-05,9.11E-05,1,0,0,,,,,,,,
202,2180,0,1,1,0.99653,3.04419,0,0,0,0,220,230,0,0,0,0,0,1.01079,2.46042,-0.000109363,-0.000139944,1,0,0,,,,,,,,
203,2132,0,1,1,0.995574,3.95581,0,0,0,0,220,230,0,0,0,0,0,1.00846,3.36013,-6.00E-05,-7.43E-05,1,0,0,,,,,,,,
204,2610,0,1,1,1.0024,-20.6247,0,0,0,0,220,230,0,0,0,0,0,1.0478,-19.8657,-1.55E-05,2.42E-05,1,0,0,,,,,,,,
205,1939,0,1,1,1.00057,-21.8844,0,0,0,0,220,230,0,0,0,0,0,1.04112,-21.0187,-0.000429141,0.000479866,1,0,0,,,,,,,,
206,2350,0,1,1,1.00576,-21.444,0,0,0,0,220,230,0,0,0,0,0,1.03426,-20.619,-0.000840531,0.000186824,1,0,0,,,,,,,,
207,2366,0,1,1,1.00478,-21.4972,0,0,0,0,220,230,0,0,0,0,0,1.04183,-20.6607,-0.000551109,3.77E-05,1,0,0,,,,,,,,
208,2189,0,1,1,0.997164,-5.78163,0,0,0,0,220,230,0,0,0,0,0,0.999288,-5.47735,9.58E-06,9.31E-05,1,0,0,,,,,,,,
209,2192,0,1,1,1.009,-15.1212,0,0,0,0,220,230,0,0,0,0,0,1.01696,-14.4844,9.28E-05,0.000486291,1,0,0,,,,,,,,
210,1217,0,1,1,1.0087,-15.0379,0,0,0,0,220,230,0,0,0,0,0,1.01631,-14.3996,7.75E-06,9.32E-05,1,0,0,,,,,,,,
211,2186,0,1,1,1.01271,-13.646,0,0,0,0,220,230,0,0,0,0,0,1.0274,-13.1374,2.50E-05,9.81E-05,1,0,0,,,,,,,,
212,2375,0,1,1,1.00763,-20.852,0,0,0,0,220,230,0,0,0,0,0,1.01439,-19.959,-0.00122046,0.000530999,1,0,0,,,,,,,,
213,2690,0,1,1,0.998272,-14.4011,0,0,0,0,220,230,0,0,0,0,0,1.10902,-13.9721,0.000482172,-0.000713569,1,0,0,,,,,,,,
214,1895,0,1,1,1.00255,-24.0381,0,0,0,0,220,230,0,0,0,0,0,1.01787,-23.0715,-0.000633417,0.00148943,1,0,0,,,,,,,,
215,912,0,1,1,0.997139,-16.4669,0,0,0,0,220,230,0,0,0,0,0,1.09776,-15.6584,-2.36E-06,4.67E-06,1,0,0,,,,,,,,
216,2049,0,1,1,0.996892,-16.4645,0,0,0,0,220,230,0,0,0,0,0,1.09763,-15.6572,0.000762528,-0.00255014,1,0,0,,,,,,,,
217,2357,0,1,1,1.00669,-19.9422,0,0,0,0,220,230,0,0,0,0,0,1.00027,-19.4261,-0.00166235,0.00179757,1,0,0,,,,,,,,
218,2974,0,1,1,0.991951,-6.77128,0,0,0,0,220,230,0,0,0,0,0,0.995851,-6.47093,-1.68E-05,-7.67E-05,1,0,0,,,,,,,,
219,1222,0,1,1,1.00856,-21.5354,0,0,0,0,220,230,0,0,0,0,0,1.02876,-20.7001,-0.000121863,-0.00323936,1,0,0,,,,,,,,
220,669,0,1,1,1.00144,-5.76816,0,0,0,0,220,230,0,0,0,0,0,1.00661,-5.47781,2.99E-05,0.000149884,1,0,0,,,,,,,,
221,2199,0,1,1,1.0006,-5.91739,0,0,0,0,220,230,0,0,0,0,0,1.00596,-5.62782,1.43E-05,-5.16E-05,1,0,0,,,,,,,,
222,9062,0,1,1,1.00646,-15.3657,0,0,0,0,220,230,0,0,0,0,0,1.00318,-14.8389,-0.000147094,1.62E-05,1,0,0,,,,,,,,
223,2382,0,1,1,0.999708,-0.764595,0,0,0,0,220,230,0,0,0,0,0,1.01407,1.41579,-0.000450245,9.45E-05,1,0,0,,,,,,,,
224,1282,0,1,1,0.999871,-0.331601,0,0,0,0,220,230,0,0,0,0,0,1.01218,1.85676,-0.000785265,-0.00215828,1,0,0,,,,,,,,
225,673,0,1,1,1.00568,-10.161,0,0,0,0,500,525,0,0,0,0,0,1.03126,-9.93235,0.00932901,-0.00524856,1,0,0,,,,,,,,
226,2206,0,1,1,1.00412,-3.83664,0,0,0,0,500,525,0,0,0,-3.6,0,1.00682,-3.69952,0.0045809,0.00745492,1,0,0,,,,,,,,
227,2409,0,1,1,0.995751,-6.20663,0,0,0,0,220,230,0,0,0,0,0,0.982961,-5.69971,-0.000811412,-0.00169631,1,0,0,,,,,,,,
228,2195,0,1,1,1.00041,-4.26398,0,0,0,0,220,230,0,0,0,0,0,0.99038,-3.73152,8.52E-06,-1.69E-05,1,0,0,,,,,,,,
229,9074,0,1,1,0.999574,2.55185,0,0,0,0,220,230,0,0,0,0,0,1.01353,1.9988,-7.97E-06,-1.63E-05,1,0,0,,,,,,,,
230,2203,0,1,1,0.998522,3.3906,0,0,0,0,220,230,0,0,0,0,0,1.01103,2.83154,-4.76E-05,-9.92E-05,1,0,0,,,,,,,,
231,2389,0,1,1,1.00017,-21.7019,0,0,0,0,220,230,0,0,0,0,0,1.03324,-20.8651,-0.00144278,0.000752676,1,0,0,,,,,,,,
232,2436,0,1,1,0.998393,-2.20956,0,0,0,0,220,230,0,0,0,0,0,1.00992,-2.61383,-0.000221085,0.000210099,1,0,0,,,,,,,,
233,918,0,1,1,0.998065,-2.03009,0,0,0,0,220,230,0,0,0,0,0,1.00742,-2.42017,-0.000442076,0.000492174,1,0,0,,,,,,,,
234,1916,0,1,1,0.999103,-1.9702,0,-0.02675,0,0,220,230,0,0,0,0,0,1.01554,-2.42752,-9.51E-05,0.0267172,1,0,0,,,,,,,,
235,2443,0,1,1,1.01628,-7.37545,0,0,0,0,220,230,0,0,0,0,0,1.03442,-7.23427,-0.000898265,-0.00185446,1,0,0,,,,,,,,
236,2022,0,1,1,1.00369,-12.8981,0,0,0,0,220,230,0,0,0,0,0,1.02998,-12.5016,-4.43E-05,7.67E-05,1,0,0,,,,,,,,
237,924,0,1,1,1.01171,-6.25004,0,-0.03239,0,0,220,230,0,0,0,0,0,1.0251,-6.17827,-0.000780668,0.0320095,1,0,0,,,,,,,,
238,2231,0,1,1,1.01028,-1.77861,0,0,0,0,220,230,0,0,0,0,0,1.01044,-1.4322,6.99E-07,-1.93E-05,1,0,0,,,,,,,,
239,877,0,1,1,1.00819,-2.52636,0,0,0,0,220,230,0,0,0,0,0,1.00841,-2.18044,-0.00184369,-0.00112249,1,0,0,,,,,,,,
240,2700,0,1,1,1.00796,-13.9746,0,0,0,0,500,525,0,0,0,0,0,1.02557,-13.5279,-0.00107517,0.0144133,1,0,0,,,,,,,,
241,2765,0,1,1,1.00626,-12.7479,0,0,0,0,500,525,0,0,0,0,0,1.03703,-12.3877,-0.00145093,-0.000677664,1,0,0,,,,,,,,
242,1815,0,1,1,1.00951,-12.5209,0,-0.58556,0,0,500,525,0,0,0,0,0,1.10791,-12.3911,-0.00715315,0.575757,1,0,0,,,,,,,,
243,1403,0,1,1,1.00004,-15.7748,-0.0224,-0.01328,0,0,220,230,0,0,0,0,0,0.998313,-15.2604,0.0229817,0.0138695,1,0,0,,,,,,,,
244,2697,0,1,1,1.01124,-5.23184,0,0,0,0,220,230,0,0,0,0,0,1.02199,-5.18194,1.96E-05,5.77E-05,1,0,0,,,,,,,,
245,2236,0,1,1,1.00482,-3.08679,0,0,0,0,500,525,0,0,0,0,0,1.00665,-2.9497,3.47E-05,0.000258995,1,0,0,,,,,,,,
246,2923,0,1,1,1.00442,-14.4886,0,0,0,0,220,230,0,0,0,0,0,1.05472,-13.9848,-3.42E-05,-0.000389985,1,0,0,,,,,,,,
247,2767,0,1,1,1.00214,-14.1657,0,-0.15662,0,0,220,230,0,0,0,0,0,1.05333,-13.6996,-0.000350838,0.15593,1,0,0,,,,,,,,
248,2267,0,1,1,1.01047,-19.2468,0,0,0,0,220,230,0,0,0,0,0,1.03015,-18.5994,-0.000255105,-1.58E-05,1,0,0,,,,,,,,
249,2294,0,1,1,0.996403,-7.32472,0,0,0,0,220,230,0,0,0,0,0,1.004,-7.03261,-0.000295738,0.000474464,1,0,0,,,,,,,,
250,2649,0,1,1,0.996553,-12.2117,0,0,0,0,220,230,0,0,0,0,0,1.02707,-11.8847,-4.57E-05,0.000465365,1,0,0,,,,,,,,
251,1712,0,1,1,1.01028,-20.7478,1.22305,-0.47533,0,0,220,230,0,0,0,0,0,1.00182,-20.2199,-1.22267,0.474537,1,0,0,,,,,,,,
252,2304,0,1,1,0.999974,-0.787406,0,0,0,0,220,230,0,0,0,0,0,1.01381,1.39862,4.48E-05,0.000304084,1,0,0,,,,,,,,
253,2284,0,1,1,1.00348,-21.2012,0,0,0,0,220,230,0,0,0,0,0,1.00103,-20.5823,0.000952879,0.000908699,1,0,0,,,,,,,,
254,2239,0,1,1,1.01775,-17.0985,0,-1.57751,0,0,500,525,0,0,0,0,0,1.04691,-16.5792,0.000445819,1.57303,1,0,0,,,,,,,,
255,1575,0,1,1,1.00134,-14.3807,0,0,0,0,220,230,0,0,0,0,0,1.05255,-13.894,-0.000559979,-0.000114667,1,0,0,,,,,,,,
256,466,0,1,1,1.00885,-20.3481,0,0,0,0,220,230,0,0,0,0,0,1.02571,-19.6372,-0.000840977,3.47E-05,1,0,0,,,,,,,,
257,2495,0,1,1,1.00718,-20.5197,0,0,0,0,220,230,0,0,0,0,0,1.02447,-19.8058,-0.000287214,0.00102726,1,0,0,,,,,,,,
258,1763,0,1,1,0.984677,-23.7508,0,0,0,0,220,230,0,0,0,0,0,1.00107,-23.0893,-6.30E-05,0.00106008,1,0,0,,,,,,,,
259,2450,0,1,1,0.988498,-22.5839,0.89316,-0.0064,0,0,220,230,0,0,0,0,0,1.00501,-21.9631,-0.893061,0.00694085,1,0,0,,,,,,,,
260,2488,0,1,1,0.997701,-6.70462,0,0,0,0,220,230,0,0,0,0,0,1.00416,-6.41351,-0.000245913,-0.000166589,1,0,0,,,,,,,,
261,2558,0,1,1,0.993105,-2.25119,0,0,0,0,220,230,0,0,0,0,0,1.01689,-2.74995,-1.53E-05,-8.29E-05,1,0,0,,,,,,,,
262,2481,0,1,1,1.00837,-21.6684,0,0,0,0,220,230,0,0,0,0,0,1.02714,-20.8212,-0.00135214,0.000666843,1,0,0,,,,,,,,
263,2474,0,1,1,0.994166,-18.6404,0,0,0,0,220,230,0,0,0,0,0,1.06833,-17.5157,-0.00028915,0.000601448,1,0,0,,,,,,,,
264,2543,0,1,1,0.999529,-0.827781,0,0,0,0,220,230,0,0,0,0,0,1.01337,1.35931,-0.000213991,-0.00039003,1,0,0,,,,,,,,
265,571,0,1,1,1.0075,-21.8778,0,0,0,0,220,230,0,0,0,0,0,1.02441,-21.0113,-0.000174281,0.00133322,1,0,0,,,,,,,,
266,2503,0,1,1,1.00713,-18.3889,0,0,0,0,500,525,0,0,0,-6,0,1.01007,-17.5686,-0.00016028,0.00463905,1,0,0,,,,,,,,
267,2551,0,1,1,1.00727,-5.13283,0,0,0,0,220,230,0,0,0,0,0,1.00797,-4.7884,-0.000444244,-0.00097896,1,0,0,,,,,,,,
268,2241,0,1,1,1.01069,-19.1988,0,-0.04094,0,0,220,230,0,0,0,0,0,1.03436,-18.5822,-0.000271117,0.0383242,1,0,0,,,,,,,,
269,741,0,1,1,1.0067,-19.7089,0,0,0,0,220,230,0,0,0,0,0,1.0004,-19.193,0.000182399,0.00138099,1,0,0,,,,,,,,
270,2572,0,1,1,1.01839,-18.0385,0,0,0,0,500,525,0,0,0,0,0,1.04183,-17.4568,0.0001474,0.000199386,1,0,0,,,,,,,,
271,2804,0,1,1,1.01532,0.528166,0,0,0,0,220,230,0,0,0,0,0,1.0167,0.601231,-4.75E-05,-0.000324804,1,0,0,,,,,,,,
272,2817,0,1,1,1.00168,-10.1103,0,0,0,0,220,230,0,0,0,0,0,1.04905,-10.0264,-0.000164727,-0.000107535,1,0,0,,,,,,,,
273,2529,0,1,1,0.993255,-7.30879,0,0,0,0,220,230,0,0,0,0,0,1.00115,-7.0188,-0.00087671,0.00034618,1,0,0,,,,,,,,
274,2464,0,1,1,0.99008,-23.2886,0,-0.01965,0,0,220,230,0,0,0,0,0,1.00622,-22.6433,0.0011401,0.020463,1,0,0,,,,,,,,
275,2504,0,1,1,1.00886,-20.2979,0,0,0,0,220,230,0,0,0,0,0,1.01587,-19.4161,-0.000469082,-0.0034294,1,0,0,,,,,,,,
276,1794,0,1,1,1.00666,-19.9776,0,0,0,0,220,230,0,0,0,0,0,1.07226,-19.2974,8.20E-05,-0.000280489,1,0,0,,,,,,,,
277,2460,0,1,1,1.00905,-20.2396,0,0,0,0,220,230,0,0,0,0,0,1.07357,-19.52,-0.00091383,-0.000304161,1,0,0,,,,,,,,
278,2315,0,1,1,0.992945,-2.51658,0,0,0,0,220,230,0,0,0,0,0,1.01779,-3.00935,0.00467915,0.00116623,1,0,0,,,,,,,,
279,2801,0,1,1,1.00819,-5.99731,0,0,0,0,220,230,0,0,0,0,0,1.01007,-5.65486,5.37E-05,0.000212818,1,0,0,,,,,,,,
280,2536,0,1,1,1.00233,-14.4804,0,0,0,0,220,230,0,0,0,0,0,1.05301,-13.979,-0.000936191,-0.000173875,1,0,0,,,,,,,,
281,2655,0,1,1,1.00165,-10.1122,0,0,0,0,220,230,0,0,0,0,0,1.04903,-10.0281,-4.62E-06,1.81E-05,1,0,0,,,,,,,,
282,784,0,1,1,1.00867,-14.5147,0,0,0,0,220,230,0,0,0,0,0,1.00712,-13.9975,0.000259515,9.79E-05,1,0,0,,,,,,,,
283,2824,0,1,1,1.00609,3.38958,0,0,0,0,220,230,0,0,0,0,0,0.997792,3.81946,2.10E-05,8.96E-05,1,0,0,,,,,,,,
284,2838,0,1,1,1.00309,-15.3044,0,0,0,0,220,230,0,0,0,0,0,1.10853,-14.6956,-1.22E-05,-0.000135492,1,0,0,,,,,,,,
285,2846,0,1,1,1.00232,1.13646,0,0,0,0,220,230,0,0,0,0,0,1.01513,0.62474,-8.09E-06,-5.17E-05,1,0,0,,,,,,,,
286,2959,0,1,1,1.00133,0.64772,0,0,0,0,220,230,0,0,0,0,0,1.01379,0.152431,-0.000465713,0.000251429,1,0,0,,,,,,,,
287,2835,0,1,1,1.00072,3.04819,0,0,0,0,220,230,0,0,0,0,0,0.991123,3.48004,4.83E-05,6.70E-05,1,0,0,,,,,,,,
288,2665,0,1,1,1.00726,-15.743,0,0,0,0,220,230,0,0,0,0,0,1.04313,-15.1944,-0.000107937,-0.000145395,1,0,0,,,,,,,,
289,3014,0,1,1,0.987483,-6.97746,0,0,0,0,110,115,0,0,0,0,0,0.980376,-6.58275,9.92E-06,3.47E-05,1,0,0,,,,,,,,
290,3010,0,1,1,0.98798,-6.92165,0,0,0,0,110,115,0,0,0,0,0,0.981397,-6.53189,1.19E-05,4.28E-05,1,0,0,,,,,,,,
291,931,0,1,1,1.00828,-20.7003,0,0,0,0,220,230,0,0,0,0,0,1.02922,-20.004,2.03E-05,-5.66E-06,1,0,0,,,,,,,,
292,3007,0,1,1,0.922623,-2.63522,0,0,0,0,35,35,0,0,0,0,0,0.925107,-2.21969,-1.17E-05,-1.90E-05,1,0,0,,,,,,,,
293,2165,0,1,1,0.916906,-3.41382,0,0,0,0,35,35,0,0,0,0,0,0.919947,-2.99951,1.16E-05,1.87E-05,0,0,0,,,,,,,,
294,3021,0,1,1,1.02091,-0.282597,0.00056,0.0003,0,0,110,115,0,0,0,0,0,1.0209,0.11221,-0.00056001,-0.00030026,0,0,0,,,,,,,,
295,879,0,1,1,1.02091,-0.282217,0,0,0,0,110,115,0,0,0,0,0,1.02091,0.112567,0.0018717,-1.60E-05,1,0,0,,,,,,,,
296,3036,0,1,1,0.991551,-3.43177,-0.0428,-0.01047,0,0,35,35,0,0,0,0,0,0.991309,-3.13154,0.0428002,0.010471,0,0,0,,,,,,,,
297,1751,0,1,1,0.989379,-3.71048,0,0,0,0,35,35,0,0,0,0,0,0.989138,-3.4104,7.21E-07,-1.85E-06,1,0,0,,,,,,,,
298,785,0,1,1,1.0773,-11.0545,0,0,0,0,110,115,0,0,0,0,0,1.07552,-10.5249,-0.000265206,4.82E-06,0,0,0,,,,,,,,
299,3042,0,1,1,1.07906,-10.8622,-0.34024,-0.0937,0,0,110,115,0,0,0,0,0,1.07729,-10.3319,0.340266,0.0935248,0,0,0,,,,,,,,
300,2152,0,1,1,0.984499,6.26421,-0.0761,-0.05774,0,0,110,115,0,0,0,0,0,0.982745,6.72808,0.0760953,0.0577232,0,0,0,,,,,,,,
301,3074,0,1,1,0.984771,6.311,0,0,0,0,110,115,0,0,0,0,0,0.983221,6.77271,3.93E-06,1.42E-05,1,0,0,,,,,,,,
302,2044,0,1,1,0.986332,-7.10339,-0.08507,-0.0449,0,0,110,115,0,0,0,0,0,0.978283,-6.70027,0.0850504,0.0448185,1,0,0,,,,,,,,
303,3088,0,1,1,1.00955,-12.4418,0.01092,0.00921,0,0,500,525,0,0,0,0,0,1.10624,-12.3187,-0.0100631,-0.00886324,1,0,0,,,,,,,,
304,3095,0,1,1,1.00052,2.97571,0,0,0,0,220,230,0,0,0,0,0,1.01103,2.43439,-3.66E-05,-0.000140371,1,0,0,,,,,,,,
305,3086,0,1,1,1.00199,-6.29607,0,0,0,0,220,230,0,0,0,0,0,1.0072,-5.99224,8.08E-05,0.00034771,1,0,0,,,,,,,,
306,1750,0,1,1,1.00347,-6.14329,0,0,0,0,220,230,0,0,0,0,0,1.00823,-5.83647,1.07E-05,0.00012506,1,0,0,,,,,,,,
307,994,0,1,1,0.999056,-5.48187,0,0,0,0,220,230,0,0,0,0,0,0.987978,-4.97371,8.52E-05,0.000295111,1,0,0,,,,,,,,
308,9071,0,1,1,0.997698,-5.76922,0,0,0,0,220,230,0,0,0,0,0,0.985022,-5.25172,3.07E-05,0.000167264,1,0,0,,,,,,,,
309,2704,0,1,1,0.99896,-19.1618,0,-0.03626,0,0,220,230,0,0,0,0,0,1.0046,-18.5943,-0.000898382,0.0303613,1,0,0,,,,,,,,
310,3099,0,1,1,0.993671,-21.0329,0,0,0,0,220,230,0,0,0,0,0,1.01061,-20.465,-4.54E-05,0.000865213,1,0,0,,,,,,,,
311,796,0,1,1,0.992182,-19.5405,0,-0.01819,0,0,220,230,0,0,0,0,0,1.00875,-18.8901,-0.000969915,0.0198359,1,0,0,,,,,,,,
312,777,0,1,1,1.00343,-22.4718,0,0,0,0,220,230,0,0,0,0,0,1.06652,-21.711,5.73E-05,-0.00105557,1,0,0,,,,,,,,
313,3120,0,1,1,1.00314,-1.38748,0,0,0,0,220,230,0,0,0,0,0,1.01505,0.832446,-4.21E-06,0.000113091,1,0,0,,,,,,,,
314,3109,0,1,1,1.00349,-11.727,0,0,0,0,220,230,0,0,0,0,0,1.01834,-11.4014,-0.000581869,-0.00103465,1,0,0,,,,,,,,
315,9080,0,1,1,1.0063,-6.67737,0,0,0,0,220,230,0,0,0,0,0,1.0104,-6.36934,1.53E-05,-2.43E-05,1,0,0,,,,,,,,
316,3147,0,1,1,1.00472,-4.45953,0,0,0,0,220,230,0,0,0,0,0,0.990547,-3.89514,6.69E-05,-7.39E-06,1,0,0,,,,,,,,
317,3154,0,1,1,0.998569,-20.9929,0,0,0,0,220,230,0,0,0,0,0,1.01647,-20.2777,-0.000899433,0.00109931,1,0,0,,,,,,,,
318,9076,0,1,1,1.01011,-20.8748,0,0,0,0,220,230,0,0,0,0,0,1.00148,-20.3474,-0.000454893,0.00087692,1,0,0,,,,,,,,
319,2931,0,1,1,1.01055,-20.8352,0,0,0,0,220,230,0,0,0,0,0,1.00191,-20.307,-0.000450941,0.000548325,1,0,0,,,,,,,,
320,3167,0,1,1,1.00708,-19.2661,0,0,0,0,220,230,0,0,0,0,0,1.00135,-18.7531,-0.000714244,-0.000271498,1,0,0,,,,,,,,
321,3181,0,1,1,1.01061,-9.07639,0,0,0,0,500,525,0,0,0,0,0,1.05755,-9.06842,-0.0090086,0.00440594,1,0,0,,,,,,,,
322,3234,0,1,1,1.01053,-9.77753,0,0,0,0,500,525,0,0,0,-1.5,0,1.07606,-9.82705,-0.00683477,0.00925366,1,0,0,,,,,,,,
323,3273,0,1,1,1.01191,-18.283,0,0,0,0,220,230,0,0,0,0,0,1.0286,-17.64,0.000140917,0.000396809,1,0,0,,,,,,,,
324,3277,0,1,1,1.00425,-11.6101,0,0,0,0,500,525,0,0,0,0,0,1.01022,-11.2414,-0.000539112,-0.000506341,1,0,0,,,,,,,,
325,3318,0,1,1,1.00465,-11.5486,0,0,0,0,500,525,0,0,0,0,0,1.01041,-11.1794,3.09E-05,0.000170763,1,0,0,,,,,,,,
326,3271,0,1,1,0.974412,2.53569,-0.00135,0.01525,0,0,110,115,0,0,0,0,0,0.977085,2.85681,0.00134388,-0.0152859,1,0,0,,,,,,,,
327,1848,0,1,1,0.97073,1.41495,0,0,0,0,110,115,0,0,0,0,0,0.972041,1.7487,-3.91E-05,1.88E-05,0,0,0,,,,,,,,
328,3324,0,1,1,1.03665,-4.69702,0,0,0,0,110,115,0,0,0,0,0,1.04283,-4.4656,-1.14E-05,6.42E-05,0,0,0,,,,,,,,
329,884,0,1,1,1.0272,-5.93801,0,0,0,0,110,115,0,0,0,0,0,1.03743,-5.71849,-7.43E-05,0.000373825,1,0,0,,,,,,,,
330,3328,0,1,1,1.01042,-19.6403,0,0,0,0,220,230,0,0,0,0,0,1.03405,-18.9866,-0.00380752,0.000387378,1,0,0,,,,,,,,
331,870,0,1,1,1.01085,-20.1112,0,0,0,0,220,230,0,0,0,0,0,1.03407,-19.4323,-0.00019892,0.000214577,1,0,0,,,,,,,,
332,2574,0,1,1,1.00926,-19.1727,0,0,0,0,220,230,0,0,0,0,0,1.03432,-18.5506,-0.000101056,-0.00186483,1,0,0,,,,,,,,
333,1976,0,1,1,1.00186,2.98296,0,-0.09275,0,0,220,230,0,0,0,0,0,1.01612,2.39214,-0.000218873,0.0922102,1,0,0,,,,,,,,
334,3349,0,1,1,0.991881,-2.70233,0,0,0,0,220,230,0,0,0,0,0,1.01674,-3.18585,0.000137528,-0.000162681,1,0,0,,,,,,,,
