bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1781,四川.九岭.110.3412,0,1,1,1.00036,-13.6352,0.33235,-0.06642,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1782,四川.九岭.10.3414,0,1,1,0.95137,-13.7867,0.00172,0.00186,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1783,四川.九岭ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1784,四川.九岭.110.3411,0,1,1,0.959169,-13.7432,0.32077,-0.10302,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1785,四川.九岭.10.3413,0,1,1,0.912604,-13.9079,0.0014,0.00146,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1786,四川.合力ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1787,四川.合力.110.3528,0,1,1,0.99925,-4.4209,0.47234,0.04901,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1788,四川.合力.35.3531,0,1,1,0.99889,-4.59476,0.00205,-0.10406,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1789,四川.合力ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1790,四川.合力.110.3529,0,1,1,0.999166,-4.43101,0.47395,0.05038,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1791,四川.合力.35.3530,0,1,1,0.998836,-4.60392,0.00299,-0.10404,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1792,四川.石羊ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1793,四川.石羊.110.3431,0,1,1,1.01264,-17.7098,1.14477,-0.08146,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1794,四川.石羊.10.3433,0,1,1,0.966153,-18.7295,0.05923,-0.01689,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1795,四川.石羊ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1796,四川.石羊.110.3432,0,1,1,1.01252,-17.6624,1.14689,-0.08098,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1797,四川.石羊.10.3434,0,1,1,0.965696,-18.5991,0.05165,-0.01484,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1798,四川.雪峰ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1799,四川.雪峰.110.3593,0,1,1,1.05689,-11.0003,0.15057,0.10857,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1800,四川.雪峰.10.3595,0,1,1,1.00396,-11.0615,0.00043,-0.0022,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1801,四川.雪峰ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1802,四川.雪峰.110.3594,0,1,1,1.05687,-11.0026,0.15167,0.10982,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1803,四川.雪峰.10.3596,0,1,1,1.00398,-11.0626,-0.00012,-0.00316,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1804,四川.竹马ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1805,四川.竹马.110.3605,0,1,1,0.959185,-1.79764,0.35036,0.11796,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1806,四川.竹马.35.3608,0,1,1,0.947796,-1.96087,0.00139,0.00226,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1807,四川.大同ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
