bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,
2105,5133,0,1,1,1.02527,1.06512,-0.20849,0.07571,0,0,110,115,0,0,0,0,0,1.03587,2.3225,0.208498,-0.0757094,0,0,0,,,,,,,
2106,5135,0,1,1,1.01336,1.14086,0.00271,-0.00173,0,0,35,35,0,0,0,0,0,1.02385,2.39672,-0.0027098,0.00172998,0,0,0,,,,,,,
2107,5129,0,1,1,0.982804,-18.303,0.00497,0.02753,0,0,10,10.5,0,0,0,0,0,1.0057,-14.3343,-0.00496883,-0.0275251,0,0,0,,,,,,,
2108,5128,0,1,1,1.00112,-18.3682,0.01503,0.00164,0,0,10,10.5,0,0,0,0,0,1.02417,-14.3966,-0.0150253,-0.00163976,0,0,0,,,,,,,
2109,5130,0,1,1,1.00175,-18.2861,0.00498,-0.00261,0,0,10,10.5,0,0,0,0,0,1.02478,-14.3182,-0.00497842,0.00260954,0,0,0,,,,,,,
2110,5140,0,1,2,0.957689,-6.92085,0,0,0.23342,0.01828,10,10.5,17,-40,0,0,0,0.957689,-3.54211,0.233416,-0.0357508,1,0,0,,,,,,,
2111,5141,0,1,2,0.957934,-8.9649,0,0,0.01586,0.01154,10,10.5,9.25,-22,0,0,0,0.957934,-5.56562,0.0158643,-0.0188637,1,0,0,,,,,,,
2112,4536,0,1,2,0.907004,0.249731,0,0,0,0,35,35,3.8,-3.8,0,0,0,0.907004,1.54153,5.58E-06,-0.0688028,1,0,0,,,,,,,
2113,4634,0,1,2,0.91421,0.236909,0,0,-0.0002,0.00456,0,0,0.2,-0.2,0,0,0,0.91421,1.52874,-0.000199988,0.00456104,0,0,0,,,,,,,
2114,4635,0,1,2,0.914211,0.236953,0,0,-0.0002,0.00456,0,0,0.2,-0.2,0,0,0,0.914211,1.52873,-0.000199988,0.00456542,0,0,0,,,,,,,
2115,4636,0,1,2,0.914124,0.236245,0,0,-0.0003,0.0042,0,0,0.2,-0.2,0,0,0,0.914124,1.52809,-0.000299987,0.00419962,0,0,0,,,,,,,
2116,4637,0,1,2,0.914387,0.363176,0.00055,0,0.00907,0.00402,0,0,0.2,-0.2,0,0,0,0.914387,1.65496,0.00851989,0.00402162,0,0,0,,,,,,,
2117,4638,0,1,2,0.914372,0.320233,0.00037,0,0.00595,0.0044,0,0,0.2,-0.2,0,0,0,0.914372,1.61199,0.00557993,0.00439697,0,0,0,,,,,,,
2118,4639,0,1,2,0.914032,0.236915,0,0,-0.00032,0.0038,0,0,0.2,-0.2,0,0,0,0.914032,1.52867,-0.000319987,0.00379985,0,0,0,,,,,,,
2119,4649,0,1,2,0.914067,0.236785,0,0,-0.0003,0.00395,0,0,0.2,-0.2,0,0,0,0.914067,1.52863,-0.000299987,0.00395004,0,0,0,,,,,,,
2120,4650,0,1,2,0.914066,0.236956,0,0,-0.00029,0.00394,0,0,0.2,-0.2,0,0,0,0.914066,1.52879,-0.000289988,0.00394415,0,0,0,,,,,,,
2121,4651,0,1,2,0.914091,0.236558,0,0,-0.0003,0.00406,0,0,0.2,-0.2,0,0,0,0.914091,1.52841,-0.000299987,0.00405512,0,0,0,,,,,,,
2122,4652,0,1,2,0.9141,0.236472,0,0,-0.0003,0.0041,0,0,0.2,-0.2,0,0,0,0.9141,1.52832,-0.000299987,0.00409453,0,0,0,,,,,,,
2123,4653,0,1,2,0.914032,0.237173,0,0,-0.0003,0.0038,0,0,0.2,-0.2,0,0,0,0.914032,1.52897,-0.000299988,0.00379681,0,0,0,,,,,,,
2124,4654,0,1,2,0.914098,0.236015,0,0,-0.00034,0.00409,0,0,0.2,-0.2,0,0,0,0.914098,1.52775,-0.000339987,0.00409185,0,0,0,,,,,,,
2125,4640,0,1,2,0.91418,0.258561,2.00E-05,0,0.00063,0.0044,0,0,0.2,-0.2,0,0,0,0.91418,1.55006,0.000609997,0.00439715,0,0,0,,,,,,,
2126,4641,0,1,2,0.914071,0.236643,0,0,-0.00031,0.00397,0,0,0.2,-0.2,0,0,0,0.914071,1.52845,-0.000309987,0.00396907,0,0,0,,,,,,,
2127,4655,0,1,2,0.914032,0.23707,0,0,-0.00031,0.0038,0,0,0.2,-0.2,0,0,0,0.914032,1.52882,-0.000309988,0.00379833,0,0,0,,,,,,,
2128,4656,0,1,2,0.91421,0.236909,0,0,-0.0002,0.00456,0,0,0.2,-0.2,0,0,0,0.91421,1.52874,-0.000199988,0.00456104,0,0,0,,,,,,,
2129,4657,0,1,2,0.914037,0.235855,0,0,-0.00039,0.00383,0,0,0.2,-0.2,0,0,0,0.914037,1.5276,-0.000389986,0.00383237,0,0,0,,,,,,,
2130,4658,0,1,2,0.914079,0.236203,0,0,-0.00034,0.00401,0,0,0.2,-0.2,0,0,0,0.914079,1.52793,-0.000339987,0.00400866,0,0,0,,,,,,,
2131,4642,0,1,2,0.914212,0.236945,0,0,-0.0002,0.00457,0,0,0.2,-0.2,0,0,0,0.914212,1.52872,-0.000199988,0.0045698,0,0,0,,,,,,,
2132,4537,0,1,1,0.90718,0.682191,0,0,0,0,35,35,0,0,0,0,0,0.907644,1.98865,-6.76E-05,6.54E-10,1,0,0,,,,,,,
2133,4643,0,1,2,0.913532,0.7095,3.00E-05,0,0.00201,0.00049,0,0,0.2,-0.2,0,0,0,0.913532,2.02048,0.0019831,-0.00155415,0,0,0,,,,,,,
2134,4659,0,1,2,0.913353,0.682286,0,0,0,0,0,0,0.2,-0.2,0,0,0,0.913353,1.99313,3.13E-06,-0.00203653,0,0,0,,,,,,,
2135,4660,0,1,2,0.913534,0.709056,3.00E-05,0,0.00198,0.0005,0,0,0.2,-0.2,0,0,0,0.913534,2.02002,0.0019531,-0.00154088,0,0,0,,,,,,,
2136,4661,0,1,2,0.913535,0.710484,3.00E-05,0,0.00208,0.00049,0,0,0.2,-0.2,0,0,0,0.913535,2.02147,0.0020531,-0.00155162,0,0,0,,,,,,,
2137,4662,0,1,2,0.913527,0.709402,3.00E-05,0,0.002,0.00047,0,0,0.2,-0.2,0,0,0,0.913527,2.02038,0.0019731,-0.00157449,0,0,0,,,,,,,
2138,4644,0,1,2,0.913529,0.709965,3.00E-05,0,0.00204,0.00047,0,0,0.2,-0.2,0,0,0,0.913529,2.02094,0.0020131,-0.00157179,0,0,0,,,,,,,
2139,4645,0,1,2,0.913535,0.707023,3.00E-05,0,0.00184,0.00053,0,0,0.2,-0.2,0,0,0,0.913535,2.01795,0.0018131,-0.00151535,0,0,0,,,,,,,
2140,4663,0,1,2,0.913563,0.724027,5.00E-05,0,0.00304,0.00047,0,0,0.2,-0.2,0,0,0,0.913563,2.035,0.00299309,-0.00157116,0,0,0,,,,,,,
2141,4664,0,1,2,0.913556,0.720208,5.00E-05,0,0.00277,0.00048,0,0,0.2,-0.2,0,0,0,0.913556,2.0311,0.00272309,-0.00156102,0,0,0,,,,,,,
2142,4665,0,1,2,0.913521,0.700836,2.00E-05,0,0.0014,0.00053,0,0,0.2,-0.2,0,0,0,0.913521,2.01178,0.00138311,-0.00151151,0,0,0,,,,,,,
2143,4666,0,1,2,0.913353,0.682286,0,0,0,0,0,0,0.2,-0.2,0,0,0,0.913353,1.99313,3.13E-06,-0.00203653,0,0,0,,,,,,,
2144,4646,0,1,2,0.913664,0.7653,0.00034,0,0.00621,0.00048,0,0,0.2,-0.2,0,0,0,0.913664,2.07628,0.00587305,-0.00156314,0,0,0,,,,,,,
2145,4647,0,1,2,0.913597,0.732616,6.00E-05,0,0.00366,0.00053,0,0,0.2,-0.2,0,0,0,0.913597,2.04362,0.00360308,-0.00151455,0,0,0,,,,,,,
2146,4667,0,1,2,0.913523,0.709305,3.00E-05,0,0.00199,0.00045,0,0,0.2,-0.2,0,0,0,0.913523,2.02027,0.0019631,-0.00159045,0,0,0,,,,,,,
2147,4668,0,1,2,0.913559,0.716867,4.00E-05,0,0.00254,0.00053,0,0,0.2,-0.2,0,0,0,0.913559,2.02785,0.00250309,-0.0015147,0,0,0,,,,,,,
2148,4669,0,1,2,0.913538,0.71175,3.00E-05,0,0.00217,0.00049,0,0,0.2,-0.2,0,0,0,0.913538,2.02277,0.0021431,-0.0015521,0,0,0,,,,,,,
2149,4670,0,1,2,0.913539,0.710301,3.00E-05,0,0.00207,0.00051,0,0,0.2,-0.2,0,0,0,0.913539,2.02129,0.0020431,-0.00153263,0,0,0,,,,,,,
2150,4671,0,1,2,0.913507,0.698811,2.00E-05,0,0.00125,0.00049,0,0,0.2,-0.2,0,0,0,0.913507,2.00971,0.00123311,-0.00155,0,0,0,,,,,,,
2151,4672,0,1,2,0.913518,0.709208,3.00E-05,0,0.00198,0.00043,0,0,0.2,-0.2,0,0,0,0.913518,2.02017,0.0019531,-0.00161079,0,0,0,,,,,,,
2152,4673,0,1,2,0.91358,0.730333,6.00E-05,0,0.00349,0.00048,0,0,0.2,-0.2,0,0,0,0.91358,2.04129,0.00343308,-0.00156322,0,0,0,,,,,,,
2153,4674,0,1,2,0.913556,0.721074,5.00E-05,0,0.00283,0.00047,0,0,0.2,-0.2,0,0,0,0.913556,2.03198,0.00278309,-0.00157007,0,0,0,,,,,,,
2154,4675,0,1,2,0.913556,0.721355,5.00E-05,0,0.00285,0.00047,0,0,0.2,-0.2,0,0,0,0.913556,2.03228,0.00280309,-0.00157309,0,0,0,,,,,,,
2155,4648,0,1,2,0.913495,0.698054,1.00E-05,0,0.00119,0.00045,0,0,0.2,-0.2,0,0,0,0.913495,2.00909,0.00118311,-0.00159486,0,0,0,,,,,,,
2156,1173_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.959064,2.01797,2.52E-06,2.33E-08,0,0,0,,,,,,,
2157,4617,0,1,1,0.90477,0.705392,0,0,0,0,11,11,0,0,0,-0.00965,0,0.905818,2.00614,-8.86E-08,-9.48E-11,0,0,0,,,,,,,
2158,4618,0,1,1,0.894399,0.370482,0,0,0,0,11,11,0,0,0,-0.05107,0,0.897428,1.63323,-4.53E-06,-4.44E-16,0,0,0,,,,,,,
2159,5144,0,1,2,0.977773,-0.288136,0,0,0.56306,0.01383,13,13.8,13.3,-55,0,0,0,0.977773,3.2602,0.563058,0.0693374,0,0,0,,,,,,,
2160,5143,0,1,2,0.978328,-0.051611,0,0,0.60426,0.02111,13,13.8,13.3,-55,0,0,0,0.978328,3.49807,0.604258,0.0766604,0,0,0,,,,,,,
2161,1247_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949357,0.196156,-0.000134258,-8.25E-08,0,0,0,,,,,,,
2162,5155,0,1,1,0.86704,-3.38618,0,0,0,0,35,35,0,0,0,-1.8,0,0.863805,0.153098,-0.00105093,1.71E-08,1,0,0,,,,,,,
2163,1248_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949419,0.197334,-1.52E-05,-8.71E-08,0,0,0,,,,,,,
2164,5156,0,1,1,0.884138,-3.36954,0.01871,0.01483,0,0,35,35,0,0,0,-1.8,0,0.863326,0.18457,-0.0187098,-0.0148299,1,0,0,,,,,,,
2165,1249_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991377,2.04266,1.74E-07,1.82E-07,0,0,0,,,,,,,
2166,5178,0,1,1,0.998093,-1.6265,-0.32615,-0.03531,0,0,110,115,0,0,0,0,0,0.991401,1.9453,0.326147,0.0353097,0,0,0,,,,,,,
2167,5180,0,1,1,0.998052,-1.61299,0.00689,-2.00E-05,0,0,10,10.5,0,0,0,0,0,0.991359,1.95898,-0.00688993,2.00E-05,0,0,0,,,,,,,
2168,1250_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991326,2.05707,2.03E-07,1.94E-07,0,0,0,,,,,,,
2169,5179,0,1,1,0.99805,-1.60899,-0.32657,-0.03644,0,0,110,115,0,0,0,0,0,0.991358,1.9631,0.326567,0.0364396,0,0,0,,,,,,,
2170,5181,0,1,1,0.997703,-1.56966,0.00451,0.00146,0,0,10,10.5,0,0,0,0,0,0.991007,2.00297,-0.00450996,-0.00145999,0,0,0,,,,,,,
2171,1251_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.98652,-16.7838,-6.75E-06,-1.34E-05,0,0,0,,,,,,,
2172,1771,0,1,1,1.02188,-20.6327,0.61199,-0.00818,0,0,110,115,0,0,0,0,0,1.03748,-16.5505,-0.611726,0.0081889,0,0,0,,,,,,,
2173,1774,0,1,1,0.970733,-20.9373,0.02187,0.01837,0,0,10,10.5,0,0,0,0,0,0.985564,-16.8459,-0.0218632,-0.0183672,0,0,0,,,,,,,
2174,1253_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.961272,-15.6476,2.26E-06,-3.03E-08,0,0,0,,,,,,,
2175,5189,0,1,1,0.991915,-19.6047,0.0021,-0.00894,0,0,110,115,0,0,0,0,0,1.01132,-15.6471,-0.00205599,0.00893782,0,0,0,,,,,,,
2176,5191,0,1,1,0.943754,-19.6209,0.00209,-0.00804,0,0,10,10.5,0,0,0,0,0,0.962172,-15.6627,-0.00208847,0.00803803,0,0,0,,,,,,,
2177,1254_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.934533,-20.9369,-0.000148243,-2.99E-05,0,0,0,,,,,,,
2178,5190,0,1,1,0.964141,-24.7514,0.45876,0.15348,0,0,110,115,0,0,0,0,0,0.984282,-20.5861,-0.458151,-0.153408,0,0,0,,,,,,,
2179,5192,0,1,1,0.922271,-25.1298,0.00044,-0.05862,0,0,10,10.5,0,0,0,0,0,0.941291,-20.9486,-0.000437279,0.0586024,0,0,0,,,,,,,
2180,1256_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.944831,-7.20097,2.55E-06,-2.93E-08,0,0,0,,,,,,,
2181,5196,0,1,1,1.00884,-10.8836,0.00095,0.01179,0,0,110,115,0,0,0,0,0,0.994257,-7.19918,-0.000874005,-0.0117892,0,0,0,,,,,,,
2182,5197,0,1,1,0.913064,-10.6516,0,0,0,0,35,35,0,0,0,0,0,0.902236,-6.96329,1.91E-06,4.12E-08,1,0,0,,,,,,,
2183,5198,0,1,2,0.906597,-9.20314,0,0,0.02754,0.03647,6,6,2.5,-7,0,0,0,0.906597,-5.49741,0.0275367,0.04939,1,0,0,,,,,,,
2184,5199,0,1,2,0.904608,-9.90725,0,0,0.01412,0.03367,6,6,2.5,-2.4,0,0,0,0.904608,-6.21028,0.0141183,0.0465616,1,0,0,,,,,,,
2185,1266_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.97721,-18.9056,-2.54E-05,-1.73E-05,0,0,0,,,,,,,
2186,5288,0,1,1,0.977067,-22.9083,0.69507,0.2015,0,0,110,115,0,0,0,0,0,1.02931,-18.6039,-0.694638,-0.201446,0,0,0,,,,,,,
2187,5291,0,1,1,0.939999,-23.272,0.00248,-0.22874,0,0,10,10.5,0,0,0,0,0,0.989082,-18.9313,-0.00247182,0.228695,0,0,0,,,,,,,
2188,1267_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977885,-18.9185,-6.61E-06,-1.74E-05,0,0,0,,,,,,,
2189,5289,0,1,1,0.976537,-22.9307,0.69889,0.04029,0,0,110,115,0,0,0,0,0,1.02878,-18.6245,-0.698473,-0.0402697,0,0,0,,,,,,,
2190,5290,0,1,1,0.932282,-23.2764,0.00373,-0.07347,0,0,10,10.5,0,0,0,0,0,0.981725,-18.9358,-0.00372598,0.0734549,0,0,0,,,,,,,
2191,1268_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02984,-22.039,2.63E-05,-1.56E-05,0,0,0,,,,,,,
2192,1042,0,1,1,1.06357,-26.204,0.58145,-0.09851,0,0,110,115,0,0,0,0,0,1.08308,-21.9077,-0.581248,0.0984965,0,0,0,,,,,,,
2193,1047,0,1,1,1.01542,-28.1858,0.58152,-0.09236,0,0,6,6,0,0,0,0,0,1.03391,-23.8184,-0.581355,0.0923425,0,0,0,,,,,,,
2194,1281_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.958623,5.60669,-2.56E-05,1.11E-07,0,0,0,,,,,,,
2195,5227,0,1,1,0.884183,4.52167,0,0,0,0,35,35,0,0,0,-1.2,0,0.894082,5.63483,-1.35E-09,7.28E-10,1,0,0,,,,,,,
2196,5308,0,1,2,0.957263,11.046,0,0,0.56118,0.02897,13,13.8,10,-30,0,0,0,0.957263,12.143,0.561182,0.00118659,1,0,0,,,,,,,
2197,1293_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.95238,7.2371,-0.000133832,-5.96E-09,0,0,0,,,,,,,
2198,5254,0,1,1,0.923774,6.12407,0,0,0,0,35,35,0,0,0,-1.2,0,0.921107,7.26472,-7.77E-08,2.97E-09,1,0,0,,,,,,,
2199,5314,0,1,1,0.958283,-4.05745,0.47092,0.03985,0,0,35,35,0,0,0,0,0,0.96709,0.596511,-0.470902,-0.0398497,0,0,0,,,,,,,
2200,5315,0,1,1,0.952188,0.159362,0.00972,0.02278,0,0,35,35,0,0,0,0,0,0.960796,4.73758,-0.00971965,-0.0227796,0,0,0,,,,,,,
2201,5318,0,1,2,0.958174,9.38199,0,0,0.44244,0.092,10,10.5,14,-40,0,0,0,0.958174,10.4781,0.442443,0.0566827,1,0,0,,,,,,,
2202,1318_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.996525,-15.0767,-5.56E-06,-1.38E-07,0,0,0,,,,,,,
2203,5320,0,1,1,0.948712,-18.987,0.00424,0.03689,0,0,110,115,0,0,0,0,0,0.996694,-15.0746,-0.00423431,-0.0368826,0,0,0,,,,,,,
2204,5323,0,1,1,0.963085,-19.0366,0.00504,-0.15271,0,0,10,10.5,0,0,0,0,0,1.01039,-15.1196,-0.00503479,0.152682,0,0,0,,,,,,,
2205,1319_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.99262,-15.0687,3.01E-06,-2.20E-08,0,0,0,,,,,,,
2206,5321,0,1,1,0.944338,-18.9802,0.00382,-0.02584,0,0,110,115,0,0,0,0,0,0.992501,-15.0684,-0.00382138,0.0258349,0,0,0,,,,,,,
2207,5322,0,1,1,0.946962,-19.0061,0.00382,-0.02584,0,0,10,10.5,0,0,0,0,0,0.994998,-15.0919,-0.00381785,0.0258349,0,0,0,,,,,,,
2208,1320_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977988,-15.8456,-4.37E-06,-3.48E-06,0,0,0,,,,,,,
2209,5278,0,1,1,1.01697,-19.7675,0.22105,0.02004,0,0,110,115,0,0,0,0,0,1.02902,-15.7534,-0.220948,-0.0200344,0,0,0,,,,,,,
2210,5281,0,1,1,1.00578,-20.0901,0.07478,-0.00296,0,0,35,35,0,0,0,0,0,1.0177,-16.0683,-0.0747524,0.00295933,0,0,0,,,,,,,
2211,1321_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.978124,-15.8308,-4.12E-06,-3.40E-06,0,0,0,,,,,,,
2212,5279,0,1,1,1.0171,-19.7584,0.21228,0.01754,0,0,110,115,0,0,0,0,0,1.02915,-15.7445,-0.212181,-0.0175348,0,0,0,,,,,,,
2213,5280,0,1,1,1.00587,-20.09,0.08094,-0.00207,0,0,35,35,0,0,0,0,0,1.01779,-16.0683,-0.0809102,0.00206943,0,0,0,,,,,,,
2214,1325_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.99665,-17.9842,3.83E-06,-7.94E-06,0,0,0,,,,,,,
2215,990,0,1,1,1.02094,-22.0144,0.34807,-0.03433,0,0,110,115,0,0,0,0,0,1.04818,-17.8568,-0.347903,0.03433,0,0,0,,,,,,,
2216,992,0,1,1,0.970776,-22.1475,-0.00042,-0.00012,0,0,10,10.5,0,0,0,0,0,0.996656,-17.983,0.000419845,0.00011998,0,0,0,,,,,,,
2217,5747,0,1,2,0.988265,-1.67171,0,0,0.0997,0.02169,10,10.5,11.25,-36,0,0,0,0.988265,1.87899,0.0997,0.0502693,1,0,0,,,,,,,
2218,5749,0,1,2,0.956418,-11.6928,0,0,0.19313,0.00289,10,10.5,8.23,-20,0,0,0,0.956418,-7.68914,0.193119,-0.00166585,1,0,0,,,,,,,
2219,1337_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.03565,-14.6729,1.85E-06,-5.52E-06,0,0,0,,,,,,,
2220,5758,0,1,1,1.05251,-18.553,0.37326,-0.0245,0,0,110,115,0,0,0,0,0,1.0893,-14.5335,-0.373144,0.0245006,0,0,0,,,,,,,
2221,5760,0,1,1,1.00128,-18.7184,0.00523,-0.01164,0,0,10,10.5,0,0,0,0,0,1.03622,-14.6878,-0.00522851,0.0116383,0,0,0,,,,,,,
2222,1338_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0351,-14.691,-3.49E-06,-5.52E-06,0,0,0,,,,,,,
2223,5759,0,1,1,1.05252,-18.5674,0.37254,0.0573,0,0,110,115,0,0,0,0,0,1.08932,-14.5467,-0.372418,-0.0572876,0,0,0,,,,,,,
2224,5761,0,1,1,1.00455,-18.7468,0.00625,-0.08673,0,0,10,10.5,0,0,0,0,0,1.03938,-14.7141,-0.00624706,0.0867178,0,0,0,,,,,,,
2225,5310,0,1,2,0.953559,-7.32982,0.05772,0.06611,3.46629,0.44027,20,20,61.76,-120,0,0,0,0.953559,-4.17743,3.40833,-0.424886,0,0,0,,,,,,,
2226,5311,0,1,2,0.950451,-7.26,0.07319,0.06725,3.48764,0.34055,20,20,61.76,-120,0,0,0,0.950451,-4.10922,3.41421,-0.518808,0,0,0,,,,,,,
2227,5312,0,1,1,0.993713,-13.5538,-0.03061,0.05002,0,0,6,6,0,0,0,0,0,1.01929,-10.267,0.0306061,-0.0500165,0,0,0,,,,,,,
2228,5765,0,1,2,1.02913,-1.41813,0,0,-0.00738,0.02232,35,35,72.6,-72.6,0,0.20285,0,1.02913,0.67692,-0.0073755,0.0222434,1,0,0,,,,,,,
2229,1379_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.957365,-17.3913,-3.26E-06,-8.22E-06,0,0,0,,,,,,,
2230,6139,0,1,1,1.00322,-21.19,0.36615,-0.02323,0,0,110,115,0,0,0,0,0,1.00686,-17.2559,-0.365922,0.0232332,0,0,0,,,,,,,
2231,6141,0,1,1,0.953971,-21.3306,0.00103,-0.00088,0,0,10,10.5,0,0,0,0,0,0.95742,-17.3953,-0.00102961,0.000879869,0,0,0,,,,,,,
2232,6145,0,1,2,0.955868,10.5454,0,0,0.25276,0.00791,10,10.5,7.05,-18,0,0,0,0.955868,11.6973,0.252761,0.0154812,0,0,0,,,,,,,
2233,6147,0,1,2,1.02076,5.93577,0,0,0.00466,0.05623,10,10.5,7.05,-18,0,0,0,1.02076,7.07636,0.00466009,0.0647266,0,0,0,,,,,,,
2234,1385_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.98123,6.62988,-4.44E-07,-2.67E-09,0,0,0,,,,,,,
2235,6144,0,1,1,1.03373,5.5847,0.17494,-0.11442,0,0,110,115,0,0,0,0,0,1.03124,6.72772,-0.174943,0.11442,1,0,0,,,,,,,
2236,1418_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.987962,-17.5364,6.50E-06,-7.36E-06,0,0,0,,,,,,,
2237,6153,0,1,1,1.02413,-21.0958,0.47117,0.06791,0,0,110,115,0,0,0,0,0,1.0397,-17.3562,-0.470977,-0.0678955,0,0,0,,,,,,,
2238,6155,0,1,1,0.966076,-21.6444,0.02537,-0.19387,0,0,10,10.5,0,0,0,0,0,0.979624,-17.8888,-0.0253631,0.193849,0,0,0,,,,,,,
2239,1421_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.993662,-17.1878,1.97E-05,-7.93E-06,0,0,0,,,,,,,
2240,6175,0,1,1,0.994643,-21.1737,0.40982,-0.11967,0,0,110,115,0,0,0,0,0,1.04453,-17.0457,-0.409614,0.119652,0,0,0,,,,,,,
2241,6177,0,1,1,0.946911,-21.2894,-0.00722,-0.00629,0,0,10,10.5,0,0,0,0,0,0.994249,-17.1505,0.0072172,0.00628878,0,0,0,,,,,,,
2242,1422_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991699,-17.3778,-4.27E-06,-8.68E-06,0,0,0,,,,,,,
2243,6174,0,1,1,0.994096,-21.3581,0.43725,0.1217,0,0,110,115,0,0,0,0,0,1.04405,-17.212,-0.437004,-0.121669,0,0,0,,,,,,,
2244,6176,0,1,1,0.965127,-21.6603,0.01627,-0.22353,0,0,10,10.5,0,0,0,0,0,1.01167,-17.486,-0.0162587,0.223489,0,0,0,,,,,,,
2245,1424_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.984113,-12.4903,2.12E-06,-3.38E-06,0,0,0,,,,,,,
2246,2833,0,1,1,0.993034,-16.8995,0.39539,-0.04034,0,0,110,115,0,0,0,0,0,1.03498,-12.3724,-0.395306,0.0403403,0,0,0,,,,,,,
2247,2835,0,1,1,0.944344,-17.0275,-8.00E-05,-0.00148,0,0,10,10.5,0,0,0,0,0,0.984188,-12.4902,8.00E-05,0.00147991,0,0,0,,,,,,,
2248,6216,0,1,1,0.883334,-10.3393,-0.01596,10.3264,0,0,35,35,0,0,0,-1.8,0,1.08288,-6.79643,0.0157657,-10.3259,0,0,0,,,,,,,
2249,6215,0,1,1,1.13241,-10.4843,-0.01589,-14.9668,0,0,35,35,0,0,0,-1.8,0,1.1059,-6.91698,0.0161465,14.9661,0,0,0,,,,,,,
2250,6222,0,1,2,0.846333,0.863989,0,0,0.01483,0.00983,6,6,1.76,-4,0,0,0,0.846333,4.36936,0.0148275,0.0104175,1,0,0,,,,,,,
2251,1431_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05699,-18.6891,-4.63E-05,-3.19E-05,0,0,0,,,,,,,
2252,6225,0,1,1,1.08839,-22.4094,1.06045,0.13382,0,0,110,115,0,0,0,0,0,1.11245,-18.3589,-1.05987,-0.133762,0,0,0,,,,,,,
2253,6226,0,1,1,1.03526,-22.7888,0.00673,-0.01308,0,0,10,10.5,0,0,0,0,0,1.0581,-18.7219,-0.00672678,0.0130765,0,0,0,,,,,,,
2254,1469_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953698,18.2143,-1.01E-05,-2.33E-08,0,0,0,,,,,,,
2255,6132,0,1,1,1.00492,17.0511,-0.06553,-0.11155,0,0,110,115,0,0,0,0,0,1.00262,18.1797,0.0655761,0.11155,0,0,0,,,,,,,
2256,6134,0,1,1,0.98175,17.0865,0.00458,0.20068,0,0,35,35,0,0,0,0,0,0.979444,18.2153,-0.00457903,-0.200681,0,0,0,,,,,,,
2257,6559,0,1,2,0.989198,-8.34852,0,0,0.25831,0.22936,10,10.5,0.1,-20,0,0,0,0.989198,-4.84441,0.258292,0.149714,1,0,0,,,,,,,
2258,1472_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.09023,-12.3823,7.67E-05,-7.42E-06,0,0,0,,,,,,,
2259,6566,0,1,1,0.948941,-15.6659,0,0,0,0,35,35,0,0,0,0.6,0,1.08698,-12.3986,-2.36E-07,-8.61E-09,1,0,0,,,,,,,
2260,1473_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.09026,-12.3656,9.03E-05,-8.62E-06,0,0,0,,,,,,,
2261,6565,0,1,1,0.948572,-15.6465,0,0,0,0,35,35,0,0,0,0.6,0,1.08717,-12.3823,-2.30E-07,-8.98E-09,1,0,0,,,,,,,
