bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,
1952,4042,0,1,1,0.989238,-14.0343,0.78147,0.02899,0,0,110,115,0,0,0,0,0,1.0132,-10.5231,-0.781338,-0.028984,0,0,0,,,,,,,
1953,4045,0,1,1,0.95062,-14.4753,-0.00042,-0.1595,0,0,10,10.5,0,0,0,0,0,0.973146,-10.9434,0.000421203,0.159493,0,0,0,,,,,,,
1954,806_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.980404,-10.7784,3.04E-06,-4.00E-06,0,0,0,,,,,,,
1955,4043,0,1,1,1.00693,-13.8782,0.77647,0.03099,0,0,110,115,0,0,0,0,0,1.03132,-10.3748,-0.776381,-0.0309863,0,0,0,,,,,,,
1956,4044,0,1,1,0.966608,-14.3207,0.00024,-0.15912,0,0,10,10.5,0,0,0,0,0,0.989563,-10.7965,-0.000239075,0.159113,0,0,0,,,,,,,
1957,807_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00662,-8.68931,1.55E-05,1.04E-06,0,0,0,,,,,,,
1958,3933,0,1,1,0.926045,-12.4998,0.00889,0.00331,0,0,35,35,0,0,0,-1.2,0,0.934652,-8.67979,-0.00888841,-0.00330965,1,0,0,,,,,,,
1959,808_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00677,-8.68595,1.25E-05,8.47E-07,0,0,0,,,,,,,
1960,3934,0,1,1,0.949115,-12.5148,0.00832,-0.00556,0,0,35,35,0,0,0,-1.2,0,0.934667,-8.67464,-0.00831847,0.00555943,1,0,0,,,,,,,
1961,809_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999857,-18.2856,1.55E-05,-1.08E-05,0,0,0,,,,,,,
1962,4056,0,1,1,1.00201,-22.4419,0.63344,-0.0408,0,0,110,115,0,0,0,0,0,1.05157,-18.1079,-0.633169,0.0408008,0,0,0,,,,,,,
1963,4058,0,1,1,0.964184,-23.5671,0.09014,-0.06915,0,0,10,10.5,0,0,0,0,0,1.01075,-19.1302,-0.0901112,0.0691394,0,0,0,,,,,,,
1964,811_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.964407,-4.95781,1.59E-06,-3.78E-07,0,0,0,,,,,,,
1965,4063,0,1,1,1.00236,-8.12948,0.09106,-0.04282,0,0,110,115,0,0,0,0,0,1.01431,-4.91844,-0.0910218,0.0428186,0,0,0,,,,,,,
1966,4065,0,1,1,0.953172,-8.17724,0.00198,-0.00199,0,0,10,10.5,0,0,0,0,0,0.964522,-4.96505,-0.00197981,0.00198992,0,0,0,,,,,,,
1967,812_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00006,-12.1278,5.06E-06,-1.51E-06,0,0,0,,,,,,,
1968,4077,0,1,1,0.992591,-16.3881,0.15521,-0.07686,0,0,110,115,0,0,0,0,0,1.05154,-12.0676,-0.155176,0.0768548,0,0,0,,,,,,,
1969,4079,0,1,1,0.989175,-16.4634,0.00204,-0.00234,0,0,10,10.5,0,0,0,0,0,1.04782,-12.1348,-0.00203945,0.0023398,0,0,0,,,,,,,
1970,813_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.03742,-12.7166,-2.44E-07,-2.06E-06,0,0,0,,,,,,,
1971,4070,0,1,1,1.02959,-16.998,0.26628,-0.00411,0,0,110,115,0,0,0,0,0,1.09139,-12.608,-0.266232,0.00411107,0,0,0,,,,,,,
1972,4072,0,1,1,0.978954,-17.1257,0.00121,-0.00358,0,0,10,10.5,0,0,0,0,0,1.03766,-12.7216,-0.00120977,0.00357969,0,0,0,,,,,,,
1973,814_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.974992,-14.7042,-2.07E-05,-4.31E-06,0,0,0,,,,,,,
1974,4084,0,1,1,0.996624,-18.0389,0.45676,0.14836,0,0,110,115,0,0,0,0,0,1.02686,-14.4885,-0.456608,-0.148341,0,0,0,,,,,,,
1975,4087,0,1,1,0.945987,-18.3086,0.01228,0.00416,0,0,10,10.5,0,0,0,0,0,0.974755,-14.7426,-0.0122771,-0.00415959,0,0,0,,,,,,,
1976,817_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.995988,-19.4619,5.80E-05,-1.94E-05,0,0,0,,,,,,,
1977,4096,0,1,1,1.0108,-23.6879,0.73981,-0.14076,0,0,110,115,0,0,0,0,0,1.047,-19.2993,-0.739488,0.140751,0,0,0,,,,,,,
1978,4098,0,1,1,0.979078,-24.966,0.10557,-0.10369,0,0,10,10.5,0,0,0,0,0,1.01287,-20.4914,-0.105535,0.103674,0,0,0,,,,,,,
1979,818_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.996306,-19.4564,5.89E-05,-1.75E-05,0,0,0,,,,,,,
1980,4097,0,1,1,1.01117,-23.6879,0.70664,-0.14373,0,0,110,115,0,0,0,0,0,1.04736,-19.2993,-0.706336,0.143719,0,0,0,,,,,,,
1981,4099,0,1,1,0.979239,-25.2087,0.13064,-0.10436,0,0,10,10.5,0,0,0,0,0,1.01304,-20.7179,-0.130598,0.104344,0,0,0,,,,,,,
1982,819_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983183,-5.07708,6.94E-07,3.02E-06,0,0,0,,,,,,,
1983,4049,0,1,1,1.03277,-9.05222,-0.34883,0.00819,0,0,110,115,0,0,0,0,0,1.0348,-5.22557,0.348763,-0.00819228,0,0,0,,,,,,,
1984,4051,0,1,1,0.980792,-8.92025,0.00502,0.00749,0,0,10,10.5,0,0,0,0,0,0.982721,-5.09414,-0.0050191,-0.00748932,0,0,0,,,,,,,
1985,820_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983227,-5.08318,6.35E-07,2.82E-06,0,0,0,,,,,,,
1986,4050,0,1,1,1.0328,-9.06103,-0.34876,0.00804,0,0,110,115,0,0,0,0,0,1.03483,-5.23437,0.348692,-0.00804208,0,0,0,,,,,,,
1987,4052,0,1,1,0.980837,-8.93067,0.00622,0.00738,0,0,10,10.5,0,0,0,0,0,0.982768,-5.10454,-0.00621887,-0.00737934,0,0,0,,,,,,,
1988,821_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.975934,1.73949,-8.92E-07,3.01E-07,0,0,0,,,,,,,
1989,4104,0,1,1,1.02059,-0.050735,-0.20389,-0.08311,0,0,110,115,0,0,0,0,0,1.0263,1.64622,0.203899,0.083108,0,0,0,,,,,,,
1990,4106,0,1,1,0.964704,0.056444,-0.00124,0.0923,0,0,10,10.5,0,0,0,0,0,0.970158,1.75221,0.00124001,-0.0922981,0,0,0,,,,,,,
1991,822_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.965919,5.96856,-3.34E-06,2.98E-07,0,0,0,,,,,,,
1992,4103,0,1,1,1.01714,3.36689,-0.38608,-0.04539,0,0,110,115,0,0,0,0,0,1.01615,5.78851,0.386096,0.0453891,0,0,0,,,,,,,
1993,4105,0,1,1,0.960747,3.54368,0.00312,0.09676,0,0,10,10.5,0,0,0,0,0,0.959805,5.96565,-0.00311982,-0.0967588,0,0,0,,,,,,,
1994,823_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.931812,-2.4732,0.000332744,-5.84E-07,0,0,0,,,,,,,
1995,4115,0,1,2,0.932174,-6.34286,0,0,0.13684,0.00786,10,10.5,3.88,-15,0,0,0,0.932174,-2.51142,0.136489,-0.00490752,1,0,0,,,,,,,
1996,4116,0,1,2,0.959992,-7.37969,0,0,0.12562,0.00368,10,10.5,3.88,-11,0,0,0,0.959992,-3.54656,0.125615,-0.000270459,1,0,0,,,,,,,
1997,4119,0,1,2,0.931285,-4.53933,0,0,0.14215,-0.00554,10,10.5,4.24,-10,0,0,0,0.931285,-0.709899,0.142153,-0.00444442,1,0,0,,,,,,,
1998,4120,0,1,2,0.931273,-4.54807,0,0,0.11593,-0.00382,10,10.5,4.24,-10,0,0,0,0.931273,-0.718646,0.115933,-0.00273504,1,0,0,,,,,,,
1999,4625,0,1,1,1.02376,-0.072083,0.00475,-0.02168,0,0,10,10.5,0,0,0,-0.00271,0,1.02385,1.20544,-0.00474991,0.02168,1,0,0,,,,,,,
2000,4628,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2001,4629,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2002,4630,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2003,4631,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2004,4632,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2005,4633,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2006,4634,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2007,4635,0,1,2,1.02376,-0.072083,0,0,0,0,0,0,0.2,-0.2,0,0,0,1.02376,1.20619,-1.43E-08,-3.17E-05,0,0,0,,,,,,,
2008,4534,0,1,1,1.01244,0.106149,0,0,0,0,110,115,0,0,0,0,0,1.01251,1.38361,6.51E-10,-2.06E-11,1,0,0,,,,,,,
2009,1019_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.917174,-1.20334,-3.90E-05,-9.35E-07,0,0,0,,,,,,,
2010,3603,0,1,1,0.96802,-3.74036,0.35809,0.14537,0,0,110,115,0,0,0,0,0,0.966003,-1.02425,-0.357938,-0.145365,0,0,0,,,,,,,
2011,3606,0,1,1,0.956236,-3.92225,0.00107,0.00203,0,0,35,35,0,0,0,0,0,0.954239,-1.20684,-0.00106684,-0.00202995,0,0,0,,,,,,,
2012,4816,0,1,2,1.00571,-3.3178,0,0,0.1006,0.00322,10,10.5,22.32,-18,0,0,0,1.00571,-3.4312,0.1006,0.000653512,1,0,0,,,,,,,
2013,4848,0,1,2,0.950058,2.62425,0,0,0.38001,-0.05842,10,10.5,49.58,-50,0,0,0,0.950058,3.87552,0.380009,-0.124133,1,0,0,,,,,,,
2014,4849,0,1,2,0.944675,5.43913,0,0,0.37518,-0.04125,10,10.5,24.79,-25,0,0,0,0.944675,6.66947,0.375179,-0.072955,1,0,0,,,,,,,
2015,1041_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.903547,-4.57449,-7.46E-06,-2.43E-07,0,0,0,,,,,,,
2016,4856,0,1,1,1.00036,-8.18895,0.0779,-0.01017,0,0,35,35,0,0,0,-0.8,0,0.919951,-4.68667,-0.0778718,0.0101691,1,0,0,,,,,,,
2017,1042_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.903429,-4.57946,-7.37E-06,-2.47E-07,0,0,0,,,,,,,
2018,1053_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02887,-7.43767,2.41E-07,-7.06E-07,0,0,0,,,,,,,
2019,4884,0,1,1,1.00616,-10.9839,0.24341,-0.03394,0,0,110,115,0,0,0,0,0,1.08218,-7.34058,-0.243394,0.0339394,0,0,0,,,,,,,
2020,4886,0,1,1,0.956824,-11.0897,-0.00183,-0.00273,0,0,10,10.5,0,0,0,0,0,1.02903,-7.43205,0.00182989,0.00272991,0,0,0,,,,,,,
2021,1054_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02823,-7.44443,-4.96E-07,-7.58E-07,0,0,0,,,,,,,
2022,4885,0,1,1,1.00622,-10.9907,0.24583,0.06599,0,0,110,115,0,0,0,0,0,1.08224,-7.34636,-0.245813,-0.0659873,0,0,0,,,,,,,
2023,4887,0,1,1,0.961998,-11.1043,-0.00277,-0.0967,0,0,10,10.5,0,0,0,0,0,1.03386,-7.44452,0.00277004,0.0966969,0,0,0,,,,,,,
2024,1057_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963494,-19.2284,-0.000104402,-2.65E-05,0,0,0,,,,,,,
2025,4894,0,1,1,0.967837,-23.8614,1.62814,0.38095,0,0,110,115,0,0,0,0,0,1.01495,-18.651,-1.62765,-0.380895,0,0,0,,,,,,,
2026,4896,0,1,1,0.932324,-24.5642,0.00618,-0.10842,0,0,10,10.5,0,0,0,0,0,0.976534,-19.2899,-0.00617749,0.10841,0,0,0,,,,,,,
2027,1059_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.959711,0.53205,-6.77E-05,1.79E-06,0,0,0,,,,,,,
2028,1406,0,1,1,0.861767,-1.44698,0,0,0,0,35,35,0,0,0,-2.4,0,0.857221,0.577342,-1.50E-09,3.64E-09,1,0,0,,,,,,,
2029,1061_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.990858,-6.09637,1.10E-06,-1.86E-06,0,0,0,,,,,,,
2030,4902,0,1,1,1.04223,-9.64758,-0.15312,-0.02414,0,0,110,115,0,0,0,0,0,1.04277,-6.06708,0.153136,0.0241404,0,0,0,,,,,,,
2031,4904,0,1,1,0.989785,-9.70413,0.00193,0.00226,0,0,10,10.5,0,0,0,0,0,0.990294,-6.12355,-0.00192977,-0.00225987,0,0,0,,,,,,,
2032,4908,0,1,2,0.958348,3.69106,0,0,0.24084,-0.00581,10,10.5,39.44,-50,0,0,0,0.958348,6.10921,0.240839,-0.000377001,1,0,0,,,,,,,
2033,4909,0,1,2,0.957267,3.48337,0,0,0.12191,-0.00761,10,10.5,19.72,-20,0,0,0,0.957267,5.90118,0.12191,-0.00458623,1,0,0,,,,,,,
2034,1066_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04402,-10.3021,-2.02E-05,-1.33E-05,0,0,0,,,,,,,
2035,4924,0,1,1,0.948409,-14.6873,0,0,0,0,35,35,0,0,0,0.48,0,1.03557,-10.317,-6.15E-08,-6.56E-09,1,0,0,,,,,,,
2036,1067_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04488,-10.3406,-1.75E-05,-1.14E-05,0,0,0,,,,,,,
2037,1068_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.989819,-18.2542,-5.19E-05,-1.21E-05,0,0,0,,,,,,,
2038,510,0,1,1,0.987432,-22.4324,0.44436,0.12649,0,0,110,115,0,0,0,0,0,1.04196,-18.0883,-0.444106,-0.126458,0,0,0,,,,,,,
2039,513,0,1,1,0.981231,-23.1707,0.16498,0.01962,0,0,10,10.5,0,0,0,0,0,1.03563,-18.7509,-0.164901,-0.0196172,0,0,0,,,,,,,
2040,1069_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949968,-16.42,-5.04E-06,-5.93E-06,0,0,0,,,,,,,
2041,4948,0,1,1,0.996627,-20.166,0.56125,-0.00632,0,0,110,115,0,0,0,0,0,0.999174,-16.1481,-0.561058,0.00632318,0,0,0,,,,,,,
2042,4950,0,1,1,0.947341,-20.4478,0.00258,0.00369,0,0,10,10.5,0,0,0,0,0,0.949762,-16.4283,-0.00257938,-0.00368961,0,0,0,,,,,,,
2043,1070_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949768,-16.4312,-5.25E-06,-5.94E-06,0,0,0,,,,,,,
2044,4949,0,1,1,0.996429,-20.1731,0.56539,-0.00446,0,0,110,115,0,0,0,0,0,0.998978,-16.155,-0.565197,0.00446337,0,0,0,,,,,,,
2045,4951,0,1,1,0.947122,-20.4623,0.00351,0.00398,0,0,10,10.5,0,0,0,0,0,0.949544,-16.4426,-0.00350915,-0.00397958,0,0,0,,,,,,,
2046,1071_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969683,-11.9275,-5.78E-06,-2.67E-06,0,0,0,,,,,,,
2047,4956,0,1,1,0.992557,-15.178,0.43536,0.03561,0,0,110,115,0,0,0,0,0,1.02029,-11.7356,-0.435265,-0.0356059,0,0,0,,,,,,,
2048,4957,0,1,1,0.943003,-15.386,0.00172,0.0059,0,0,10,10.5,0,0,0,0,0,0.969369,-11.9324,-0.00171982,-0.00589966,0,0,0,,,,,,,
2049,1072_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969661,-11.9236,-5.71E-06,-2.65E-06,0,0,0,,,,,,,
2050,4955,0,1,1,0.992538,-15.1706,0.43606,0.03584,0,0,110,115,0,0,0,0,0,1.02027,-11.7286,-0.435966,-0.0358359,0,0,0,,,,,,,
2051,4958,0,1,1,0.942968,-15.3819,0.00172,0.00611,0,0,10,10.5,0,0,0,0,0,0.969335,-11.9285,-0.00171983,-0.00610964,0,0,0,,,,,,,
2052,1073_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.984357,-13.3618,-1.77E-06,-5.32E-06,0,0,0,,,,,,,
2053,524,0,1,1,1.00995,-17.1374,0.30307,-0.00456,0,0,110,115,0,0,0,0,0,1.03547,-13.2471,-0.302942,0.00456368,0,0,0,,,,,,,
2054,528,0,1,1,0.95983,-17.3372,0.02498,0.00435,0,0,10,10.5,0,0,0,0,0,0.984091,-13.4371,-0.0249725,-0.00434949,0,0,0,,,,,,,
2055,4946,0,1,2,0.970153,-7.75645,0.13319,0.20823,3.54486,-0.12856,22,22,105,-120,0,0,0,0.970153,-3.56971,3.4115,-1.96292,0,0,0,,,,,,,
2056,4966,0,1,2,0.986589,0.278046,0,0,0.09333,0.00149,10,10.5,5,-12,0,0,0,0.986589,4.09406,0.0933272,0.000595607,1,0,0,,,,,,,
2057,1076_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00969,2.02877,5.06E-06,-3.25E-07,0,0,0,,,,,,,
2058,3968,0,1,1,0.923225,-1.64952,0,0,0,0,35,35,0,0,0,0,0,0.982402,2.02877,-1.28E-08,-3.55E-15,1,0,0,,,,,,,
2059,1077_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00964,2.02164,4.88E-06,-3.17E-07,0,0,0,,,,,,,
2060,3967,0,1,1,0.92321,-1.65653,0,0,0,0,35,35,0,0,0,0,0,0.982353,2.02164,-1.26E-08,3.55E-15,1,0,0,,,,,,,
2061,1078_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.926203,-3.3535,-9.23E-06,8.62E-07,0,0,0,,,,,,,
2062,4970,0,1,1,0.990391,-7.02536,-0.12702,-0.06793,0,0,110,115,0,0,0,0,0,0.974037,-3.42442,0.127109,0.067925,0,0,0,,,,,,,
2063,4972,0,1,1,0.980486,-6.85114,-0.02703,-0.00785,0,0,35,35,0,0,0,0,0,0.964331,-3.24426,0.027027,0.00784957,0,0,0,,,,,,,
2064,1079_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.916333,-5.089,-2.95E-05,7.05E-07,0,0,0,,,,,,,
2065,4969,0,1,1,0.982184,-8.68555,-0.07548,-0.02534,0,0,110,115,0,0,0,0,0,0.963992,-5.13061,0.0756278,0.0253376,0,0,0,,,,,,,
2066,4971,0,1,1,0.971107,-8.74401,0.02451,0.00469,0,0,35,35,0,0,0,0,0,0.953113,-5.19117,-0.0245018,-0.00468971,0,0,0,,,,,,,
2067,1085_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.95188,-2.63325,-9.60E-06,-1.31E-06,0,0,0,,,,,,,
2068,1511,0,1,1,0.997134,-6.25403,0.43521,0.05008,0,0,110,115,0,0,0,0,0,1.00158,-2.43651,-0.435127,-0.050078,0,0,0,,,,,,,
2069,1514,0,1,1,0.988459,-7.07664,0.16717,-0.04262,0,0,35,35,0,0,0,0,0,0.992845,-3.25175,-0.167159,0.042619,0,0,0,,,,,,,
2070,5002,0,1,2,0.943507,-8.21916,0,0,0.08888,-0.11852,13,13.8,11.12,-60,0,0,0,0.943507,-4.45864,0.088883,-0.153734,1,0,0,,,,,,,
2071,1087_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972568,-9.90936,1.03E-05,-4.67E-06,0,0,0,,,,,,,
2072,5005,0,1,1,1.004,-13.2375,0.43806,-0.02133,0,0,110,115,0,0,0,0,0,1.02282,-9.70672,-0.437927,0.0213314,0,0,0,,,,,,,
2073,5006,0,1,1,0.999862,-13.4585,0.00066,-0.0997,0,0,35,35,0,0,0,0,0,1.01834,-9.9196,-0.000658106,0.0996915,0,0,0,,,,,,,
2074,1088_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.971961,-9.87098,6.32E-06,-3.91E-06,0,0,0,,,,,,,
2075,5004,0,1,1,1.00413,-13.244,0.34042,0.06397,0,0,110,115,0,0,0,0,0,1.02295,-9.71302,-0.340306,-0.0639616,0,0,0,,,,,,,
2076,5007,0,1,1,1.0043,-13.7718,0.09374,-0.18157,0,0,35,35,0,0,0,0,0,1.02271,-10.2216,-0.0937143,0.181555,0,0,0,,,,,,,
2077,1090_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00359,-18.0378,-1.55E-05,-2.88E-05,0,0,0,,,,,,,
2078,4991,0,1,1,0.994582,-22.3603,0.85502,0.09331,0,0,110,115,0,0,0,0,0,1.05597,-17.8167,-0.854442,-0.093265,0,0,0,,,,,,,
2079,4993,0,1,1,0.96091,-22.6467,0.00296,-0.16847,0,0,10,10.5,0,0,0,0,0,1.01837,-18.0706,-0.00295341,0.168432,0,0,0,,,,,,,
2080,1092_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06467,-17.9738,5.48E-06,1.14E-05,0,0,0,,,,,,,
2081,5030,0,1,1,1.03938,-22.3751,0.41978,0.12268,0,0,110,115,0,0,0,0,0,1.12119,-17.8624,-0.41958,-0.122661,0,0,0,,,,,,,
2082,5031,0,1,1,0.99539,-22.5153,-0.00118,-0.09559,0,0,10,10.5,0,0,0,0,0,1.0726,-17.9828,0.00118238,0.0955645,0,0,0,,,,,,,
2083,1093_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0646,-17.9803,5.62E-06,1.13E-05,0,0,0,,,,,,,
2084,5029,0,1,1,1.03932,-22.3799,0.42268,0.12524,0,0,110,115,0,0,0,0,0,1.12114,-17.8665,-0.422479,-0.12522,0,0,0,,,,,,,
2085,5032,0,1,1,0.995433,-22.5226,-0.00127,-0.09698,0,0,10,10.5,0,0,0,0,0,1.07264,-17.9891,0.00127238,0.0969541,0,0,0,,,,,,,
2086,1094_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00801,-8.45649,1.58E-05,-2.04E-06,0,0,0,,,,,,,
2087,1095_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00636,-8.4692,1.29E-05,-1.75E-06,0,0,0,,,,,,,
2088,5040,0,1,1,0.944577,-11.9715,0,0,0,0,35,35,0,0,0,0.6,0,1.00185,-8.48422,-9.28E-10,-7.19E-09,1,0,0,,,,,,,
2089,1096_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983047,0.0975919,-4.24E-08,-1.80E-08,0,0,0,,,,,,,
2090,5064,0,1,1,1.03256,-1.09772,0.28364,-0.01563,0,0,110,115,0,0,0,0,0,1.03422,0.227707,-0.283641,0.0156299,0,0,0,,,,,,,
2091,5065,0,1,1,1.02126,-1.30302,0.0212,-0.0009,0,0,35,35,0,0,0,0,0,1.02291,0.0230671,-0.0211998,0.000899992,0,0,0,,,,,,,
2092,1101_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05581,-15.488,4.58E-07,-4.86E-06,0,0,0,,,,,,,
2093,5118,0,1,1,1.04644,-19.0975,0.61554,-0.04808,0,0,110,115,0,0,0,0,0,1.11017,-15.232,-0.615451,0.0480795,0,0,0,,,,,,,
2094,5120,0,1,1,0.998,-19.3925,0.00063,-0.04545,0,0,10,10.5,0,0,0,0,0,1.05837,-15.4941,-0.000629603,0.0454467,0,0,0,,,,,,,
2095,1102_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05332,-15.464,-2.34E-07,-5.64E-06,0,0,0,,,,,,,
2096,5117,0,1,1,1.04341,-19.0778,0.61086,-0.06893,0,0,110,115,0,0,0,0,0,1.1073,-15.2138,-0.61077,0.0689287,0,0,0,,,,,,,
2097,5119,0,1,1,0.992465,-19.3611,0.00051,0.00303,0,0,10,10.5,0,0,0,0,0,1.05314,-15.4653,-0.000509955,-0.00302977,0,0,0,,,,,,,
2098,5125,0,1,2,0.99975,-3.3582,0,0,2.50619,0.1142,15,15.75,30.56,-120,0,0,0,0.99975,-0.36821,2.50608,-0.366017,0,0,0,,,,,,,
2099,5127,0,1,2,0.999212,-3.35225,0,0,2.51553,0.10292,15,15.75,30.56,-120,0,0,0,0.999212,-0.362173,2.51542,-0.378714,0,0,0,,,,,,,
2100,1117_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.986797,2.30384,-8.67E-07,1.38E-07,0,0,0,,,,,,,
2101,5136,0,1,1,1.02781,0.965335,-0.27741,0.05351,0,0,110,115,0,0,0,0,0,1.03882,2.1925,0.277419,-0.0535098,0,0,0,,,,,,,
2102,5138,0,1,1,1.01596,1.08226,-0.00109,-0.00106,0,0,35,35,0,0,0,0,0,1.02686,2.30697,0.00109015,0.00105999,0,0,0,,,,,,,
2103,1118_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.986699,2.30654,-8.99E-07,1.43E-07,0,0,0,,,,,,,
2104,5135,0,1,1,1.02771,0.966636,-0.28328,0.05524,0,0,110,115,0,0,0,0,0,1.03873,2.1938,0.283289,-0.0552398,0,0,0,,,,,,,
2105,5137,0,1,1,1.01586,1.07615,0.00184,-0.00109,0,0,35,35,0,0,0,0,0,1.02676,2.30101,-0.00183985,0.00108999,0,0,0,,,,,,,
2106,5131,0,1,1,0.982249,-15.4206,0.00028,0.0344,0,0,10,10.5,0,0,0,0,0,1.00662,-11.6124,-0.000280419,-0.034395,0,0,0,,,,,,,
2107,5130,0,1,1,1.00244,-15.4863,0.00741,-0.00055,0,0,10,10.5,0,0,0,0,0,1.02692,-11.6752,-0.00740813,0.000549906,0,0,0,,,,,,,
2108,5132,0,1,1,1.00264,-15.4283,0.00029,-0.00187,0,0,10,10.5,0,0,0,0,0,1.02712,-11.6199,-0.000289908,0.00186974,0,0,0,,,,,,,
2109,5142,0,1,2,0.957301,-5.40094,0,0,0.23491,0.0179,10,10.5,17,-40,0,0,0,0.957301,-2.16295,0.234907,-0.0527499,1,0,0,,,,,,,
2110,5143,0,1,2,0.95771,-7.49788,0,0,0.01382,0.01192,10,10.5,9.25,-22,0,0,0,0.95771,-4.23243,0.013823,-0.0278412,1,0,0,,,,,,,
2111,4538,0,1,2,0.907777,-0.172886,0,0,0.00357,0.00441,35,35,3.8,-3.8,0,0,0,0.907777,1.09701,0.00357481,-0.066802,1,0,0,,,,,,,
2112,4636,0,1,2,0.91495,-0.185686,0,0,-0.00023,0.0044,0,0,0.2,-0.2,0,0,0,0.91495,1.08415,-0.000229988,0.00440176,0,0,0,,,,,,,
