bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G ,B ,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
2349,6373,1,1,0,1.007106,-8.287063,0.00787,-0.00603,0,0,0,0,0,0,0,0,0,0.903331,2.88403,-0.00786986,0.00602958,1,0,0
2350,1521_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894685,37.3991,-2.65E-13,-2.53E-14,1,0,0
2351,1522_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894871,37.333,-4.66E-09,8.16E-09,1,0,0
2352,6429,1,1,0,0.994799,21.006334,0.00192,-0.00037,0,0,0,0,0,0,0,0,0,0.894854,37.3349,-0.00191999,0.000369988,1,0,0
2353,6430,1,1,0,0.994799,21.006334,0.00192,-0.00037,0,0,0,0,0,0,0,0,0,0.894924,37.3135,-0.00191999,0.000369996,1,0,0
2354,1523_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880653,36.4004,-7.33E-08,1.54E-08,1,0,0
2355,6422,1,1,0,0.992942,20.93858,-0.00053,-0.00226,0,0,0,0,0,0,0,0,0,0.880619,36.399,0.000529989,0.00225998,1,0,0
2356,6424,1,1,0,0.992942,20.93858,0.05507,0.08214,0,0,0,0,0,0,0,0,0,0.867037,35.8288,-0.0550698,-0.0821389,1,0,0
2357,1524_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9032,37.327,-8.67E-14,-8.88E-15,1,0,0
2358,6388,1,1,2,0.974197,8.161358,0,0,0.18735001,0.05559,0,8.161,0.079,-0.15,0,0,0,0.974197,18.1094,0.18735,0.353359,1,0,0
2359,6389,1,1,2,1.020329,7.125054,0,0,0.11503,0.03761,0,7.125,0.079,-0.12,0,0,0,1.02033,17.0005,0.11503,0.365735,1,0,0
2360,1529_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859684,25.0889,6.88E-07,-1.46E-06,1,0,0
2361,2972,1,1,0,1.001264,10.723188,-0.14435,0.08633,0,0,0,0,0,0,0,0,0,0.905516,25.0379,0.144347,-0.0863253,1,0,0
2362,2974,1,1,0,1.001264,10.723188,0.00126,0.00293,0,0,0,0,0,0,0,0,0,0.859486,25.0836,-0.00125998,-0.00292989,1,0,0
2363,1530_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906165,23.5169,4.00E-07,-5.57E-07,1,0,0
2364,1192,1,1,0,1.000146,10.152559,-0.02645,-0.01325,0,0,0,0,0,0,0,0,0,0.953414,23.5009,0.0264492,0.0132501,1,0,0
2365,1194,1,1,0,1.000146,10.152559,0.00031,-0.00366,0,0,0,0,0,0,0,0,0,0.94315,23.5151,-0.000309994,0.00365987,1,0,0
2366,1531_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906102,23.5204,4.09E-07,-5.62E-07,1,0,0
2367,1193,1,1,0,1.000146,10.152559,-0.02633,-0.01295,0,0,0,0,0,0,0,0,0,0.953351,23.5043,0.0263292,0.0129501,1,0,0
2368,1195,1,1,0,1.000146,10.152559,-0.00028,-0.00337,0,0,0,0,0,0,0,0,0,0.943065,23.521,0.000279999,0.00336988,1,0,0
2369,1532_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942608,0.726454,0,0,1,0,0
