ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
8044,7688,1,1,1,0,0.01289,0.04198,0.00436,0,0,0,0,0,0,0,0,0,0,0,0,-0.413567,0.0774195,0.415864,-0.0742916,1,1,1,1
8045,7915,1,1,1,0,0.00992,0.01736,0.00172,0,0,0,0,0,0,0,0,0,0,0,0,0.207514,0.0139429,-0.207085,-0.0149076,1,1,1,1
8047,7887,1,1,1,0,0.03669,0.0943,0.00985,0,0,0,0,0,0,0,0,0,0,0,0,0.492973,-0.180479,-0.482852,0.196714,1,1,1,1
8047,8025,1,1,1,0,0.02289,0.06215,0.00636,0,0,0,0,0,0,0,0,0,0,0,0,-0.514987,0.16548,0.521757,-0.153422,1,1,1,1
8048,7667,1,1,1,0,0.02851,0.09843,0.00896,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319003,-0.012,0.0319312,0.00319218,1,1,1,1
8049,7973,1,1,1,0,0.00992,0.02314,0.00261,0,0,0,0,0,0,0,0,0,0,0,0,0.151053,-0.0625382,-0.15079,0.0605431,1,1,1,1
8050,8049,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1511,-0.0625354,-0.1511,0.0625381,1,1,1,1
8051,7671,1,1,1,0,0.00157,0.00512,0.00053,0,0,0,0,0,0,0,0,0,0,0,0,-0.165685,-0.175826,0.165777,0.175594,1,1,1,1
8051,7756,1,1,1,0,0.00661,0.0157,0.00165,0,0,0,0,0,0,0,0,0,0,0,0,4.50E-09,-0.00165001,-3.55E-15,-7.11E-15,1,1,1,1
8052,7671,1,1,1,0,0.00153,0.00493,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,-0.1671,-0.045,0.167146,0.0446464,1,1,1,1
8053,7706,1,1,1,0,0.01445,0.04894,0.00484,0,0,0,0,0,0,0,0,0,0,0,0,0.878573,-0.301466,-0.865945,0.33945,1,1,1,1
8053,8088,1,1,1,0,0.02679,0.09072,0.00898,0,0,0,0,0,0,0,0,0,0,0,0,-0.928066,0.293465,0.95389,-0.214888,1,1,1,1
8054,7643,1,1,1,0,0.00451,0.01529,0.00151,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384998,-0.00500001,0.0385066,0.0035119,1,1,1,1
8055,7641,1,1,1,0,0.00945,0.02846,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,1.78E-15,0,1.85E-08,-0.00280006,1,1,1,1
8056,7865,1,1,1,0,0.06744,0.11802,0.01126,0,0,0,0,0,0,0,0,0,0,0,0,0.0717675,0.00390833,-0.0713993,-0.0140001,1,1,1,1
8057,7905,1,1,1,0,0.03793,0.11653,0.01251,0,0,0,0,0,0,0,0,0,0,0,0,-0.342059,0.0067723,0.346503,-0.00578235,1,1,1,1
8057,7979,1,1,1,0,0.02479,0.07686,0.00835,0,0,0,0,0,0,0,0,0,0,0,0,0.21578,-0.371039,-0.21129,0.376416,1,1,1,1
8059,7905,1,1,1,0,0.00909,0.02975,0.00319,0,0,0,0,0,0,0,0,0,0,0,0,-0.40075,-0.103756,0.402287,0.105541,1,1,1,1
8059,8046,1,1,1,0,0.00909,0.0281,0.00307,0,0,0,0,0,0,0,0,0,0,0,0,0.323842,0.0937535,-0.322818,-0.0936737,1,1,1,1
8060,8063,1,1,1,0,0.00707,0.02395,0.00237,0,0,0,0,0,0,0,0,0,0,0,0,0.108884,0.00791826,-0.1088,-0.01,1,1,1,1
8061,8001,1,1,1,0,0.02562,0.08264,0.00854,0,0,0,0,0,0,0,0,0,0,0,0,0.159939,-0.0527714,-0.159224,0.04654,1,1,1,1
8061,8046,1,1,1,0,0.01157,0.03636,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,-0.502871,0.163217,0.506112,-0.157019,1,1,1,1
8061,8060,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186184,-0.15081,-0.186184,0.150816,1,1,1,1
8062,7691,1,1,1,0,0.04116,0.10446,0.01043,0,0,0,0,0,0,0,0,0,0,0,0,0.21948,0.00974912,-0.217442,-0.0146691,1,1,1,1
8062,7938,1,1,1,0,0.03364,0.08545,0.00874,0,0,0,0,0,0,0,0,0,0,0,0,-0.118785,0.109068,0.119713,-0.115209,1,1,1,1
8062,7994,1,1,1,0,0.03529,0.06033,0.00605,0,0,0,0,0,0,0,0,0,0,0,0,-0.24012,-0.044832,0.242264,0.0425155,1,1,1,1
8064,8045,1,1,1,0,0.00697,0.0236,0.00234,0,0,0,0,0,0,0,0,0,0,0,0,-0.144,-0.023,0.144148,0.0211657,1,1,1,1
8065,7771,1,1,1,0,0.00331,0.00579,0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0.0366454,-0.00872176,-0.0366407,0.00818393,1,1,1,1
8065,7916,1,1,1,0,0.00909,0.01736,0.00165,0,0,0,0,0,0,0,0,0,0,0,0,-0.123345,-0.00627825,0.123485,0.00490439,1,1,1,1
8066,7772,1,1,1,0,0.00331,0.00579,0.00061,0,0,0,0,0,0,0,0,0,0,0,0,-0.220034,-0.0521273,0.220205,0.0518198,1,1,1,1
8067,6506,1,1,1,0,0.05926,0.10397,0.01048,0,0,0,0,0,0,0,0,0,0,0,0,-0.430961,-0.154608,0.444451,0.168243,1,1,1,1
8067,7769,1,1,1,0,0.02983,0.05463,0.00552,0,0,0,0,0,0,0,0,0,0,0,0,0.199018,0.0506082,-0.197634,-0.0530732,1,1,1,1
8068,7662,1,1,1,0,0.00413,0.00661,0.00073,0,0,0,0,0,0,0,0,0,0,0,0,-0.13432,-0.116898,0.134451,0.116378,1,1,1,1
8068,7771,1,1,1,0,0.02562,0.0438,0.00455,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645,0.08773,0.0648149,-0.0917192,1,1,1,1
8069,7661,1,1,1,0,0.00413,0.00661,0.00073,0,0,0,0,0,0,0,0,0,0,0,0,-0.456807,-0.0658808,0.457702,0.0665927,1,1,1,1
8070,7733,1,1,1,0,0.05893,0.12397,0.01197,0,0,0,0,0,0,0,0,0,0,0,0,-0.201097,0.0880785,0.204002,-0.0939461,1,1,1,1
8071,7857,1,1,1,0,0.03967,0.06934,0.00663,0,0,0,0,0,0,0,0,0,0,0,0,0.352484,-0.327095,-0.342957,0.33736,1,1,1,1
8071,7880,1,1,1,0,0.02504,0.04289,0.00428,0,0,0,0,0,0,0,0,0,0,0,0,0.0855713,-0.129461,-0.0849532,0.126421,1,1,1,1
8071,7995,1,1,1,0,0.04281,0.07322,0.00733,0,0,0,0,0,0,0,0,0,0,0,0,-0.653274,0.431551,0.68091,-0.391265,1,1,1,1
8072,7989,1,1,1,0,0.0762,0.13,0.01309,0,0,0,0,0,0,0,0,0,0,0,0,0.00304182,-0.0761523,-0.00265438,0.064109,1,1,1,1
8072,7992,1,1,1,0,0.03174,0.1075,0.01064,0,0,0,0,0,0,0,0,0,0,0,0,-0.172253,0.00915233,0.173239,-0.0160883,1,1,1,1
8073,7968,1,1,1,0,0.02479,0.08041,0.00832,0,0,0,0,0,0,0,0,0,0,0,0,-0.170937,0.0686822,0.171855,-0.073446,1,1,1,1
8073,8013,1,1,1,0,0.00752,0.01835,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0.102819,-0.0826829,-0.102679,0.0811952,1,1,1,1
8074,7904,1,1,1,0,0.00744,0.02562,0.00278,0,0,0,0,0,0,0,0,0,0,0,0,-0.327878,-0.128151,0.328796,0.128512,1,1,1,1
8074,8058,1,1,1,0,0.00165,0.00413,0.00041,0,0,0,0,0,0,0,0,0,0,0,0,0.180501,0.10615,-0.180429,-0.106379,1,1,1,1
8075,8103,1,1,1,0,0.00497,0.01683,0.00167,0,0,0,0,0,0,0,0,0,0,0,0,-0.196795,-0.0250004,0.196988,0.0239678,1,1,1,1
8076,8069,1,1,1,0,0.01818,0.03554,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,-0.304422,-0.0440593,0.306193,0.0437152,1,1,1,1
8077,8066,1,1,1,0,0.00992,0.02231,0.00242,0,0,0,0,0,0,0,0,0,0,0,0,-0.147301,-0.039,0.147534,0.0371274,1,1,1,1
8079,7772,1,1,1,0,0.01157,0.01893,0.00201,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699759,0.0232784,0.0700398,-0.0251713,1,1,1,1
8079,8061,1,1,1,0,0.01983,0.0338,0.00329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949253,-0.0432783,0.0951398,0.0403649,1,1,1,1
8080,7738,1,1,1,0,0.00083,0.00248,0.00027,0,0,0,0,0,0,0,0,0,0,0,0,0.0572028,0.0107395,-0.0572,-0.011,1,1,1,1
8080,7771,1,1,1,0,0.01157,0.01893,0.00191,0,0,0,0,0,0,0,0,0,0,0,0,0.109225,0.0176995,-0.109082,-0.0193655,1,1,1,1
8080,8045,1,1,1,0,0.00496,0.0157,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,-0.265325,-0.0424391,0.265685,0.0427782,1,1,1,1
8081,8076,1,1,1,0,0.00055,0.00182,0.02683,0,0,0,0,0,0,0,0,0,0,0,0,-0.174702,-0.042,0.17472,0.0160595,1,1,1,1
8082,8045,1,1,1,0,0.0157,0.02727,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878961,-0.00252139,0.0880178,9.65E-05,1,1,1,1
8082,8058,1,1,1,0,0.00909,0.0281,0.00307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691856,-0.0294786,0.0692363,0.0265698,1,1,1,1
8083,7696,1,1,1,0,0.00182,0.00463,0.00047,0,0,0,0,0,0,0,0,0,0,0,0,0.153943,0.0196405,-0.153899,-0.02,1,1,1,1
8083,8115,1,1,1,0,0.02364,0.05992,0.00618,0,0,0,0,0,0,0,0,0,0,0,0,-0.327296,-0.0464856,0.329867,0.0467451,1,1,1,1
8084,7981,1,1,1,0,0.02208,0.04735,0.00778,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440153,-0.00802404,0.0440581,0.000267156,1,1,1,1
8085,7772,1,1,1,0,0.1,0.16529,0.01822,0,0,0,0,0,0,0,0,0,0,0,0,-0.161068,0.104331,0.164957,-0.11605,1,1,1,1
8087,8008,1,1,1,0,0.02263,0.03957,0.00378,0,0,0,0,0,0,0,0,0,0,0,0,1.04E-11,-5.39E-12,8.09E-08,-0.00378108,1,1,1,1
8088,7907,1,1,1,0,0.01654,0.05601,0.00554,0,0,0,0,0,0,0,0,0,0,0,0,-0.953905,0.218305,0.969925,-0.169567,1,1,1,1
8089,7760,1,1,1,0,0.00702,0.01752,0.00078,0,0,0,0,0,0,0,0,0,0,0,0,0.06053,-0.0394748,-0.0604935,0.0387857,1,1,1,1
8089,7830,1,1,1,0,0.00355,0.00959,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0.0561139,0.0262376,-0.0561002,-0.027,1,1,1,1
8089,7901,1,1,1,0,0.02388,0.06711,0.00621,0,0,0,0,0,0,0,0,0,0,0,0,-0.116644,0.0132372,0.116976,-0.0185255,1,1,1,1
8090,7944,1,1,1,0,0.00061,0.00208,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,-0.426872,0.238803,0.427025,-0.238485,1,1,1,1
8091,7804,1,1,1,0,0.00031,0.00103,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,-4.15E-12,-0.000100065,5.00E-12,-2.50E-12,1,1,1,1
8091,7808,1,1,1,0,0.01126,0.01969,0.00188,0,0,0,0,0,0,0,0,0,0,0,0,-0.225815,0.0896878,0.226481,-0.0904055,1,1,1,1
8091,8131,1,1,1,0,0.02174,0.0516,0.00502,0,0,0,0,0,0,0,0,0,0,0,0,0.225833,-0.0895876,-0.22456,0.0875869,1,1,1,1
8092,7674,1,1,1,0,0.0207,0.07012,0.00694,0,0,0,0,0,0,0,0,0,0,0,0,-0.323466,-0.0354638,0.325632,0.0357321,1,1,1,1
8093,7709,1,1,1,0,0.04843,0.07405,0.00689,0,0,0,0,0,0,0,0,0,0,0,0,0.096795,-0.0621134,-0.0961749,0.0561695,1,1,1,1
8093,7838,1,1,1,0,0.03843,0.07041,0.00652,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112949,-0.0670199,0.0114559,0.0607589,1,1,1,1
8093,8070,1,1,1,0,0.00207,0.00364,0.00034,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855245,0.129133,0.0855742,-0.129386,1,1,1,1
8094,7662,1,1,1,0,0.01438,0.02405,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,-0.301169,0.153611,0.30282,-0.153338,1,1,1,1
8094,7868,1,1,1,0,0.01165,0.02124,0.00221,0,0,0,0,0,0,0,0,0,0,0,0,0.126519,-0.10082,-0.126216,0.0991629,1,1,1,1
8095,7744,1,1,1,0,0.05945,0.10398,0.00992,0,0,0,0,0,0,0,0,0,0,0,0,-0.266145,-0.00667476,0.270507,0.00456514,1,1,1,1
8096,7944,1,1,1,0,0.01249,0.03219,0.00326,0,0,0,0,0,0,0,0,0,0,0,0,0.526569,0.0588537,-0.522967,-0.0527167,1,1,1,1
8097,7924,1,1,1,0,0.00116,0.0038,0.00038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248797,0.0255393,0.0248812,-0.0259143,1,1,1,1
8097,7926,1,1,1,0,0.01917,0.06388,0.00598,0,0,0,0,0,0,0,0,0,0,0,0,-0.182373,-0.00418223,0.18301,0.000307837,1,1,1,1
8097,7951,1,1,1,0,0.0038,0.01264,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0.207253,-0.0213572,-0.207088,0.0207168,1,1,1,1
8098,8096,1,1,1,0,0.00474,0.00829,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,0.652875,0.137765,-0.650726,-0.134779,1,1,1,1
8099,7926,1,1,1,0,0.01669,0.03529,0.00341,0,0,0,0,0,0,0,0,0,0,0,0,-0.244519,-0.0349133,0.245539,0.0336544,1,1,1,1
8099,8056,1,1,1,0,0.0576,0.12215,0.01179,0,0,0,0,0,0,0,0,0,0,0,0,0.244519,0.0349134,-0.240966,-0.0389084,1,1,1,1
8100,7947,1,1,1,0,0.00303,0.01029,0.00102,0,0,0,0,0,0,0,0,0,0,0,0,-0.237017,0.0985461,0.237218,-0.0988789,1,1,1,1
8101,7805,1,1,1,0,0.01209,0.04096,0.00406,0,0,0,0,0,0,0,0,0,0,0,0,0.770242,0.218015,-0.762535,-0.195921,1,1,1,1
8102,8019,1,1,1,0,0.01093,0.03048,0.00307,0,0,0,0,0,0,0,0,0,0,0,0,0.301867,-0.321832,-0.299721,0.324765,1,1,1,1
8103,7905,1,1,1,0,0.00877,0.02969,0.00294,0,0,0,0,0,0,0,0,0,0,0,0,-0.451603,-0.0748478,0.453417,0.0779936,1,1,1,1
8104,7870,1,1,1,0,0.04008,0.10222,0.01016,0,0,0,0,0,0,0,0,0,0,0,0,-0.130675,-0.0435739,0.131419,0.0352159,1,1,1,1
8104,7946,1,1,1,0,0.01179,0.03074,0.00305,0,0,0,0,0,0,0,0,0,0,0,0,0.0601455,-0.0227964,-0.0600976,0.0198715,1,1,1,1
8105,8100,1,1,1,0,4.00E-05,0.00014,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,-2.27E-13,0,0,-9.95E-06,1,1,1,1
8106,7771,1,1,1,0,0.02149,0.0405,0.00358,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779001,-0.014,0.0780353,0.0107083,1,1,1,1
8107,7048,1,1,1,0,0.07025,0.12066,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429,0.01,0.0430486,-0.0226312,1,1,1,1
8108,7847,1,1,1,0,0.01421,0.04661,0.00477,0,0,0,0,0,0,0,0,0,0,0,0,-0.22589,-0.133687,0.226859,0.13204,1,1,1,1
8108,7989,1,1,1,0,0.01777,0.05818,0.00595,0,0,0,0,0,0,0,0,0,0,0,0,0.206091,0.128688,-0.20503,-0.131109,1,1,1,1
8109,7743,1,1,1,0,0.01132,0.03744,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0.27071,-0.0820705,-0.269808,0.0813552,1,1,1,1
8109,8020,1,1,1,0,0.02496,0.08446,0.00847,0,0,0,0,0,0,0,0,0,0,0,0,-0.357555,0.107879,0.36106,-0.10449,1,1,1,1
8110,7712,1,1,1,0,0.03983,0.06967,0.00666,0,0,0,0,0,0,0,0,0,0,0,0,0.363856,-0.0361009,-0.358318,0.0394721,1,1,1,1
8110,7937,1,1,1,0,0.01314,0.02554,0.00246,0,0,0,0,0,0,0,0,0,0,0,0,-0.456174,0.00210136,0.459022,0.00105873,1,1,1,1
8111,7633,1,1,1,0,0.01769,0.05744,0.00596,0,0,0,0,0,0,0,0,0,0,0,0,-0.349565,0.0321238,0.351768,-0.0309051,1,1,1,1
8111,7743,1,1,1,0,0.01157,0.03942,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,-0.104085,-0.082472,0.104287,0.079278,1,1,1,1
8113,6922,1,1,1,0,0.02149,0.02727,0.00511,0,0,0,0,0,0,0,0,0,0,0,0,-0.176151,0.155918,0.177357,-0.159494,1,1,1,1
8113,8112,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177276,-0.155917,-0.177276,0.155922,1,1,1,1
8114,6176,1,1,1,0,0.00165,0.06632,0,0,0,0,0,0,1.0646,0,0,0,0,0,0,-1.45953,-0.0429519,1.46342,0.199567,1,1,1,1
8114,7834,1,1,1,0,0.04876,0.06942,0.01254,0,0,0,0,0,0,0,0,0,0,0,0,0.360553,-0.0732866,-0.354145,0.069734,1,1,1,1
8114,7889,1,1,1,0,0.03025,0.10165,0.01002,0,0,0,0,0,0,0,0,0,0,0,0,0.324379,-0.00208525,-0.321269,0.00238147,1,1,1,1
8115,7996,1,1,1,0,0.02727,0.09165,0.00901,0,0,0,0,0,0,0,0,0,0,0,0,5.65E-07,-0.00922132,1.91E-09,-1.48E-09,1,1,1,1
8115,8114,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527922,-0.0710789,0.527922,0.0711067,1,1,1,1
8116,8112,1,1,1,0,0.02231,0.07182,0.00745,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613161,-0.0317092,0.0614181,0.024613,1,1,1,1
8117,7885,1,1,1,0,0.02413,0.07851,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0.0211461,-0.0224162,-0.0211264,0.0145491,1,1,1,1
8118,8102,1,1,1,0,0.00383,0.00669,0.00064,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967001,-0.034,0.0967408,0.03344,1,1,1,1
8119,7630,1,1,1,0,0.0061,0.02065,0.00204,0,0,0,0,0,0,0,0,0,0,0,0,0.119111,-0.0820839,-0.118984,0.0804798,1,1,1,1
8119,7957,1,1,1,0,0.00711,0.01942,0.00201,0,0,0,0,0,0,0,0,0,0,0,0,-0.349793,0.0290838,0.350673,-0.0286876,1,1,1,1
8120,7705,1,1,1,0,0.01777,0.03157,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,-0.485353,-0.105623,0.489838,0.110615,1,1,1,1
8120,7936,1,1,1,0,0.00818,0.02149,0.00212,0,0,0,0,0,0,0,0,0,0,0,0,0.0524558,-0.052377,-0.0524106,0.0504243,1,1,1,1
8121,7934,1,1,1,0,0.00793,0.01537,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,-0.143305,-0.0419551,0.143481,0.0407906,1,1,1,1
8122,7852,1,1,1,0,0.01256,0.0219,0.00212,0,0,0,0,0,0,0,0,0,0,0,0,-0.187617,0.0282151,0.188072,-0.0295404,1,1,1,1
8123,8121,1,1,1,0,0.01008,0.01736,0.00172,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531568,-0.0256171,0.0531914,0.0239551,1,1,1,1
8123,8122,1,1,1,0,0.01083,0.01893,0.00181,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833856,0.083544,0.00841655,-0.085215,1,1,1,1
8124,7863,1,1,1,0,0.01317,0.0446,0.00442,0,0,0,0,0,0,0,0,0,0,0,0,-0.322499,-0.0175669,0.323867,0.0177407,1,1,1,1
8124,7940,1,1,1,0,0.0126,0.04265,0.00422,0,0,0,0,0,0,0,0,0,0,0,0,0.157599,-0.00743308,-0.157287,0.00426167,1,1,1,1
8125,7879,1,1,1,0,0.03488,0.09488,0.00972,0,0,0,0,0,0,0,0,0,0,0,0,-0.584086,0.187951,0.597437,-0.161279,1,1,1,1
8126,7860,1,1,1,0,0.02959,0.05471,0.00503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216129,0.0594068,0.0217442,-0.0640169,1,1,1,1
8126,7861,1,1,1,0,0.03306,0.0586,0.00557,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333869,-0.0764068,0.0336106,0.0713841,1,1,1,1
8127,7627,1,1,1,0,0.00129,0.00374,0.00038,0,0,0,0,0,0,0,0,0,0,0,0,-0.750485,0.199141,0.751263,-0.197265,1,1,1,1
8128,7752,1,1,1,0,0.01455,0.05314,0.00523,0,0,0,0,0,0,0,0,0,0,0,0,0.100894,-0.133139,-0.100494,0.129401,1,1,1,1
8128,7927,1,1,1,0,0.0605,0.11818,0.01159,0,0,0,0,0,0,0,0,0,0,0,0,-0.284363,0.0891389,0.28986,-0.0899416,1,1,1,1
8129,7892,1,1,1,0,0.03967,0.06942,0.00666,0,0,0,0,0,0,0,0,0,0,0,0,-0.224265,-0.035647,0.226365,0.0327898,1,1,1,1
8130,7681,1,1,1,0,0.01031,0.01797,0.00171,0,0,0,0,0,0,0,0,0,0,0,0,-0.121522,0.1678,0.121967,-0.16873,1,1,1,1
8130,8062,1,1,1,0,0.05808,0.10375,0.00991,0,0,0,0,0,0,0,0,0,0,0,0,0.00521398,0.100339,-0.00456847,-0.108986,1,1,1,1
8131,7652,1,1,1,0,0.00744,0.02397,0.00244,0,0,0,0,0,0,0,0,0,0,0,0,0.128235,-0.085282,-0.12806,0.083403,1,1,1,1
8133,8132,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
8134,7908,1,1,1,0,0.02209,0.05774,0.00565,0,0,0,0,0,0,0,0,0,0,0,0,-0.1264,-0.025,0.126766,0.0203156,1,1,1,1
8135,7909,1,1,1,0,0.01902,0.04153,0.00864,0,0,0,0,0,0,0,0,0,0,0,0,1.76E-08,-7.36E-09,3.39E-07,-0.00867042,1,1,1,1
8136,6178,1,1,1,0,0.00165,0.06632,0,0,0,0,0,0,1.0891,0,0,0,0,0,0,-0.644218,-0.213206,0.645116,0.249291,1,1,1,1
8136,7652,1,1,1,0,0.00661,0.00909,0.00116,0,0,0,0,0,0,0,0,0,0,0,0,-0.00931484,0.100332,0.00938247,-0.101403,1,1,1,1
8136,7728,1,1,1,0,0.04298,0.10248,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,-0.566428,0.136259,0.581022,-0.112126,1,1,1,1
8136,7733,1,1,1,0,0.00496,0.01488,0.00167,0,0,0,0,0,0,0,0,0,0,0,0,0.378427,-0.0404742,-0.377712,0.040946,1,1,1,1
8136,7935,1,1,1,0,0.02479,0.08008,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0.528824,-0.121927,-0.521575,0.137032,1,1,1,1
8137,6178,1,1,1,0,0.00165,0.06632,0,0,0,0,0,0,1.0903,0,0,0,0,0,0,-0.881601,-0.329579,0.883367,0.400551,1,1,1,1
8137,7732,1,1,1,0,0.00496,0.01488,0.00167,0,0,0,0,0,0,0,0,0,0,0,0,0.396489,0.14004,-0.395597,-0.139,1,1,1,1
8137,7810,1,1,1,0,0.00909,0.02727,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0.0462311,0.00188906,-0.0462113,-0.00468172,1,1,1,1
8137,7814,1,1,1,0,0.01322,0.04207,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,-0.627072,0.100758,0.632497,-0.0880394,1,1,1,1
8138,7772,1,1,1,0,0.04711,0.08182,0.00806,0,0,0,0,0,0,0,0,0,0,0,0,-0.112154,0.046022,0.11287,-0.0527797,1,1,1,1
8138,7990,1,1,1,0,0.0281,0.04876,0.00477,0,0,0,0,0,0,0,0,0,0,0,0,-0.030749,-0.0710217,0.0309094,0.0665502,1,1,1,1
8139,8104,1,1,1,0,0.00014,0.00024,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705424,-0.0663882,0.0705437,0.0663705,1,1,1,1
8140,8191,1,1,1,0,0.00331,0.01091,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0.173559,0.0915967,-0.173432,-0.0922885,1,1,1,1
8141,8259,1,1,1,0,0.0414,0.06942,0.00711,0,0,0,0,0,0,0,0,0,0,0,0,-0.198401,0.0453219,0.200157,-0.0494115,1,1,1,1
8142,8155,1,1,1,0,0.00653,0.02116,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177934,0.127876,0.0179044,-0.129704,1,1,1,1
8142,8158,1,1,1,0,0.01397,0.04463,0.00462,0,0,0,0,0,0,0,0,0,0,0,0,-0.182106,-0.177876,0.183003,0.176085,1,1,1,1
8143,8244,1,1,1,0,0.00264,0.00752,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,-0.024133,-0.030187,0.0241369,0.0294479,1,1,1,1
8143,8335,1,1,1,0,0.01314,0.04182,0.00448,0,0,0,0,0,0,0,0,0,0,0,0,0.120135,0.0182939,-0.119939,-0.0221418,1,1,1,1
8144,8389,1,1,1,0,0.0214,0.06917,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,-0.345973,0.0448799,0.348606,-0.0434395,1,1,1,1
8145,8182,1,1,1,0,0.02355,0.06215,0.00639,0,0,0,0,0,0,0,0,0,0,0,0,-0.352619,-0.10059,0.35577,0.102424,1,1,1,1
8145,8404,1,1,1,0,0.06645,0.17719,0.01791,0,0,0,0,0,0,0,0,0,0,0,0,-0.138489,0.0452161,0.139959,-0.0592078,1,1,1,1
8146,8145,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222477,-0.0280385,0.222477,0.0280435,1,1,1,1
8146,8339,1,1,1,0,0.0376,0.09174,0.00968,0,0,0,0,0,0,0,0,0,0,0,0,0.132577,0.0160385,-0.1319,-0.024,1,1,1,1
8147,8143,1,1,1,0,0.00231,0.00752,0.00077,0,0,0,0,0,0,0,0,0,0,0,0,-0.561436,-0.0517102,0.562173,0.0533399,1,1,1,1
8148,6327,1,1,1,0,0.07686,0.09504,0.01016,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817028,-0.00548531,0.0822488,-0.00345217,1,1,1,1
8148,8153,1,1,1,0,0.01322,0.01777,0.00191,0,0,0,0,0,0,0,0,0,0,0,0,-0.13294,-0.0515949,0.133225,0.0501778,1,1,1,1
8148,8332,1,1,1,0,0.02331,0.07893,0.00745,0,0,0,0,0,0,0,0,0,0,0,0,0.00436825,0.0431939,-0.0043137,-0.049982,1,1,1,1
8149,8401,1,1,1,0,0.02139,0.06954,0.00729,0,0,0,0,0,0,0,0,0,0,0,0,-0.555455,-0.0402328,0.561487,0.0517231,1,1,1,1
8150,8156,1,1,1,0,0.00306,0.00992,0.00102,0,0,0,0,0,0,0,0,0,0,0,0,-0.317661,0.0450232,0.317977,-0.0450185,1,1,1,1
8151,8308,1,1,1,0,0.01653,0.0314,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0.129643,-0.0575733,-0.129313,0.055301,1,1,1,1
