tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reversed,M_Q_TLPF_reversed,limit,ioff,joff
1327,1330,1,1,1,0,0.015033,0.040687,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0.08701,0.02435,-0.08689,-0.02404,441,0,0
1331,1264,1,1,1,0,0.011433,0.029664,0.000006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741,-0.00547,0.07416,0.00562,441,0,0
1331,1264,1,1,1,0,0.012,0.033149,0.000007,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667,-0.0063,0.06676,0.00644,441,0,0
1332,1264,1,1,1,0,0.003637,0.008968,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,-0.06136,-0.00987,0.06138,0.0099,441,0,0
1333,1276,1,1,1,0,0.090145,0.360579,0.000215,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226,-0.00461,0.02265,0.0044,400,0,0
1334,1328,1,1,1,0,0.008265,0.021021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04392,-0.01024,0.04394,0.01028,441,0,0
1335,1336,1,1,1,0,0.086338,0.345352,0.000206,0,0,0,0,0,0,0,0,0,0,0,0,-0.06164,-0.02106,0.062,0.02212,400,0,0
1327,1337,1,1,1,0,0.00914,0.031872,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0.16694,0.00335,-0.16669,-0.00248,521,0,0
1338,1261,1,1,1,0,0.008076,0.024054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46065,-0.15221,0.46263,0.15811,441,0,0
1327,1339,1,1,1,0,0.006284,0.017981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16254,0.01939,-0.16237,-0.01891,441,0,0
1340,1341,1,1,1,0,0.006117,0.014843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06439,0.06524,0.06445,-0.06511,441,0,0
1342,1316,1,1,1,0,0.000299,0.001063,0.000044,0,0,0,0,0,0,0,0,0,0,0,0,-0.08281,-0.03245,0.08281,0.03238,300,0,0
1311,1316,1,1,1,0,0.006594,0.017565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08281,0.03257,-0.08276,-0.03243,441,0,0
1270,1343,1,1,1,0,0.009656,0.032268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09097,-0.00979,-0.09089,0.01005,521,0,0
1344,1287,1,1,1,0,0.015428,0.042285,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,-0.16473,0.00965,0.16517,-0.00848,441,0,0
1345,1274,1,1,1,0,0.141824,0.567296,0.000338,0,0,0,0,0,0,0,0,0,0,0,0,-0.07759,-0.02649,0.07867,0.03018,400,0,0
1309,1346,1,1,1,0,0.012451,0.034358,0.000222,0,0,0,0,0,0,0,0,0,0,0,0,0.24327,0.03741,-0.24251,-0.03574,441,0,0
1309,1341,1,1,1,0,0.007127,0.01612,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.23622,-0.06639,-0.23578,0.06737,441,0,0
1309,1347,1,1,1,0,0.011707,0.03392,0.002475,0,0,0,0,0,0,0,0,0,0,0,0,0.09718,-0.09516,-0.09696,0.09087,441,0,0
1306,1348,1,1,1,0,0.00196,0.006486,0.000621,0,0,0,0,0,0,0,0,0,0,0,0,0.07314,0.00889,-0.07313,-0.0101,441,0,0
1306,1349,1,1,1,0,0.00196,0.006486,0.000621,0,0,0,0,0,0,0,0,0,0,0,0,0.11145,0.01674,-0.11143,-0.01791,441,0,0
1306,1350,1,1,1,0,0.005127,0.015386,0.003606,0,0,0,0,0,0,0,0,0,0,0,0,0.16225,-0.01433,-0.16212,0.00748,521,0,0
1351,1352,1,1,1,0,0.061655,0.24662,0.000143,0,0,0,0,0,0,0,0,0,0,0,0,-0.04194,-0.01838,0.04207,0.01863,200,0,0
1353,1308,1,1,1,0,0.001208,0.002907,0.000173,0,0,0,0,0,0,0,0,0,0,0,0,-0.00519,-0.00252,0.00519,0.00218,400,0,0
1303,1308,1,1,1,0,0.010011,0.030412,0.00189,0,0,0,0,0,0,0,0,0,0,0,0,0.00529,-0.00157,-0.00529,-0.00223,521,0,0
1354,1282,1,1,1,0,0.047005,0.18802,0.000109,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559,0.00829,0.00559,-0.00848,600,0,0
1355,1356,1,1,1,0,0.181,0.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456,0.01066,-0.04517,-0.00971,599,0,0
1357,1358,1,1,1,0,0.007597,0.030387,0.000019,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269,-0.0001,0.00269,0.00007,599,0,0
1358,1320,1,1,1,0,0.007597,0.030387,0.000019,0,0,0,0,0,0,0,0,0,0,0,0,-0.08274,-0.02563,0.08279,0.02581,599,0,0
1359,1360,1,1,1,0,0.057948,0.231793,0.000143,0,0,0,0,0,0,0,0,0,0,0,0,-0.03458,-0.01158,0.03466,0.01161,400,0,0
1361,1358,1,1,1,0,0.007597,0.030387,0.000019,0,0,0,0,0,0,0,0,0,0,0,0,-0.07995,-0.02539,0.08,0.02556,599,0,0
1306,1362,1,1,1,0,0.010284,0.024741,0.001476,0,0,0,0,0,0,0,0,0,0,0,0,0.00181,-0.00837,-0.00181,0.0054,600,0,0
1300,1324,1,1,1,0,0.005142,0.012371,0.000738,0,0,0,0,0,0,0,0,0,0,0,0,0.00928,-0.00048,-0.00928,-0.001,441,0,0
1298,1318,1,1,1,0,0.005142,0.012371,0.000738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0,-0.00151,441,0,0
1318,1281,1,1,1,0,0.005142,0.012371,0.000738,0,0,0,0,0,0,0,0,0,0,0,0,-0.00011,0.01317,0.00011,-0.01466,441,0,0
1363,1362,1,1,1,0,0.007426,0.017866,0.001066,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009,0.00086,0.0009,-0.003,400,0,0
1264,1364,1,1,1,0,0.049845,0.110707,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0.06016,0.00054,-0.05998,-0.00019,378,0,0
1365,1362,1,1,1,0,0.017746,0.070983,0.000757,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089,0.00086,0.00089,-0.00238,400,0,0
1366,1367,1,1,1,0,0.020345,0.063912,0.003703,0,0,0,0,0,0,0,0,0,0,0,0,-0.02203,-0.0222,0.02204,0.01536,400,0,0
1366,1367,1,1,1,0,0.020345,0.063912,0.003703,0,0,0,0,0,0,0,0,0,0,0,0,-0.02203,-0.0222,0.02204,0.01536,400,0,0
1368,1369,1,1,1,0,0.003693,0.011564,0.000661,0,0,0,0,0,0,0,0,0,0,0,0,0.04009,-0.06075,-0.04007,0.05953,3.721,0,0
1368,1369,1,1,1,0,0.003693,0.011564,0.000661,0,0,0,0,0,0,0,0,0,0,0,0,0.04009,-0.06075,-0.04007,0.05953,3.721,0,0
1369,1370,1,1,1,0,0.078264,0.24586,0.014349,0,0,0,0,0,0,0,0,0,0,0,0,0.04601,-0.04847,-0.04574,0.02134,78.860001,0,0
1369,1370,1,1,1,0,0.078264,0.238934,0.014812,0,0,0,0,0,0,0,0,0,0,0,0,0.04692,-0.05022,-0.04663,0.02221,78.860001,0,0
1371,1372,1,1,1,0,0.002461,0.007501,0.000463,0,0,0,0,0,0,0,0,0,0,0,0,0.14753,0.01003,-0.14747,-0.01078,2.49,0,0
1371,1372,1,1,1,0,0.002471,0.007531,0.000463,0,0,0,0,0,0,0,0,0,0,0,0,0.14693,0.00998,-0.14688,-0.01074,2.49,0,0
1373,1366,1,1,1,0,0.019452,0.059282,0.003637,0,0,0,0,0,0,0,0,0,0,0,0,0.0423,0.0291,-0.04224,-0.0357,19.6,0,0
1374,1375,1,1,1,0,0.09542,0.290804,0.018052,0,0,0,0,0,0,0,0,0,0,0,0,0.01734,0.02583,-0.01713,-0.0591,96.147003,0,0
1376,1374,1,1,1,0,0.013434,0.042079,0.002447,0,0,0,0,0,0,0,0,0,0,0,0,0.06791,-0.00001,-0.06785,-0.00446,13.54,0,0
1376,1374,1,1,1,0,0.013434,0.042079,0.002447,0,0,0,0,0,0,0,0,0,0,0,0,0.06791,-0.00001,-0.06785,-0.00446,13.54,0,0
1370,1377,1,1,1,0,0.063283,0.192862,0.011969,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,-0.0278,-0.01327,0.00438,63.764999,0,0
421,1366,1,1,1,0,0.003618,0.011331,0.000661,0,0,0,0,0,0,0,0,0,0,0,0,0.30444,0.01995,-0.30408,-0.02005,3.646,0,0
413,1378,1,1,1,0,0.002084,0.010552,0.000661,0,0,0,0,0,0,0,0,0,0,0,0,0.22043,0.09749,-0.2203,-0.0981,3.5,0,0
1379,1380,1,1,1,0,0.041868,0.131107,0.007671,0,0,0,0,0,0,0,0,0,0,0,0,0.00641,0.00686,-0.0064,-0.02091,42.187,0,0
1381,1382,1,1,1,0,0.092902,0.290916,0.01706,0,0,0,0,0,0,0,0,0,0,0,0,0.04533,-0.00567,-0.04512,-0.02587,93.610001,0,0
1381,1383,1,1,1,0,0.0602,0.183468,0.011373,0,0,0,0,0,0,0,0,0,0,0,0,0.05959,-0.00315,-0.05936,-0.01768,400,0,0
1381,1384,1,1,1,0,0.076451,0.2394,0.014018,0,0,0,0,0,0,0,0,0,0,0,0,0.01621,-0.00604,-0.01619,-0.02046,77.032997,0,0
1381,1385,1,1,1,0,0.056257,0.217451,0.013093,0,0,0,0,0,0,0,0,0,0,0,0,0.0123,-0.00191,-0.01229,-0.02286,70.857002,0,0
1381,1386,1,1,1,0,0.089473,0.272681,0.016928,0,0,0,0,0,0,0,0,0,0,0,0,0.05823,0.0011,-0.05788,-0.03192,90.154999,0,0
1387,1381,1,1,1,0,0.004148,0.012643,0.000727,0,0,0,0,0,0,0,0,0,0,0,0,-0.00018,0.00036,0.00018,-0.00175,4.18,0,0
1386,1388,1,1,1,0,0.088436,0.26952,0.01673,0,0,0,0,0,0,0,0,0,0,0,0,0.00404,0.02883,-0.00385,-0.05901,89.110001,0,0
1389,1385,1,1,1,0,0.017354,0.054342,0.003174,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233,-0.03127,0.00235,0.02533,17.486,0,0
1390,1391,1,1,1,0,0.041013,0.128428,0.007538,0,0,0,0,0,0,0,0,0,0,0,0,0.01168,-0.02225,-0.01167,0.00793,41.325001,0,0
1385,1392,1,1,1,0,0.069485,0.217586,0.012762,0,0,0,0,0,0,0,0,0,0,0,0,0.03965,-0.00108,-0.03953,-0.02253,70.014,0,0
1393,1394,1,1,1,0,0.081161,0.324645,0.000199,0,0,0,0,0,0,0,0,0,0,0,0,0.00091,0.00425,-0.0009,-0.00463,10.718,0,0
1395,1396,1,1,1,0,0.316381,0.93046,0.000664,0,0,0,0,0,0,0,0,0,0,0,0,0.01123,-0.00472,-0.01118,0.00354,33,0,0
1397,1398,1,1,1,0,0.1,0.5,0.000097,0,0,0,0,0,0,0,0,0,0,0,0,0.00373,0.00204,-0.00373,-0.0022,51.212002,0,0
1381,1399,1,1,1,0,0.077125,0.241512,0.014151,0,0,0,0,0,0,0,0,0,0,0,0,0.00775,-0.0267,-0.00773,-0.00023,77.712997,0,0
1400,1401,1,1,1,0,0.002987,0.009104,0.000529,0,0,0,0,0,0,0,0,0,0,0,0,0.01839,-0.00791,-0.01839,0.0069,3.01,0,0
1400,1401,1,1,1,0,0.002987,0.009104,0.000529,0,0,0,0,0,0,0,0,0,0,0,0,0.01839,-0.00791,-0.01839,0.0069,3.01,0,0
1402,1403,1,1,1,0,0.304435,0.927801,0.000616,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444,-0.0016,0.00445,0.00042,31.754,0,0
1404,1405,1,1,1,0,0.189991,0.594944,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0.00156,-0.00733,-0.00155,0.00664,19.816999,0,0
1404,1406,1,1,1,0,0.249653,0.781768,0.000486,0,0,0,0,0,0,0,0,0,0,0,0,0.00164,-0.00916,-0.00162,0.00828,26.040001,0,0
1407,1408,1,1,1,0,0.1,0.5,0.001739,0,0,0,0,0,0,0,0,0,0,0,0,0.00301,-0.00825,-0.00301,0.00484,92.237999,0,0
1407,1409,1,1,1,0,0.1,0.5,0.000862,0,0,0,0,0,0,0,0,0,0,0,0,0.00244,-0.00485,-0.00244,0.00316,42.799999,0,0
1410,1411,1,1,1,0,0.1,0.5,0.000856,0,0,0,0,0,0,0,0,0,0,0,0,0.00019,-0.00318,-0.00019,0.00154,45.599998,0,0
1395,1412,1,1,1,0,0.185035,0.544178,0.000383,0,0,0,0,0,0,0,0,0,0,0,0,0.01104,-0.0002,-0.01102,-0.00049,19.299999,0,0
1403,1413,1,1,1,0,0.223681,0.657836,0.000465,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196,0.00005,0.00196,-0.00095,23.330999,0,0
1381,1415,1,1,1,0,0.001,0.003116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02258,-0.00261,-0.02258,0.00261,12.56,0,0
1402,1416,1,1,1,0,0.096445,0.385781,0.000205,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317,-0.00286,0.00317,0.00246,12,0,0
419,1417,1,1,1,0,0.006128,0.026833,0.003174,0,0,0,0,0,0,0,0,0,0,0,0,0.12075,0.04737,-0.12064,-0.05284,12.35,0,0
1367,1417,1,1,1,0,0.005709,0.029663,0.003901,0,0,0,0,0,0,0,0,0,0,0,0,-0.07089,-0.04066,0.07093,0.03357,14.382,0,0
1367,1417,1,1,1,0,0.011419,0.042892,0.002711,0,0,0,0,0,0,0,0,0,0,0,0,-0.04989,-0.02429,0.04992,0.01935,14.382,0,0
1420,1421,1,1,1,0,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,-0.00017,-0.00014,0.00017,0,0,0
1380,1422,1,1,1,0,0.038904,0.121824,0.007142,0,0,0,0,0,0,0,0,0,0,0,0,0.00008,-0.01285,-0.00007,-0.00024,39.200001,0,0
1425,1424,1,1,1,0,0.006188,0.019072,0.001132,0,0,0,0,0,0,0,0,0,0,0,0,0.1612,0.01842,-0.16103,-0.02013,610,0,0
1427,1428,1,1,1,0,0.019579,0.078317,0.000045,0,0,0,0,0,0,0,0,0,0,0,0,0.00727,0.00085,-0.00727,-0.00093,380,0,0
1428,1429,1,1,1,0,0.019579,0.078317,0.000045,0,0,0,0,0,0,0,0,0,0,0,0,0.00727,0.001,-0.00727,-0.00108,380,0,0
1424,1430,1,1,1,0,0.001175,0.003621,0.000215,0,0,0,0,0,0,0,0,0,0,0,0,0.16103,0.02056,-0.161,-0.02088,610,0,0
1431,1432,1,1,1,0,0.022297,0.068717,0.00408,0,0,0,0,0,0,0,0,0,0,0,0,0.11517,-0.0017,-0.11487,-0.00544,610,0,0
1432,1433,1,1,1,0,0.0169,0.052084,0.003092,0,0,0,0,0,0,0,0,0,0,0,0,0.07461,0.03934,-0.07448,-0.04503,610,0,0
1434,1435,1,1,1,0,0.008107,0.032428,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0.09624,-0.02397,-0.09615,0.02088,300,0,0
1436,1437,1,1,1,0,0.023889,0.058297,0.003327,0,0,0,0,0,0,0,0,0,0,0,0,-0.00008,0.00018,0.00008,-0.00701,510,0,0
1438,1439,1,1,1,0,0.037592,0.150369,0.000086,0,0,0,0,0,0,0,0,0,0,0,0,-0.02403,-0.0093,0.02405,0.00924,380,0,0
1434,1440,1,1,1,0,0.005297,0.016325,0.000969,0,0,0,0,0,0,0,0,0,0,0,0,0.25551,0.05855,-0.25514,-0.05932,610,0,0
1425,1441,1,1,1,0,0.032059,0.078235,0.004464,0,0,0,0,0,0,0,0,0,0,0,0,0.12621,-0.0188,-0.12569,0.01133,510,0,0
1425,1442,1,1,1,0,0.01032,0.025183,0.001437,0,0,0,0,0,0,0,0,0,0,0,0,0.06164,0.00314,-0.0616,-0.00587,510,0,0
1425,1443,1,1,1,0,0.00216,0.00527,0.000301,0,0,0,0,0,0,0,0,0,0,0,0,0.3809,-0.04658,-0.38057,0.04677,510,0,0
1444,1427,1,1,1,0,0.070701,0.142021,0.000084,0,0,0,0,0,0,0,0,0,0,0,0,-0.02272,-0.00144,0.02276,0.00136,445,0,0
1445,1446,1,1,1,0,0.121183,0.243429,0.000144,0,0,0,0,0,0,0,0,0,0,0,0,-0.03353,-0.00998,0.03369,0.01005,445,0,0
1447,1448,1,1,1,0,0.016544,0.040372,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0.08782,-0.01677,-0.08769,0.01247,510,0,0
1450,1434,1,1,1,0,0.047546,0.116029,0.006621,0,0,0,0,0,0,0,0,0,0,0,0,-0.06732,-0.00735,0.06754,-0.00513,510,0,0
1434,1451,1,1,1,0,0.014303,0.034905,0.001992,0,0,0,0,0,0,0,0,0,0,0,0,0.1557,-0.00387,-0.15535,0.00081,510,0,0
1437,1452,1,1,1,0,0.021739,0.066997,0.003978,0,0,0,0,0,0,0,0,0,0,0,0,-0.15393,-0.02115,0.15444,0.01451,510,0,0
1454,1431,1,1,1,0,0.001723,0.004204,0.00024,0,0,0,0,0,0,0,0,0,0,0,0,-0.17608,-0.01814,0.17614,0.01779,510,0,0
1433,1431,1,1,1,0,0.047073,0.114875,0.006555,0,0,0,0,0,0,0,0,0,0,0,0,-0.10062,-0.01803,0.10111,0.00632,510,0,0
1453,1431,1,1,1,0,0.010127,0.024713,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,-0.19153,-0.01086,0.19191,0.00899,510,0,0
1455,1431,1,1,1,0,0.025949,0.063326,0.003613,0,0,0,0,0,0,0,0,0,0,0,0,-0.10177,0.01233,0.10205,-0.0188,510,0,0
1456,1457,1,1,1,0,0.004783,0.014741,0.000875,0,0,0,0,0,0,0,0,0,0,0,0,-0.17857,-0.03963,0.17873,0.03831,610,0,0
1450,1451,1,1,1,0,0.017264,0.042129,0.002404,0,0,0,0,0,0,0,0,0,0,0,0,-0.05686,-0.00732,0.05691,0.00275,510,0,0
1458,1459,1,1,1,0,0.019629,0.047901,0.002733,0,0,0,0,0,0,0,0,0,0,0,0,0.06767,0.00385,-0.06758,-0.00912,510,0,0
1460,1461,1,1,1,0,0.198598,0.484651,0.000296,0,0,0,0,0,0,0,0,0,0,0,0,-0.00067,0.00115,0.00067,-0.00172,510,0,0
1434,1449,1,1,1,0,0.01815,0.044294,0.002527,0,0,0,0,0,0,0,0,0,0,0,0,0.11204,-0.0024,-0.11181,-0.00201,510,0,0
1462,1463,1,1,1,0,0.018679,0.074714,0.000043,0,0,0,0,0,0,0,0,0,0,0,0,0.02153,-0.00101,-0.02152,0.00097,380,0,0
1464,1465,1,1,1,0,0.213666,0.429205,0.000254,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,-0.00048,-0.00003,0,380,0,0
1426,1466,1,1,1,0,0.036445,0.145782,0.000095,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.00301,-0.01589,-0.00315,335,0,0
1462,1467,1,1,1,0,0.067877,0.271509,0.000155,0,0,0,0,0,0,0,0,0,0,0,0,0.02757,-0.00558,-0.02751,0.00553,380,0,0
1458,1468,1,1,1,0,0.002954,0.009105,0.000541,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218,-0.00158,0.00218,0.0005,510,0,0
1452,1469,1,1,1,0,0.012314,0.03795,0.002253,0,0,0,0,0,0,0,0,0,0,0,0,0.06955,-0.03755,-0.06948,0.0331,610,0,0
1452,1469,1,1,1,0,0.012314,0.03795,0.002253,0,0,0,0,0,0,0,0,0,0,0,0,0.06955,-0.03755,-0.06948,0.0331,610,0,0
1452,1457,1,1,1,0,0.004835,0.014901,0.000885,0,0,0,0,0,0,0,0,0,0,0,0,0.27925,0.04034,-0.27888,-0.04103,510,0,0
1452,1470,1,1,1,0,0.017091,0.097484,0.010086,0,0,0,0,0,0,0,0,0,0,0,0,0.00091,-0.01786,-0.00091,-0.00305,510,0,0
1434,1471,1,1,1,0,0.020529,0.050097,0.002859,0,0,0,0,0,0,0,0,0,0,0,0,0.04985,0.00659,-0.0498,-0.01209,510,0,0
1462,1473,1,1,1,0,0.000698,0.002793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01849,0.00026,-0.01849,-0.00026,380,0,0
1474,1475,1,1,1,0,0.019686,0.04653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02213,-0.00092,-0.02212,0.00094,380,0,0
1474,1461,1,1,1,0,0.001,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01789,0.00725,-0.01789,-0.00725,380,0,0
1434,1472,1,1,1,0,0.000031,0.000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006,-0.00002,-0.00006,0.00002,510,0,0
1431,1476,1,1,1,0,0.001134,0.056786,0.000048,0,0,0,0,0,0,0,0,0,0,0,0,0.13593,0.02284,-0.13591,-0.02184,0,0,0
1476,1455,1,1,1,0,0.00124,0.057089,0.000047,0,0,0,0,0,0,0,0,0,0,0,0,-0.01449,0.00442,0.01449,-0.0045,0,0,0
1477,1478,1,1,1,0,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04219,0.00887,-0.04219,-0.00885,0,0,0
1477,1479,1,1,1,0,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02375,0.00113,-0.02375,-0.00112,0,0,0
1477,1480,1,1,1,0,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08372,0.00113,-0.08371,-0.00106,0,0,0
1481,1482,1,1,1,0,0.00667,0.020264,0.001259,0,0,0,0,0,0,0,0,0,0,0,0,-0.00003,0,0.00003,-0.00263,666,0,0
1483,1484,1,1,1,0,0.065968,0.263874,0.000169,0,0,0,0,0,0,0,0,0,0,0,0,0.01071,0.00117,-0.0107,-0.00147,254,0,0
1485,1486,1,1,1,0,0.140541,0.562162,0.000347,0,0,0,0,0,0,0,0,0,0,0,0,0.00118,-0.0016,-0.00118,0.00096,400,0,0
1487,1488,1,1,1,0,0.025195,0.060616,0.003616,0,0,0,0,0,0,0,0,0,0,0,0,-0.02945,-0.03922,0.0295,0.03161,478,0,0
1487,1489,1,1,1,0,0.001759,0.007037,0.000391,0,0,0,0,0,0,0,0,0,0,0,0,0.15831,0.02715,-0.15827,-0.02781,358,0,0
1490,1491,1,1,1,0,0.025105,0.10042,0.00006,0,0,0,0,0,0,0,0,0,0,0,0,0.02966,-0.0002,-0.02963,0.00017,358,0,0
1490,1492,1,1,1,0,0.00927,0.037078,0.000224,0,0,0,0,0,0,0,0,0,0,0,0,0.00112,-0.00001,-0.00112,-0.00042,358,0,0
1490,1493,1,1,1,0,0.135496,0.541985,0.000335,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198,-0.02167,0.00205,0.02128,412,0,0
1495,1496,1,1,1,0,0.001581,0.004803,0.000299,0,0,0,0,0,0,0,0,0,0,0,0,-0.12276,-0.00916,0.12279,0.00862,478,0,0
1497,1498,1,1,1,0,0.024497,0.097989,0.005449,0,0,0,0,0,0,0,0,0,0,0,0,0.23021,-0.00805,-0.22893,0.00213,358,0,0
1497,1499,1,1,1,0,0.000598,0.002392,0.000133,0,0,0,0,0,0,0,0,0,0,0,0,0.02911,0.00391,-0.02911,-0.00417,358,0,0
1500,1501,1,1,1,0,0.016582,0.039895,0.00238,0,0,0,0,0,0,0,0,0,0,0,0,0.00148,-0.00448,-0.00148,-0.00032,478,0,0
1500,1502,1,1,1,0,0.016582,0.039895,0.00238,0,0,0,0,0,0,0,0,0,0,0,0,0.00449,-0.00314,-0.00449,-0.00166,478,0,0
1503,1504,1,1,1,0,0.014828,0.059313,0.000386,0,0,0,0,0,0,0,0,0,0,0,0,-0.00036,-0.01126,0.00036,0.01049,666,0,0
1505,1506,1,1,1,0,0.005664,0.022658,0.000145,0,0,0,0,0,0,0,0,0,0,0,0,-0.01225,-0.00658,0.01226,0.0063,314,0,0
1507,1482,1,1,1,0,0.012452,0.029958,0.001787,0,0,0,0,0,0,0,0,0,0,0,0,0.00005,-0.01241,-0.00005,0.00867,478,0,0
1507,1508,1,1,1,0,0.015425,0.037112,0.002214,0,0,0,0,0,0,0,0,0,0,0,0,0.04249,0.01062,-0.04247,-0.01517,478,0,0
1507,1509,1,1,1,0,0.017497,0.042096,0.002511,0,0,0,0,0,0,0,0,0,0,0,0,0.24109,0.01001,-0.24011,-0.01289,478,0,0
1507,1510,1,1,1,0,0.012494,0.049976,0.002779,0,0,0,0,0,0,0,0,0,0,0,0,0.00431,-0.00679,-0.00431,0.00098,358,0,0
1511,1512,1,1,1,0,0.313694,0.5,0.000814,0,0,0,0,0,0,0,0,0,0,0,0,0.03204,0.00767,-0.03168,-0.00865,314,0,0
1513,1514,1,1,1,0,0.005916,0.014232,0.000849,0,0,0,0,0,0,0,0,0,0,0,0,-0.05611,-0.0089,0.05612,0.00719,478,0,0
1496,1515,1,1,1,0,0.005947,0.023787,0.001323,0,0,0,0,0,0,0,0,0,0,0,0,0.10128,0.0065,-0.10122,-0.00899,358,0,0
1496,1514,1,1,1,0,0.027449,0.06604,0.00394,0,0,0,0,0,0,0,0,0,0,0,0,0.05623,-0.00582,-0.05615,-0.00209,478,0,0
1496,1516,1,1,1,0,0.021797,0.052442,0.003128,0,0,0,0,0,0,0,0,0,0,0,0,0.13158,0.03103,-0.13119,-0.03652,478,0,0
1517,1494,1,1,1,0,0.206384,0.825537,0.000529,0,0,0,0,0,0,0,0,0,0,0,0,-0.03741,-0.02073,0.0378,0.02127,254,0,0
1517,1518,1,1,1,0,0.065201,0.260804,0.002794,0,0,0,0,0,0,0,0,0,0,0,0,0.02162,0.01582,-0.02157,-0.02088,210,0,0
1521,1522,1,1,1,0,0.114219,0.456877,0.000293,0,0,0,0,0,0,0,0,0,0,0,0,-0.04671,0.01333,0.04699,-0.01277,254,0,0
1521,1523,1,1,1,0,0.092736,0.370946,0.000241,0,0,0,0,0,0,0,0,0,0,0,0,0.01732,0.00528,-0.01729,-0.00561,314,0,0
1521,1524,1,1,1,0,0.161629,0.646516,0.000419,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.00131,-0.01626,-0.00193,314,0,0
1520,1525,1,1,1,0,0.002571,0.010285,0.000572,0,0,0,0,0,0,0,0,0,0,0,0,0.01758,0.01193,-0.01758,-0.01309,358,0,0
1526,1527,1,1,1,0,0.001493,0.005971,0.000056,0,0,0,0,0,0,0,0,0,0,0,0,0.07223,0.02269,-0.07222,-0.02276,301,0,0
1529,1530,1,1,1,0,0.045152,0.180609,0.000117,0,0,0,0,0,0,0,0,0,0,0,0,0.07915,0.02492,-0.07883,-0.02387,358,0,0
1496,1531,1,1,1,0,0.013894,0.033428,0.001994,0,0,0,0,0,0,0,0,0,0,0,0,0.12894,0.02208,-0.12871,-0.02562,478,0,0
1532,1533,1,1,1,0,0.008535,0.034142,0.001967,0,0,0,0,0,0,0,0,0,0,0,0,0.09936,0.02526,-0.09927,-0.02911,412,0,0
1532,1534,1,1,1,0,0.03074,0.093384,0.005804,0,0,0,0,0,0,0,0,0,0,0,0,0.08553,-0.00437,-0.08532,-0.00734,576,0,0
1535,1536,1,1,1,0,0.135476,0.541904,0.000347,0,0,0,0,0,0,0,0,0,0,0,0,0.02528,0.00608,-0.02519,-0.00638,666,0,0
1535,1537,1,1,1,0,0.009787,0.039148,0.000235,0,0,0,0,0,0,0,0,0,0,0,0,0.00419,0.00971,-0.00419,-0.01016,300,0,0
1538,1519,1,1,1,0,0.003863,0.011734,0.000729,0,0,0,0,0,0,0,0,0,0,0,0,-0.48772,-0.13419,0.48868,0.13563,576,0,0
