bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,BRANCH_NUM,GEN_NUM,CP_NUM,LOAD_NUM
4984,40300,0,1,1,0.997128,-14.8128,0.01444,-0.00126,0,0,10,10.5,0,0,0,0.08,0,10.47,0,1.41,-0.12,1,0,2,6
4985,40299,0,1,1,1.00571,-15.4625,0.03954,0.00467,0,0,10,10.5,0,0,0,0.08,0,10.56,0,3.9,0.48,1,0,2,10
4986,2793_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
4987,10769,0,1,1,0.947097,-14.7379,0.02566,-0.0096,0,0,10,10.5,0,0,0,-0.1496,0,9.945,0,2.27,-0.38,1,0,6,8
4988,2794_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
4989,40069,0,1,1,0.947221,-14.6665,0.00851,-0.0101,0,0,10,10.5,0,0,0,-0.1496,0,9.946,0,0.6,-0.25,1,0,6,4
4990,2795_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
4991,19951,0,1,1,1.0083,-18.6834,0.05884,0.0071,0,0,10,10.5,0,0,0,0.12,0,10.587,0,5.74,0.98,1,0,2,6
4992,2796_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
4993,40319,0,1,1,1.00895,-18.4799,0.04624,0.00529,0,0,10,10.5,0,0,0,0.12,0,10.594,0,4.49,0.78,1,0,2,6
4994,40258,0,1,1,0.984365,-17.6042,0.05852,-0.00857,0,0,10,10.5,0,0,0,0.1001,0,10.336,0,5.87,-1.21,1,0,2,14
4995,20062,0,1,1,0.997839,-18.3272,0.08076,0.02116,0,0,10,10.5,0,0,0,0.1002,0,10.477,0,7.91,2.13,1,0,2,7
4996,40320,0,1,1,0.995495,-18.2831,0.07759,0.03087,0,0,10,10.5,0,0,0,0.1002,0,10.453,0,7.53,3.07,1,0,2,7
4997,20070,0,1,1,0.991268,-14.5807,0.00822,-0.01,0,0,10,10.5,0,0,0,0.2004,0,10.408,0,0.36,-0.11,2,0,4,3
4998,2810_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
4999,20080,0,1,1,0.982828,-13.5708,0.03115,0.00509,0,0,10,10.5,0,0,0,0.24048,0,10.32,0,2.92,-0.1,1,0,4,8
5000,20088,0,1,1,0.993222,-14.0307,0.08826,-0.00752,0,0,10,10.5,0,0,0,0.12,0,10.429,0,8.52,0.14,1,0,2,7
5001,40321,0,1,1,0.99503,-13.522,0.05244,-0.01366,0,0,10,10.5,0,0,0,0.12,0,10.448,0,4.99,-0.64,1,0,2,6
5002,2818_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5003,11909,0,1,1,0.969925,-14.6959,0,0,0,0,10,10.5,0,0,0,0.2002,0,10.184,0,0,0,1,0,2,1
5004,20191,0,1,1,0.989593,-15.3611,0.03667,0.01,0,0,10,10.5,0,0,0,0.08,0,10.391,0,3.5,0.24,1,0,2,6
5005,40322,0,1,1,0.989712,-15.0357,0.01368,0.01014,0,0,10,10.5,0,0,0,0.08,0,10.392,0,1.19,0.25,1,0,2,2
5006,20229,0,1,1,1.00121,-15.3705,0.06233,-0.00631,0,0,10,10.5,0,0,0,0.24,0,10.513,0,5.69,0.23,2,0,4,10
5007,20138,0,1,1,0.995686,-16.1879,0.05719,0.01214,0,0,10,10.5,0,0,0,0.164,0,10.455,0,5.55,1.43,2,0,4,10
5008,20244,0,1,1,0.9906,-14.5591,0.00716,-0.00803,0,0,10,10.5,0,0,0,0.24,0,10.401,0,0.22,0,2,0,4,3
5009,20262,0,1,1,0.987964,-15.5435,0.06909,0.0029,0,0,10,10.5,0,0,0,0.2,0,10.374,0,6.64,0.36,2,0,4,9
5010,20270,0,1,1,0.986942,-13.9749,0.01365,0.00119,0,0,10,10.5,0,0,0,0.2,0,10.363,0,1.45,0.01,2,0,4,4
5011,3078_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5012,11910,0,1,1,0.969925,-14.6958,0,0,0,0,10,10.5,0,0,0,0.2002,0,10.184,0,0,0,1,0,2,1
5013,5504,0,1,1,1.04182,-12.0592,0,0,0,0,10,10.5,0,0,0,0.3006,0,10.939,0,0,0,1,0,3,1
5014,39002,0,1,1,0.957342,-12.7977,-0.02614,0.00864,0,0,35,35,0,0,0,0,0,35.9,0,-2.71,0.85,2,0,0,2
5015,39090,0,1,1,0.960306,-13.5541,0.04169,0.02564,0,0,35,35,0,0,0,0,0,36.011,0,4.13,-0.99,2,0,0,4
5016,39093,0,1,1,0.974213,-13.804,0.04071,0.04267,0,0,10,10.5,0,0,0,0.1061,0,10.229,0,4.04,0.74,2,0,4,8
5017,39018,0,1,1,1.09596,-13.7867,0.10071,0.04396,0,0,10,10.5,0,0,0,0.1204,0,11.508,0,9.66,2.96,2,0,4,11
5018,39241,0,1,1,0.98621,-12.7148,0.02603,0.01134,0,0,10,10.5,0,0,0,0.0802,0,10.355,0,2.5,0.33,1,0,2,5
5019,39210,0,1,1,0.981217,-15.7915,0.17074,0.05031,0,0,10,10.5,0,0,0,0.0802,0,10.303,0,17.13,3.34,1,0,2,8
5020,39029,0,1,1,1.00053,-13.4057,-0.01398,0.01393,0,0,35,35,0,0,0,0,0,37.52,0,-1.92,1.19,2,0,0,5
5021,39033,0,1,1,0.998014,-13.9628,0.13336,0.01029,0,0,10,10.5,0,0,0,0.09,0,10.479,0,12.69,0.71,2,0,4,13
5022,39046,0,1,1,0.976795,-15.9989,0.052,0.01312,0,0,10,10.5,0,0,0,0.0802,0,10.256,0,5.17,0.83,1,0,2,6
5023,39164,0,1,1,1.09151,-13.0918,0.08391,0.02396,0,0,10,10.5,0,0,0,0.1604,0,11.461,0,8.17,1.62,2,0,4,8
5024,20256,0,1,1,1.00031,-19.3804,0.13921,0.04862,0,0,10,10.5,0,0,0,0.24,0,10.503,0,13.67,4.66,2,0,4,7
5025,20520,0,1,1,0.943318,-17.7141,0,0,0,0,10,10.5,0,0,0,0.12,0,9.905,0,0,0,1,0,2,1
5026,40325,0,1,1,0.936516,-19.5125,0.11757,0.02232,0,0,10,10.5,0,0,0,0.12,0,9.833,0,12.05,3.22,1,0,2,6
5027,3500_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5028,20528,0,1,1,0.970118,-13.9383,0.0663,-0.00979,0,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,1
5029,20535,0,1,1,0.970118,-13.9383,0.0663,-0.00979,0,0,10,10.5,0,0,0,0,0,0,0,0,0,1,0,0,1
5030,3241,0,1,1,1.00413,-17.8659,0,0,0,0,10,10.5,0,0,0,0.3,0,10.041,0,0,0,1,0,3,1
5031,3242,0,1,1,1.00412,-17.8781,0,0,0,0,10,10.5,0,0,0,0.408,0,10.041,0,0,0,1,0,4,1
5032,21222,0,1,1,1.02378,-21.8018,0.01884,0.00487,0,0,10,10.5,0,0,0,0.0316,0,10.238,0,1.85,0.22,1,0,2,3
5033,40374,0,1,1,1.02498,-21.5205,0,0,0,0,10,10.5,0,0,0,0.06,0,10.25,0,0,0,1,0,2,1
5034,3520_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5035,40379,0,1,1,1.00286,-22.4138,0.03198,0.00661,0,0,10,10.5,0,0,0,0.092,0,10.029,0,3.27,0.64,1,0,3,5
5036,3521_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5037,21248,0,1,1,1.00319,-26.2588,0.06485,0.0142,0,0,10,10.5,0,0,0,0.0939,0,10.032,0,6.63,1.4,1,0,3,7
5038,21262,0,1,1,1.01396,-22.1757,0.03702,0.00709,0,0,10,10.5,0,0,0,0.0975,0,10.14,0,3.66,0.68,1,0,3,5
5039,21270,0,1,1,1.03759,-22.9806,0.02708,0.00854,0,0,10,10.5,0,0,0,0.0651,0,10.376,0,2.71,0.61,2,0,3,3
5040,21124,0,1,1,1.03083,-22.6042,0.01521,-0.00016,0,0,10,10.5,0,0,0,0.01,0,10.308,0,1.54,0.09,1,0,1,3
5041,3529_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5042,2181,0,1,1,0.993462,-19.8666,0,0,0,0,10,10.5,0,0,0,0.288,0,9.935,0,0,0,1,0,4,1
5043,3530_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5044,39944,0,1,1,0.993444,-19.9006,0,0,0,0,10,10.5,0,0,0,0.288,0,9.934,0,0,0,1,0,4,1
5045,3533_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5046,21044,0,1,1,1.01174,-19.3162,0.00185,0.00057,0,0,10,10.5,0,0,0,0.08,0,10.117,0,0.25,0.06,1,0,2,4
5047,20973,0,1,1,1.01935,-21.2744,0.15189,0.02927,0,0,10,10.5,0,0,0,0.0867,0,10.193,0,15.21,2.77,2,0,4,18
5048,3536_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5049,40346,0,1,1,1.01173,-19.4469,0.01215,1.00E-05,0,0,10,10.5,0,0,0,0.0438,0,10.117,0,1.17,-0.1,1,0,2,5
5050,40337,0,1,1,1.0298,-18.8209,0.05343,0.00155,0,0,10,10.5,0,0,0,0.0571,0,10.298,0,5.28,0.15,1,0,2,8
5051,20989,0,1,1,1.02963,-20.277,0.02971,0.00207,0,0,10,10.5,0,0,0,0.0573,0,10.296,0,2.94,0.14,1,0,2,3
5052,3541_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5053,21001,0,1,1,1.01101,-21.9431,0.01957,0.00544,0,0,10,10.5,0,0,0,0.096,0,10.11,0,2.11,0.64,1,0,3,7
5054,3545_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
5055,21085,0,1,1,0.974728,-22.4945,0.04559,0.00989,0,0,35,35,0,0,0,0,0,36.552,0,4.62,1.04,1,0,0,1
5056,21010,0,1,1,1.02777,-18.5714,0.01306,0.00087,0,0,10,10.5,0,0,0,0.078,0,10.278,0,1.29,0.25,1,0,2,4
5057,40341,0,1,1,1.02532,-18.1994,0.00631,-4.00E-05,0,0,10,10.5,0,0,0,0.078,0,10.253,0,0.63,0.04,1,0,2,5
5058,40329,0,1,1,1.03605,-18.2747,0.01094,0.00308,0,0,10,10.5,0,0,0,0.0269,0,10.361,0,1.09,0.43,1,0,1,4
5059,20900,0,1,1,1.03276,-18.1923,0.0061,-0.00148,0,0,10,10.5,0,0,0,0.026,0,10.328,0,0.6,0.07,1,0,1,2
5060,3553_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5061,21104,0,1,1,0.96677,-21.7187,0.00511,-0.00127,0,0,35,35,0,0,0,0,0,36.254,0,0.52,0.1,1,0,0,2
5062,21105,0,1,1,1.03968,-22.1293,0.04388,0.00546,0,0,10,10.5,0,0,0,0.099,0,10.397,0,4.41,0.88,1,0,3,5
5063,20908,0,1,1,1.03443,-19.2933,0.07818,0.00353,0,0,10,10.5,0,0,0,0.0635,0,10.344,0,7.75,0.33,1,0,2,11
5064,40330,0,1,1,1.03575,-19.0374,0.05906,-0.00108,0,0,10,10.5,0,0,0,0.06,0,10.358,0,5.86,-0.09,1,0,2,10
5065,21031,0,1,1,1.06617,-19.8491,0.04486,0.01611,0,0,10,10.5,0,0,0,0.0064,0,10.662,0,4.38,1.16,2,0,2,7
5066,20919,0,1,1,1.03762,-18.6793,0.03178,0.00146,0,0,10,10.5,0,0,0,0.064,0,10.376,0,3.16,0.35,1,0,1,5
5067,40331,0,1,1,1.03296,-20.3858,0.07965,0.00605,0,0,10,10.5,0,0,0,0.04,0,10.33,0,7.93,0.72,1,0,1,8
5068,40332,0,1,1,1.02863,-18.9677,0.05103,0.00191,0,0,10,10.5,0,0,0,0.0485,0,10.286,0,5.07,0.24,1,0,2,10
5069,20928,0,1,1,1.02838,-18.9744,0.05119,0.0029,0,0,10,10.5,0,0,0,0.04,0,10.284,0,5.06,0.26,1,0,2,8
5070,40333,0,1,1,1.01704,-18.9254,0.00548,-0.0012,0,0,10,10.5,0,0,0,0.082,0,10.17,0,0.56,0.05,1,0,2,3
5071,20940,0,1,1,1.04224,-19.1785,0.04106,0.00626,0,0,10,10.5,0,0,0,0.0947,0,10.422,0,4.02,0.99,1,0,3,6
5072,3574_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5073,40376,0,1,1,1.01841,-21.9071,0.01777,0.00412,0,0,10,10.5,0,0,0,0.096,0,10.184,0,1.76,0.28,1,0,3,4
5074,3575_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5075,3576_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5076,21234,0,1,1,1.02163,-22.5342,0.03344,0.00566,0,0,10,10.5,0,0,0,0.0972,0,10.216,0,3.3,0.52,1,0,3,5
5077,3577_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5078,3578_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5079,3579_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5080,40372,0,1,1,1.0492,-20.6039,0,0,0,0,10,10.5,0,0,0,0.099,0,10.492,0,0,0,1,0,3,1
5081,3580_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5082,3581_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5083,21195,0,1,1,1.01828,-20.9444,0.04104,0.00941,0,0,10,10.5,0,0,0,0.093,0,10.183,0,5.39,0.25,1,0,3,7
5084,3582_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5085,3583_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5086,3584_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5087,9340,0,1,1,1.00262,-17.66,0,0,0,0,10,10.5,0,0,0,0.8008,0,10.026,0,0,0,1,0,8,2
5088,40061,0,1,1,1.00262,-17.6596,0,0,0,0,10,10.5,0,0,0,0.4004,0,10.026,0,0,0,1,0,4,1
5089,21278,0,1,1,1.03385,-22.0466,0.00817,0.00302,0,0,10,10.5,0,0,0,0,0,10.339,0,0.82,0.28,1,0,0,1
5090,3590_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5091,3591_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5092,3594_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5093,3595_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5094,3599_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
5095,20952,0,1,1,1.11345,-18.0631,0,0,0,0,10,10.5,0,0,0,0.048,0,11.134,0,0,0,2,0,2,2
5096,21206,0,1,1,1.01877,-23.0492,0.06678,0.00878,0,0,10,10.5,0,0,0,0.055,0,10.188,0,6.73,0.63,1,0,2,8
5097,3616_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5098,3617_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5099,40373,0,1,1,1.02086,-23.0548,0.06885,0.00671,0,0,10,10.5,0,0,0,0.055,0,10.209,0,6.91,0.7,1,0,2,8
5100,40344,0,1,1,1.03654,-24.615,0.04085,0.00705,0,0,10,10.5,0,0,0,0.008,0,10.365,0,4.08,0.85,1,0,1,4
5101,21365,0,1,1,1.04694,-22.0093,0.12863,0.01493,0,0,10,10.5,0,0,0,0.1628,0,10.469,0,12.88,1.48,2,0,4,11
5102,3625_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5103,40392,0,1,1,0.972524,-22.0846,0.15191,0.07912,0,0,35,35,0,0,0,0,0,36.47,0,15.33,7.7,1,0,0,1
5104,21388,0,1,1,1.01869,-22.3644,0.02753,0.01555,0,0,10,10.5,0,0,0,0.1002,0,10.187,0,2.88,1.22,1,0,2,3
5105,21387,0,1,1,1.00645,-23.6981,0,0,0,0,10,10.5,0,0,0,0.1604,0,10.064,0,0,0,1,0,4,1
5106,3638_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5107,6695,0,1,1,0.992927,-18.1858,0,0,0,0,10,10.5,0,0,0,0.3,0,9.929,0,0,0,1,0,3,1
5108,3639_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5109,6694,0,1,1,0.992931,-18.1823,0,0,0,0,10,10.5,0,0,0,0.3,0,9.929,0,0,0,1,0,3,1
5110,20864,0,1,1,1.01311,-20.1824,0.00773,0.00115,0,0,10,10.5,0,0,0,0.2004,0,10.131,0,0.67,0.12,2,0,4,4
5111,3645_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5112,3646_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5113,21402,0,1,1,1.10041,-20.1476,0.03893,0.03787,0,0,10,10.5,0,0,0,0.031,0,11.004,0,3.82,1.22,2,0,2,8
5114,21127,0,1,1,1.03227,-22.5708,0.0354,0.00644,0,0,10,10.5,0,0,0,0.01,0,10.323,0,3.48,0.55,1,0,1,4
5115,40335,0,1,1,1.02831,-19.2141,0.0188,0.00457,0,0,10,10.5,0,0,0,0.0839,0,10.283,0,1.88,0.29,1,0,2,4
5116,20962,0,1,1,1.02308,-19.9541,0.0638,0.02055,0,0,10,10.5,0,0,0,0.0903,0,10.231,0,6.47,1.85,1,0,3,5
5117,453,0,1,1,1.04498,-18.334,0.00195,-0.00065,0,0,10,10.5,0,0,0,0.15,0,10.45,0,0.06,0.01,1,0,2,2
5118,3665_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5119,4148,0,1,1,0.99474,-19.063,0,0,0,0,10,10.5,0,0,0,0.2,0,9.947,0,0,0,1,0,2,1
5120,3666_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5121,3667_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5122,454,0,1,1,0.996779,-18.4079,0.00403,0.00437,0,0,10,10.5,0,0,0,0.15,0,9.968,0,0.12,0,1,0,2,2
5123,3669_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5124,21056,0,1,1,1.03323,-22.944,0.02377,0.00334,0,0,10,10.5,0,0,0,0.028,0,10.332,0,2.27,0.57,1,0,1,11
5125,3671_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5126,4147,0,1,1,0.998545,-19.0616,0,0,0,0,10,10.5,0,0,0,0.4,0,9.985,0,0,0,1,0,4,1
5127,3675_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5128,1345,0,1,1,0.989926,-20.8084,0,0,0,0,10,10.5,0,0,0,0.4,0,9.899,0,0,0,1,0,4,1
5129,3676_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5130,1346,0,1,1,0.989881,-20.7721,0,0,0,0,10,10.5,0,0,0,0.4,0,9.899,0,0,0,1,0,4,1
5131,3677_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5132,21076,0,1,1,1.04202,-17.7348,0.00078,-0.00259,0,0,10,10.5,0,0,0,0.109,0,10.42,0,0.07,0,1,0,3,4
5133,3678_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5134,3314,0,1,1,0.991114,-20.2455,0,0,0,0,10,10.5,0,0,0,0.2,0,9.911,0,0,0,1,0,2,1
5135,3681_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5136,3315,0,1,1,0.991114,-20.2454,0,0,0,0,10,10.5,0,0,0,0.2,0,9.911,0,0,0,1,0,2,1
5137,3682_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
5138,3683_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5139,20918,0,1,1,1.00167,-18.426,0.00793,-0.00035,0,0,35,35,0,0,0,0,0,37.563,0,0.77,0.15,1,0,0,1
5140,3684_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5141,3685_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5142,20884,0,1,1,1.02727,-19.6719,0.03894,0.00299,0,0,10,10.5,0,0,0,0.2484,0,10.273,0,3.86,0.08,2,0,6,12
5143,3695_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5144,2567,0,1,1,1.00797,-21.2078,0,0,0,0,10,10.5,0,0,0,0.32,0,10.08,0,0,0,1,0,4,1
5145,3696_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5146,2566,0,1,1,1.01285,-21.2674,0.00155,-0.00653,0,0,10,10.5,0,0,0,0.32,0,10.129,0,-0.01,0,1,0,4,2
5147,3710_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5148,11383,0,1,1,1.03312,-19.6361,0,0,0,0,10,10.5,0,0,0,0.8002,0,10.331,0,0,0,1,0,8,1
5149,3711_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5150,11384,0,1,1,1.03313,-19.6411,0,0,0,0,10,10.5,0,0,0,0.4001,0,10.331,0,0,0,1,0,4,1
5151,3735_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5152,21091,0,1,1,0.959969,-20.4823,0.00651,0.00011,0,0,35,35,0,0,0,0,0,35.999,0,0.55,0.02,2,0,0,3
5153,40349,0,1,1,1.02488,-20.8007,0.04102,0.00429,0,0,10,10.5,0,0,0,0.054,0,10.249,0,4.03,0.43,1,0,2,6
5154,3736_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5155,21093,0,1,1,1.02573,-20.6471,0.02027,-0.00121,0,0,10,10.5,0,0,0,0.048,0,10.257,0,1.92,0.05,1,0,2,6
5156,21515,0,1,1,1.04505,-24.3662,0.26483,0.12308,0,0,6,6,0,0,0,0.0915,0,6.27,0,26.15,11.81,2,0,4,14
5157,21523,0,1,1,1.01543,-17.9772,0.01177,0.00043,0,0,10,10.5,0,0,0,0.096,0,10.154,0,1.12,0.15,1,0,2,3
5158,40406,0,1,1,1.01497,-18.0064,0.01344,0.00181,0,0,10,10.5,0,0,0,0.192,0,10.15,0,1.29,0.17,2,0,4,3
5159,3815_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5160,21384,0,1,1,0.984932,-23.4392,0.24237,0.11264,0,0,35,35,0,0,0,0,0,36.935,0,24.28,11.11,1,0,0,1
5161,21535,0,1,1,1.03783,-17.781,0.00213,0.00092,0,0,10,10.5,0,0,0,0.01,0,10.378,0,0.45,0.16,1,0,1,2
5162,3829_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5163,21544,0,1,1,1.0109,-21.896,0,0,0,0,10,10.5,0,0,0,0,0,10.109,0,0,0,1,0,0,1
5164,39918,0,1,1,0.991216,-21.1364,0,0,0,0,10,10.5,0,0,0,0.4,0,9.912,0,0,0,1,0,4,1
5165,945,0,1,1,0.990941,-21.1704,0,0,0,0,10,10.5,0,0,0,0.16,0,9.909,0,0,0,1,0,2,1
5166,3840_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5167,3841_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5168,3842_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
5169,21551,0,1,1,1.01642,-22.4252,0.0034,0.00441,0,0,10,10.5,0,0,0,0.0814,0,10.164,0,0.12,0.01,1,0,2,3
5170,21556,0,1,1,1.03077,-22.6042,0.02841,0.00755,0,0,10,10.5,0,0,0,0.0033,0,10.308,0,2.82,1.05,1,0,1,2
5171,40430,0,1,1,0.99555,-16.8376,0.09695,0.01434,0,0,10,10.5,0,0,0,0.0602,0,10.453,0,9.46,1.78,1,0,2,8
5172,40452,0,1,1,0.997288,-15.5747,0.00259,-0.00626,0,0,10,10.5,0,0,0,0.0602,0,10.472,0,0.32,0.02,1,0,2,3
5173,22031,0,1,1,0.987212,-17.3213,0.11657,0.02561,0,0,10,10.5,0,0,0,0.1604,0,10.366,0,10.49,2.4,2,0,4,17
5174,21947,0,1,1,0.999751,-18.0792,0.28018,0.08103,0,0,10,10.5,0,0,0,0.1604,0,10.497,0,28.33,7.61,2,0,4,19
5175,22043,0,1,1,1.01325,-16.6809,0.06431,0.00065,0,0,10,10.5,0,0,0,0.048,0,10.639,0,6.3,1.6,1,0,2,8
5176,3867_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5177,21962,0,1,1,0.997836,-17.1647,0.09007,0.02283,0,0,10,10.5,0,0,0,0.1414,0,10.477,0,9.02,2.33,2,0,4,10
5178,3868_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5179,21968,0,1,1,0.983582,-16.8844,0.06687,0.01441,0,0,10,10.5,0,0,0,0.2008,0,10.328,0,5.88,1.58,2,0,4,11
5180,22432,0,1,1,0.983101,-23.4634,0.14261,0.03532,0,0,10,10.5,0,0,0,0.138,0,10.323,0,12.92,4.19,2,0,4,8
5181,21972,0,1,1,0.995275,-17.3489,0.09082,0.02363,0,0,10,10.5,0,0,0,0.1604,0,10.45,0,9.05,2.58,2,0,4,10
5182,3884_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5183,22648,0,1,1,0.993785,-18.3561,0.04307,0.00914,0,0,10,10.5,0,0,0,0.036,0,10.435,0,4.45,1.13,1,0,1,4
5184,3885_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
5185,40468,0,1,1,1.01068,-16.2347,0.00048,0.0002,0,0,35,35,0,0,0,0,0,37.9,0,0,0,1,0,0,1
